0.7,0.7,0.4,0.14,0.5,0.0,0.57,0.24,ME1
0.69,0.8,0.54,0.18,0.5,0.0,0.49,0.22,EXC
0.85,0.87,0.46,0.38,1.0,0.0,0.56,0.28,ERL
0.69,0.83,0.46,0.23,0.5,0.0,0.45,0.22,EXC
0.53,0.61,0.51,0.49,0.5,0.0,0.54,0.27,MIT
0.86,0.7,0.45,0.4,1.0,0.0,0.56,0.23,ERL
0.5,0.48,0.48,0.23,0.5,0.0,0.53,0.68,CYT
0.37,0.53,0.6,0.19,0.5,0.5,0.42,0.22,POX
0.74,0.64,0.55,0.28,1.0,0.0,0.57,0.26,ERL
0.4,0.45,0.45,0.15,0.5,0.0,0.53,0.48,NUC
0.5,0.44,0.57,0.28,0.5,0.0,0.57,0.22,CYT
0.82,0.27,0.57,0.16,0.5,0.52,0.53,0.22,POX
0.47,0.47,0.58,0.16,0.5,0.0,0.49,0.28,CYT
0.35,0.4,0.53,0.18,0.5,0.0,0.42,0.38,CYT
0.81,0.73,0.36,0.28,0.5,0.0,0.42,0.22,EXC
0.78,0.69,0.47,0.34,1.0,0.0,0.56,0.26,ERL
0.45,0.56,0.53,0.32,0.5,0.0,0.57,0.22,CYT
0.76,0.81,0.46,0.28,0.5,0.0,0.49,0.22,EXC
0.22,0.37,0.41,0.25,0.5,0.0,0.45,0.22,ME3
0.79,0.39,0.6,0.22,0.5,0.0,0.27,0.22,EXC
0.91,0.64,0.49,0.25,0.9,0.0,0.46,0.24,ME2
0.76,0.87,0.6,0.24,0.5,0.0,0.3,0.22,EXC
0.68,0.79,0.46,0.29,0.5,0.0,0.53,0.23,ME1
0.68,0.87,0.6,0.22,0.5,0.0,0.58,0.22,EXC
0.4,0.39,0.6,0.15,0.5,0.0,0.58,0.3,CYT
0.3,0.5,0.34,0.26,0.5,0.0,0.51,0.22,ME3
0.86,0.92,0.49,0.4,1.0,0.0,0.53,0.24,ERL
0.77,0.73,0.53,0.21,0.5,0.0,0.49,0.22,EXC
0.38,0.45,0.53,0.4,0.5,0.25,0.48,0.22,POX
0.34,0.56,0.56,0.19,0.5,0.83,0.53,0.22,POX
0.97,0.34,0.38,0.57,0.5,0.0,0.51,0.22,ME2
0.41,0.39,0.32,0.17,0.5,0.0,0.54,0.25,ME3
0.51,0.34,0.49,0.16,0.5,0.0,0.53,0.21,NUC
0.33,0.4,0.28,0.24,0.5,0.0,0.53,0.22,ME3
0.5,0.46,0.64,0.36,0.5,0.0,0.49,0.22,MIT
0.74,0.7,0.45,0.43,0.5,0.0,0.52,0.62,ME1
0.69,0.35,0.45,0.15,0.5,0.0,0.54,0.23,VAC
0.38,0.67,0.33,0.17,0.5,0.0,0.51,0.22,ME3
0.67,0.7,0.31,0.35,0.5,0.0,0.44,0.25,ME1
0.79,0.69,0.55,0.36,1.0,0.0,0.55,0.22,ERL
0.42,0.53,0.57,0.17,0.5,0.0,0.49,0.22,CYT
0.64,0.5,0.63,0.15,0.5,0.01,0.54,0.25,MIT
0.47,0.51,0.57,0.25,0.5,0.83,0.47,0.22,POX
0.86,0.7,0.45,0.35,1.0,0.0,0.53,0.26,ERL
0.77,0.56,0.54,0.24,0.5,0.0,0.29,0.22,EXC
0.84,0.82,0.5,0.29,1.0,0.0,0.53,0.23,ERL
0.21,0.49,0.25,0.1,0.5,0.0,0.51,0.22,ME3
0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25,VAC
