0.32,0.47,0.55,0.12,0.5,0.0,0.52,0.22,CYT
0.71,0.5,0.5,0.18,0.5,0.0,0.46,0.22,CYT
0.48,0.54,0.55,0.12,0.5,0.0,0.51,0.22,CYT
0.61,0.54,0.49,0.16,0.5,0.0,0.54,0.42,CYT
0.42,0.43,0.67,0.7,0.5,0.0,0.42,0.25,CYT
0.39,0.45,0.53,0.18,0.5,0.0,0.54,0.22,CYT
0.48,0.64,0.61,0.23,0.5,0.0,0.6,0.22,CYT
0.5,0.47,0.56,0.31,0.5,0.0,0.56,0.26,CYT
0.5,0.45,0.52,0.18,0.5,0.0,0.52,0.22,CYT
0.55,0.55,0.52,0.13,0.5,0.0,0.53,0.25,CYT
0.25,0.4,0.51,0.18,0.5,0.0,0.5,0.27,CYT
0.19,0.41,0.55,0.13,0.5,0.0,0.52,0.25,CYT
0.32,0.38,0.52,0.2,0.5,0.0,0.52,0.28,CYT
0.57,0.4,0.48,0.24,0.5,0.0,0.55,0.22,CYT
0.42,0.5,0.59,0.17,0.5,0.0,0.51,0.22,CYT
0.46,0.47,0.46,0.16,0.5,0.0,0.51,0.22,CYT
0.51,0.49,0.48,0.55,0.5,0.0,0.52,0.58,CYT
0.44,0.41,0.58,0.2,0.5,0.0,0.57,0.25,CYT
0.48,0.48,0.56,0.18,0.5,0.0,0.58,0.22,CYT
0.56,0.42,0.52,0.14,0.5,0.0,0.51,0.22,CYT
0.25,0.26,0.53,0.17,0.5,0.0,0.45,0.22,CYT
0.39,0.47,0.49,0.2,0.5,0.0,0.53,0.26,CYT
0.57,0.43,0.52,0.3,0.5,0.0,0.37,0.11,CYT
0.52,0.5,0.6,0.2,0.5,0.0,0.52,0.22,CYT
0.6,0.47,0.45,0.22,0.5,0.0,0.51,0.29,CYT
0.45,0.5,0.57,0.29,0.5,0.0,0.44,0.11,CYT
0.35,0.39,0.56,0.2,0.5,0.0,0.49,0.41,CYT
0.6,0.51,0.49,0.18,0.5,0.0,0.53,0.38,CYT
0.51,0.48,0.51,0.26,0.5,0.0,0.51,0.27,CYT
0.64,0.44,0.51,0.35,0.5,0.0,0.53,0.22,CYT
0.43,0.53,0.52,0.13,0.5,0.0,0.55,0.22,CYT
0.46,0.33,0.45,0.22,0.5,0.0,0.41,0.37,CYT
0.52,0.46,0.51,0.18,0.5,0.0,0.5,0.22,CYT
0.6,0.61,0.54,0.11,0.5,0.0,0.46,0.22,CYT
0.49,0.38,0.56,0.09,0.5,0.0,0.46,0.22,CYT
0.43,0.4,0.5,0.18,0.5,0.0,0.5,0.28,CYT
0.59,0.7,0.46,0.19,0.5,0.0,0.54,0.44,CYT
0.28,0.48,0.56,0.16,0.5,0.0,0.48,0.26,CYT
0.46,0.35,0.53,0.16,0.5,0.0,0.51,0.29,CYT
0.48,0.42,0.52,0.24,0.5,0.0,0.56,0.22,CYT
0.46,0.44,0.52,0.11,0.5,0.0,0.5,0.22,CYT
0.78,0.82,0.56,0.21,0.5,0.0,0.69,0.22,CYT
0.63,0.62,0.42,0.12,0.5,0.0,0.52,0.25,CYT
0.47,0.49,0.6,0.15,0.5,0.0,0.38,0.22,CYT
0.61,0.5,0.61,0.21,0.5,0.0,0.55,0.54,CYT
0.2,0.26,0.52,0.14,0.5,0.0,0.53,0.44,CYT
0.51,0.34,0.43,0.18,0.5,0.0,0.48,0.25,CYT
