18,0,1,1,1,1,9147,1,1,148.0,133.0,37,38,9,8,0,0,1,1,0,5,10,4,12.0,0,5,9,4,12.8,0,13.9,-0.3,0.79,Graduate
36,0,1,1,7,1,8014,0,40,120.0,120.0,37,19,9,3,0,0,1,0,0,10,15,4,13.0,0,9,10,4,13.75,0,8.9,1.4,3.51,Dropout
39,0,1,2,7,1,8014,0,3,110.0,110.0,37,37,9,9,0,0,1,0,0,13,19,12,13.41666667,0,10,10,10,14.5,0,16.2,0.3,-0.92,Graduate
18,0,1,1,17,1,9238,1,1,133.0,125.3,38,38,7,7,1,0,1,1,0,6,6,6,11.33333333,0,6,7,6,12.28571429,0,15.5,2.8,-4.06,Graduate
19,0,1,1,1,2,9254,1,1,132.0,129.9,1,19,9,9,1,0,1,1,0,6,8,6,13.0,0,6,6,6,12.16666667,0,8.9,1.4,3.51,Graduate
27,0,1,1,39,1,9773,1,19,133.1,104.0,19,19,3,4,0,1,0,0,0,6,6,5,12.0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout
20,1,1,1,1,3,9147,1,1,128.0,116.5,3,3,5,10,0,0,1,0,0,5,7,5,11.6,0,5,5,5,12.8,0,12.4,0.5,1.79,Graduate
21,1,1,1,1,1,9254,1,1,140.0,130.0,19,19,9,3,0,0,1,0,0,6,8,6,12.57142857,0,6,10,4,13.0,0,12.7,3.7,-1.7,Enrolled
20,0,1,1,17,4,9254,1,1,125.0,115.6,38,38,5,5,0,0,1,1,0,6,6,6,11.0,0,6,8,4,12.75,0,9.4,-0.8,-3.12,Graduate
19,0,1,1,44,1,9003,1,39,150.0,150.0,19,37,6,6,1,1,1,0,0,6,9,6,14.33333333,0,6,7,6,13.83333333,0,13.9,-0.3,0.79,Graduate
19,0,1,1,1,4,9500,1,1,140.0,127.0,1,19,9,7,0,0,1,1,0,8,8,7,13.44285714,0,8,8,7,13.44285714,0,12.7,3.7,-1.7,Graduate
18,0,1,1,1,1,9853,1,1,137.0,132.8,37,37,9,9,0,0,1,1,0,6,7,6,13.33333333,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate
29,1,1,1,39,1,8014,0,1,140.0,122.0,37,37,9,7,0,1,0,1,0,6,11,4,12.5,0,6,7,0,0.0,0,12.4,0.5,1.79,Dropout
18,1,1,1,1,1,9500,1,1,156.0,156.3,38,37,9,9,1,0,1,0,0,8,8,8,15.63375,0,8,8,8,15.63375,0,9.4,-0.8,-3.12,Graduate
19,0,1,1,1,1,9670,1,1,128.0,118.2,19,1,4,1,0,0,1,0,0,6,6,6,13.16666667,0,6,9,6,13.0,0,10.8,1.4,1.74,Dropout
50,0,1,2,39,1,8014,0,19,133.1,123.5,3,19,90,90,0,0,1,0,0,1,1,0,0.0,1,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
22,0,1,1,1,3,9254,1,1,121.0,125.9,19,19,9,9,0,0,1,1,0,6,10,4,10.0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,Enrolled
18,0,1,1,1,1,9238,1,1,147.0,137.2,1,19,4,4,0,0,0,0,0,6,6,6,14.5,0,6,6,6,15.16666667,0,10.8,1.4,1.74,Graduate
19,0,1,1,17,6,9500,1,1,131.0,127.2,3,19,5,5,1,0,1,1,0,7,7,7,13.80142857,0,8,8,8,14.575,0,11.1,0.6,2.02,Graduate
21,1,1,1,17,1,9070,1,1,119.0,115.2,38,19,9,9,1,0,1,0,0,6,8,4,11.5,0,6,7,5,11.0,0,15.5,2.8,-4.06,Dropout
18,0,1,1,1,1,9085,1,1,127.0,123.2,37,2,9,4,1,0,1,1,0,6,7,6,15.71428571,0,6,17,5,12.77777778,0,12.4,0.5,1.79,Graduate
32,0,1,1,39,1,9500,1,1,140.0,135.5,37,37,9,6,0,0,1,0,0,7,0,0,0.0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout
18,0,1,1,1,1,9853,1,1,145.0,146.8,37,37,9,5,0,0,1,0,0,6,6,6,13.16666667,0,6,6,6,13.33333333,0,7.6,2.6,0.32,Graduate
20,0,1,1,1,5,9500,1,1,101.0,102.4,1,1,3,4,0,0,1,0,0,7,9,5,12.04,0,7,9,6,11.77142857,0,12.4,0.5,1.79,Enrolled
20,1,1,1,1,1,9070,1,1,131.0,130.3,3,19,4,4,1,0,1,1,0,6,6,6,12.83333333,0,6,8,6,12.66666667,2,16.2,0.3,-0.92,Graduate
19,0,1,1,17,5,9500,1,1,144.0,141.0,19,1,5,3,1,0,1,1,0,8,8,7,12.48571429,0,8,8,7,12.48571429,0,12.7,3.7,-1.7,Graduate
19,0,1,1,1,3,9773,1,1,136.0,129.0,3,1,5,3,1,0,1,1,0,6,7,6,14.0,0,6,8,5,12.2,0,13.9,-0.3,0.79,Dropout
19,1,1,1,1,5,171,1,1,139.0,136.9,19,3,9,2,1,0,1,1,0,0,0,0,0.0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate
28,0,1,4,39,1,9991,0,1,147.0,147.9,19,19,7,8,0,0,1,0,0,5,8,4,11.5,0,5,7,4,12.0,0,10.8,1.4,1.74,Enrolled
19,0,1,1,1,1,9070,1,1,136.0,136.0,3,3,9,9,1,1,0,1,0,6,6,6,11.83333333,0,6,8,6,12.875,0,10.8,1.4,1.74,Graduate
20,0,1,1,17,4,9147,1,1,112.0,112.0,19,38,9,10,0,0,1,1,0,5,10,3,10.33333333,0,5,9,4,11.0,2,16.2,0.3,-0.92,Enrolled
20,0,1,1,17,2,9254,1,1,107.0,102.8,12,19,5,5,0,0,1,1,0,6,16,1,10.0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
43,1,1,2,39,2,9147,1,1,133.1,110.0,37,37,5,7,0,0,1,0,0,5,14,0,0.0,1,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
31,1,1,1,39,1,9991,0,1,120.0,128.2,19,37,5,5,0,0,0,0,0,5,5,2,11.0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
19,0,1,1,1,2,9254,1,1,120.0,116.5,19,19,9,9,1,0,1,1,0,6,9,5,13.2,0,6,8,5,11.0,0,12.4,0.5,1.79,Graduate
18,0,1,1,1,1,9238,1,1,135.0,122.8,1,1,4,4,0,0,1,0,0,6,7,6,14.0,0,6,7,6,14.0,0,10.8,1.4,1.74,Graduate
19,0,1,1,1,6,9500,1,1,145.0,132.3,19,37,9,9,1,0,1,1,0,8,8,7,14.06,0,8,8,7,14.06,0,10.8,1.4,1.74,Enrolled
24,0,1,1,39,1,9500,1,19,133.1,133.0,38,37,9,9,0,0,1,0,0,7,9,6,12.58571429,0,8,9,7,13.44285714,0,13.9,-0.3,0.79,Graduate
21,0,1,1,17,3,9085,1,1,130.0,121.3,19,37,5,5,0,0,1,1,0,5,14,2,13.0,2,5,8,4,12.0,1,9.4,-0.8,-3.12,Enrolled
18,0,1,1,1,2,9773,1,1,130.0,122.3,38,37,5,3,0,1,0,1,0,6,8,6,14.14285714,0,6,6,5,12.0,0,13.9,-0.3,0.79,Dropout
29,0,1,2,39,1,9147,1,1,130.0,109.9,1,19,9,9,0,0,0,0,0,4,4,0,0.0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
19,1,1,1,17,5,9119,1,1,131.0,123.3,19,37,9,7,1,0,1,1,0,5,9,5,12.6,0,5,8,2,12.5,0,8.9,1.4,3.51,Dropout
34,0,1,2,39,1,9991,0,1,120.0,170.0,37,37,9,10,0,0,1,0,0,5,12,2,11.5,0,5,9,4,11.75,0,9.4,-0.8,-3.12,Enrolled
19,0,1,1,43,1,9070,1,1,150.0,140.8,2,3,3,2,0,0,1,0,0,6,6,5,12.4,0,6,8,6,12.75,0,10.8,1.4,1.74,Enrolled
26,0,1,1,7,1,9991,0,40,140.0,140.0,37,37,6,6,0,0,1,0,0,5,5,5,14.0,0,5,5,5,15.6,0,12.4,0.5,1.79,Graduate
19,0,1,1,1,1,9500,1,1,132.0,128.0,19,37,4,9,1,0,1,1,0,7,7,6,12.96666667,0,7,7,6,12.96666667,0,7.6,2.6,0.32,Graduate
23,1,1,1,1,1,9500,1,1,127.0,121.5,2,19,3,9,0,0,1,0,0,7,7,6,13.48333333,0,7,7,6,13.48333333,0,7.6,2.6,0.32,Graduate
