5,16,80,3.2,0.25,0.938,2.0,20,75,10,1
10,18,180,1.8,0.583,0.894,7.5,105,161,14,1
6,29,174,4.833,0.293,0.92,1.5,51,160,34,1
8,121,968,15.125,0.431,0.98,3.11,417,949,134,1
7,17,119,2.429,0.16,0.739,1.73,19,88,11,1
8,32,256,4.0,0.367,0.688,2.47,94,176,38,1
5,23,115,4.6,0.504,0.783,2.42,58,90,24,1
9,211,1899,23.444,0.219,0.707,1.48,416,1343,282,1
10,271,2710,27.1,0.173,0.557,1.47,469,1510,318,1
15,31,465,2.067,0.204,0.465,3.96,95,216,24,1
8,14,112,1.75,0.286,0.884,2.67,32,99,12,1
8,69,552,8.625,0.261,0.879,1.47,144,485,98,1
4,6,24,1.5,0.542,1.0,1.63,13,24,8,1
12,117,1404,9.75,0.251,0.635,1.86,353,891,190,1
10,184,1840,18.4,0.325,0.626,2.58,598,1152,232,1
8,12,96,1.5,0.448,0.885,1.95,43,85,22,1
6,36,216,6.0,0.509,0.991,2.0,110,214,55,1
8,15,120,1.875,0.317,0.742,2.0,38,89,19,1
24,125,3000,5.208,0.915,0.959,21.29,2746,2877,129,1
9,112,1008,12.444,0.213,0.835,1.59,215,842,135,1
9,536,4824,59.556,0.091,0.358,1.38,441,1725,320,1
11,228,2508,20.727,0.282,0.621,2.96,708,1558,239,1
9,1,9,0.111,1.0,1.0,9.0,9,9,1,4
7,21,147,3.0,0.313,0.966,1.48,46,142,31,1
10,93,930,9.3,0.268,0.784,1.78,249,729,140,1
9,40,360,4.444,0.319,0.919,2.35,115,331,49,1
7,18,126,2.571,0.365,0.952,1.53,46,120,30,1
6,69,414,11.5,0.28,0.744,1.4,116,308,83,1
1,127,127,127.0,0.646,1.0,13.67,82,127,6,2
10,35,350,3.5,0.434,0.803,2.34,152,281,65,1
9,64,576,7.111,0.345,0.694,2.29,199,400,87,1
6,39,234,6.5,0.393,0.927,1.77,92,217,52,1
10,22,220,2.2,0.277,0.595,1.74,61,131,35,1
7,119,833,17.0,0.285,0.872,1.5,237,726,158,1
12,124,1488,10.333,0.3,0.869,1.96,447,1293,228,1
1,255,255,255.0,0.686,1.0,4.86,175,255,36,2
11,99,1089,9.0,0.23,0.601,2.14,250,654,117,1
7,13,91,1.857,0.209,0.846,2.71,19,77,7,1
10,511,5110,51.1,0.161,0.634,1.43,822,3238,575,1
15,268,4020,17.867,0.413,0.731,5.1,1661,2940,326,1
2,199,398,99.5,0.485,0.508,32.17,193,202,6,2
8,23,184,2.875,0.239,0.554,1.76,44,102,25,1
6,96,576,16.0,0.267,0.939,1.51,154,541,102,1
8,57,456,7.125,0.309,0.838,1.81,141,382,78,1
7,11,77,1.571,0.299,0.987,1.35,23,76,17,1
10,49,490,4.9,0.52,0.961,2.97,255,471,86,1
27,4,108,0.148,0.38,0.75,2.56,41,81,16,4
11,86,946,7.818,0.297,0.748,1.95,281,708,144,1
9,151,1359,16.778,0.139,0.549,1.17,189,746,162,1
8,73,584,9.125,0.433,0.875,2.75,253,511,92,1
8,82,656,10.25,0.402,0.991,2.1,264,650,126,1
24,337,8088,14.042,0.945,1.0,18.29,7647,8088,418,1
9,9,81,1.0,0.383,0.802,2.38,31,65,13,1
8,30,240,3.75,0.296,0.863,2.09,71,207,34,1
16,417,6672,26.063,0.381,0.652,5.29,2543,4349,481,1
9,40,360,4.444,0.506,0.964,3.08,182,347,59,1
11,17,187,1.545,0.321,0.652,4.29,60,122,14,1
100,49,4900,0.49,0.093,0.4,1.77,458,1958,259,5
9,38,342,4.222,0.211,0.561,2.25,72,192,32,1
10,4,40,0.4,0.375,0.4,15.0,15,16,1,1
9,24,216,2.667,0.218,0.588,1.38,47,127,34,1
25,340,8500,13.6,0.866,0.926,16.57,7358,7872,444,1
