12,58,696,4.833,0.343,0.803,3.85,239,559,62,1
11,185,2035,16.818,0.487,0.883,4.5,991,1796,220,1
11,89,979,8.091,0.17,0.706,2.72,166,691,61,1
9,151,1359,16.778,0.185,0.566,1.39,251,769,181,1
1,159,159,159.0,0.975,1.0,77.5,155,159,2,2
8,14,112,1.75,0.268,0.554,3.0,30,62,10,1
9,280,2520,31.111,0.165,0.684,1.24,415,1724,336,1
10,49,490,4.9,0.59,0.982,3.11,289,481,93,1
14,419,5866,29.929,0.373,0.603,4.51,2188,3535,485,1
1,55,55,55.0,0.564,1.0,10.33,31,55,3,2
5,18,90,3.6,0.4,0.811,1.64,36,73,22,1
11,44,484,4.0,0.314,0.75,1.92,152,363,79,1
6,39,234,6.5,0.303,0.739,1.58,71,173,45,1
7,11,77,1.571,0.312,0.987,1.2,24,76,20,1
7,123,861,17.571,0.265,0.626,1.66,228,539,137,1
10,252,2520,25.2,0.377,0.775,2.88,950,1953,330,1
7,71,497,10.143,0.394,0.958,1.87,196,476,105,1
6,12,72,2.0,0.278,1.0,2.22,20,72,9,1
11,45,495,4.091,0.267,0.733,2.0,132,363,66,1
11,127,1397,11.545,0.266,0.686,2.23,371,959,166,1
9,240,2160,26.667,0.179,0.605,1.26,386,1307,306,1
9,82,738,9.111,0.309,0.778,1.93,228,574,118,1
6,11,66,1.833,0.303,0.97,1.33,20,64,15,1
9,49,441,5.444,0.265,0.744,1.6,117,328,73,1
8,12,96,1.5,0.458,0.938,2.59,44,90,17,1
7,40,280,5.714,0.186,0.754,2.26,52,211,23,1
7,11,77,1.571,0.325,0.935,1.39,25,72,18,1
7,213,1491,30.429,0.235,0.746,1.5,351,1112,234,1
7,7,49,1.0,0.388,0.939,1.9,19,46,10,1
6,29,174,4.833,0.368,0.954,1.73,64,166,37,1
5,13,65,2.6,0.246,0.831,1.33,16,54,12,1
7,169,1183,24.143,0.167,0.785,1.28,197,929,154,1
10,34,340,3.4,0.297,0.885,1.71,101,301,59,1
12,4,48,0.333,0.292,1.0,2.0,14,48,7,5
10,9,90,0.9,0.356,0.933,1.6,32,84,20,1
2,99,198,49.5,0.253,0.616,4.55,50,122,11,2
14,284,3976,20.286,0.236,0.698,2.24,938,2777,419,1
9,45,405,5.0,0.259,0.805,1.4,105,326,75,1
10,508,5080,50.8,0.16,0.628,1.41,813,3189,578,1
4,12,48,3.0,0.25,0.792,3.0,12,38,4,1
7,15,105,2.143,0.343,1.0,1.64,36,105,22,1
5,29,145,5.8,0.4,0.966,1.61,58,140,36,1
38,410,15580,10.789,0.254,0.604,2.4,3957,9403,1651,1
8,46,368,5.75,0.266,0.886,1.85,98,326,53,1
10,22,220,2.2,0.323,0.814,2.09,71,179,34,1
1,35,35,35.0,0.857,1.0,10.0,30,35,3,2
12,72,864,6.0,0.623,0.86,6.73,538,743,80,1
2,48,96,24.0,0.625,0.677,30.0,60,65,2,2
7,6,42,0.857,0.286,0.857,1.71,12,36,7,1
11,179,1969,16.273,0.33,0.733,2.88,650,1444,226,1
7,7,49,1.0,0.265,0.612,3.25,13,30,4,1
1,98,98,98.0,0.939,1.0,30.67,92,98,3,2
7,121,847,17.286,0.276,0.607,1.79,234,514,131,1
9,44,396,4.889,0.449,0.879,2.97,178,348,60,1
6,14,84,2.333,0.571,0.976,2.4,48,82,20,1
9,92,828,10.222,0.286,0.885,1.93,237,733,123,1
7,143,1001,20.429,0.105,0.526,1.28,105,527,82,1
7,8,56,1.143,0.357,0.893,2.22,20,50,9,1
5,31,155,6.2,0.239,0.974,2.06,37,151,18,1
24,187,4488,7.792,0.485,0.918,8.16,2178,4122,267,1
7,13,91,1.857,0.429,0.945,2.05,39,86,19,1
13,5,65,0.385,0.123,0.538,8.0,8,35,1,5
9,64,576,7.111,0.465,0.899,2.58,268,518,104,1
7,75,525,10.714,0.661,0.907,5.51,347,476,63,1
10,249,2490,24.9,0.462,0.842,3.53,1151,2097,326,1
8,96,768,12.0,0.276,0.883,1.77,212,678,120,1
9,32,288,3.556,0.413,0.993,1.72,119,286,69,1
13,349,4537,26.846,0.38,0.668,4.36,1724,3029,395,1
9,18,162,2.0,0.605,0.895,7.0,98,145,14,1
1,40,40,40.0,0.4,1.0,1.07,16,40,15,1
