1.0,2.3,2.6,2.166297239349738, none,40.0, none,2.432065872975018,2.5400288578622288, no,10.0, below_average, no, half, yes, none, bad
1.0,3.1,2.5,2.0, none,38.60643863853962, none,2.446628643809716,2.3841083771756724, no,12.0, average, yes, none, yes, none, bad
1.0,2.8,4.43050847457627,4.534999999999999,?,35.0,?,11.333333333333334,2.0,?,12.0, below_average,?, full,?,?, good
2.0,4.5,4.0,4.534999999999999, none,40.0,?,11.333333333333334,5.0,?,11.0, average,?, full, yes, full, good
1.0,3.6,2.0,2.0, none,36.97543871316631, none,2.662232012273217,1.1852431178016205, yes,10.0, below_average, no, half, yes, none, bad
3.0,2.0,3.0,4.534999999999999, tcf,37.42622950819672, empl_contr,11.333333333333334,5.428571428571429, yes,11.507936507936508, generous, yes, half, yes,?, good
3.0,4.5,4.5,5.0,?,40.0,?,11.333333333333334,5.428571428571429,?,12.0, average,?, half, yes, half, good
2.0,2.0,3.0,2.171428571428572, none,38.0, empl_contr,2.571428571428572,2.411764705882353, yes,12.0, generous, yes, none, yes, full, bad
1.0,4.0,3.0,2.171428571428572, none,39.11111111111112, none,2.571428571428572,2.411764705882353, yes,11.0, average, no, none, no, none, bad
2.0,2.6,3.5,2.151472131716404, none,40.0, none,2.5289264791321155,2.9752459925635897, no,11.0, below_average, no, half, yes, full, bad
3.0,2.0,2.0,2.0, none,40.0, none,2.571428571428572,2.411764705882353, no,10.0, below_average, no, half, yes, full, bad
3.0,2.0,3.0,4.534999999999999, tcf,37.42622950819672, empl_contr,11.333333333333334,5.428571428571429, yes,11.507936507936508, generous, yes, half, yes,?, good
2.0,2.3,2.0,2.1908508350839324, none,40.0, empl_contr,3.0169558316163303,3.202501623837533, yes,12.0, average, no, none, yes, none, bad
3.0,3.5,4.0,5.1, tcf,37.0,?,11.333333333333334,4.0,?,13.0, generous,?, full, yes, full, good
3.0,2.0,2.5,2.0, none,37.0, empl_contr,2.571428571428572,2.411764705882353, no,10.0, average, no, none, yes, none, bad
3.0,2.0,3.0,4.534999999999999, tcf,37.42622950819672, empl_contr,11.333333333333334,5.428571428571429, yes,11.507936507936508, generous, yes, half, yes,?, good
3.0,2.0,3.0,4.534999999999999, tcf,37.42622950819672, empl_contr,11.333333333333334,5.428571428571429, yes,11.507936507936508, generous, yes, half, yes,?, good
1.0,3.0,4.43050847457627,4.534999999999999, none,36.0,?,11.333333333333334,10.0, no,11.0, generous,?, full,?,?, good
2.0,4.5,4.0,4.534999999999999,?,40.0,?,11.333333333333334,4.0,?,10.0, generous,?, half,?, full, good
2.0,4.3,4.4,4.534999999999999,?,38.0,?,11.333333333333334,4.0,?,12.0, generous,?, full,?, full, good
1.0,2.0,3.0,2.171428571428572, none,38.0, none,2.571428571428572,2.411764705882353, yes,11.0, average, no, none, no, none, bad
