39,technician,married,primary,no,708,no,no,cellular,6,jan,235,1,-1,0,,yes
45,housemaid,divorced,primary,no,544,no,no,,11,jun,110,1,-1,0,,no
38,services,married,secondary,no,129,yes,no,cellular,5,may,205,2,-1,0,,no
44,blue-collar,married,primary,no,318,no,no,telephone,22,jul,287,2,-1,0,,no
50,management,single,tertiary,yes,2696,no,yes,cellular,14,jan,142,1,0,0,,yes
60,self-employed,married,secondary,no,3105,no,no,telephone,28,jul,178,4,-1,0,,no
32,technician,single,secondary,no,55,yes,no,cellular,18,may,185,1,-1,0,,no
42,technician,married,secondary,no,234,no,no,cellular,4,feb,765,2,-1,0,,no
38,blue-collar,single,tertiary,no,670,no,no,cellular,26,aug,308,1,-1,0,,yes
86,management,married,tertiary,no,928,no,no,telephone,4,may,307,3,-1,0,,yes
38,management,single,tertiary,no,-145,yes,no,cellular,21,jul,54,2,-1,0,,no
54,technician,divorced,secondary,no,2868,no,no,cellular,18,nov,42,1,-1,0,,no
53,services,divorced,secondary,no,1467,yes,no,,5,may,124,1,-1,0,,no
46,retired,married,secondary,no,5626,no,no,cellular,21,nov,238,1,165,5,other,yes
51,management,single,secondary,no,11816,no,no,telephone,18,mar,460,1,362,5,success,yes
33,admin.,married,secondary,no,2468,yes,yes,cellular,6,may,84,1,282,4,failure,no
47,blue-collar,divorced,secondary,no,1120,yes,no,cellular,20,jul,583,15,-1,0,,yes
31,services,single,secondary,no,24,no,no,cellular,18,jul,135,2,-1,0,,no
41,management,married,tertiary,no,4,yes,no,cellular,15,jul,63,2,-1,0,,no
30,technician,married,secondary,no,22120,no,no,cellular,29,aug,411,1,80,4,success,yes
76,student,single,tertiary,no,224,yes,no,cellular,27,apr,20,1,195,2,other,yes
38,management,single,tertiary,no,543,yes,no,cellular,6,oct,381,1,168,6,,yes
57,services,married,secondary,no,1553,no,no,,9,apr,201,1,-1,0,,yes
80,services,single,,no,1622,yes,no,cellular,2,jun,338,2,188,1,failure,yes
51,unemployed,married,primary,no,7512,no,no,,17,jun,868,1,1,0,,yes
50,services,married,tertiary,no,1267,no,no,,20,jul,747,1,0,0,,yes
28,entrepreneur,divorced,primary,no,323,yes,no,cellular,21,jul,425,3,-1,0,,yes
44,services,married,primary,yes,2500,no,yes,cellular,2,may,543,3,-1,0,,yes
74,management,single,tertiary,no,1761,yes,no,cellular,20,feb,155,1,103,6,success,yes
41,management,married,primary,no,362,yes,no,cellular,12,may,217,3,-1,0,,no
33,services,married,secondary,no,57,yes,yes,,21,may,323,1,-1,0,,no
77,self-employed,married,tertiary,no,33,no,no,,7,apr,232,1,-1,0,,yes
50,,married,tertiary,no,58,no,no,telephone,26,sep,191,1,180,5,failure,yes
35,management,single,primary,no,169,no,no,cellular,19,jul,48,2,-1,2,,yes
33,blue-collar,married,primary,no,1002,yes,no,,30,may,201,4,-1,0,,no
30,services,married,secondary,no,586,yes,no,,28,may,187,4,-1,0,,no
36,retired,single,,no,486,no,yes,cellular,18,apr,533,2,3,0,,yes
38,management,single,tertiary,no,93,yes,yes,,16,jun,394,3,-1,0,,no
53,housemaid,divorced,secondary,no,120,no,no,,17,jun,343,2,-1,0,,no
26,student,single,tertiary,no,0,yes,no,,28,may,124,1,-1,0,,no
44,blue-collar,single,primary,no,-45,yes,no,cellular,2,may,276,1,-1,0,,yes
42,,single,tertiary,no,9185,yes,no,cellular,30,apr,1625,3,168,2,success,yes
57,retired,married,primary,no,0,no,no,cellular,20,aug,340,4,-1,0,,no
28,admin.,married,secondary,no,503,no,yes,cellular,21,jul,553,2,-1,0,,no
25,student,single,secondary,no,1868,no,no,cellular,26,oct,259,1,103,2,other,yes
40,unemployed,single,secondary,no,334,no,no,cellular,5,mar,219,1,91,6,other,yes
33,,married,secondary,no,335,no,no,cellular,11,aug,566,7,-1,0,,no
25,housemaid,divorced,primary,no,517,no,no,cellular,8,may,491,2,3,0,,yes
37,technician,married,secondary,no,0,yes,yes,cellular,15,jul,101,3,-1,0,,no
38,blue-collar,married,primary,no,433,no,no,cellular,20,nov,81,2,136,3,failure,no
31,blue-collar,married,primary,no,7424,yes,no,,21,oct,54,1,-1,0,,no
61,management,married,secondary,no,1028,no,no,cellular,24,nov,514,2,-1,0,,yes
38,blue-collar,single,secondary,no,4,yes,no,,2,jun,129,1,-1,0,,no
35,management,married,tertiary,no,4656,no,no,cellular,12,feb,184,1,157,5,,yes
35,admin.,divorced,secondary,no,1224,yes,no,cellular,3,nov,187,1,-1,0,,yes
39,management,divorced,tertiary,no,-166,yes,no,telephone,18,sep,978,1,-1,0,,yes
59,management,married,tertiary,no,3401,no,no,cellular,2,feb,111,1,-1,0,,no
32,services,married,secondary,no,1670,no,no,cellular,13,may,223,1,299,2,failure,no
32,management,married,tertiary,no,184,yes,no,cellular,14,jul,238,3,-1,0,,no
35,management,married,tertiary,no,1725,yes,yes,cellular,8,apr,180,2,254,7,failure,no
56,retired,married,primary,no,1947,no,no,cellular,30,apr,441,2,-1,0,,no
55,technician,married,secondary,no,289,no,no,cellular,4,apr,143,6,99,2,,yes
33,retired,divorced,secondary,no,4255,no,no,cellular,20,jul,154,1,1,0,,yes
78,blue-collar,single,tertiary,no,6752,no,no,cellular,19,jun,391,2,188,0,,yes
33,admin.,single,secondary,no,-18,yes,no,cellular,3,may,661,2,-1,0,,yes
45,technician,married,secondary,no,-847,no,yes,cellular,22,jul,312,1,-1,0,,no
55,management,married,tertiary,no,0,yes,yes,cellular,3,sep,187,2,-1,0,,no
55,admin.,divorced,secondary,no,873,yes,yes,,3,jun,131,1,-1,0,,no
33,housemaid,single,secondary,no,118,no,no,cellular,29,jan,159,1,-1,0,,no
25,technician,married,tertiary,no,2551,no,no,cellular,28,dec,400,3,-1,0,,yes
57,student,married,tertiary,no,419,no,no,telephone,14,mar,243,2,189,2,,yes
24,services,married,secondary,no,448,no,no,cellular,27,nov,332,1,188,2,other,yes
41,admin.,married,tertiary,no,78,yes,no,telephone,4,jun,779,1,-1,0,,yes
38,blue-collar,married,primary,no,3242,yes,no,cellular,17,apr,198,5,331,1,failure,no
30,admin.,married,tertiary,no,285,no,no,cellular,5,feb,693,2,-1,0,,no
59,management,married,primary,no,1789,no,no,cellular,31,jul,414,3,-1,0,,yes
25,services,married,secondary,no,2343,yes,no,cellular,24,feb,106,2,175,2,other,yes
49,management,married,tertiary,no,1912,yes,no,cellular,20,aug,380,4,-1,0,,no
21,services,married,tertiary,no,89,no,no,,21,jul,748,2,1,0,,yes
45,management,single,primary,yes,1345,no,yes,,17,jul,2691,1,-1,0,,yes
47,management,married,primary,no,4731,no,no,telephone,28,aug,530,1,-1,0,,yes
37,unemployed,married,secondary,no,4599,no,no,cellular,14,nov,117,1,408,2,success,yes
50,management,married,primary,no,0,no,no,,16,jun,264,4,-1,0,,no
31,technician,married,secondary,no,2121,no,yes,,20,apr,425,2,175,5,,yes
50,services,married,tertiary,no,1267,no,no,,20,jul,747,1,0,0,,yes
30,management,single,tertiary,no,697,no,no,cellular,10,aug,179,3,102,2,success,yes
33,admin.,single,tertiary,no,1371,yes,no,cellular,5,may,362,1,-1,0,,no
41,technician,single,secondary,no,2004,yes,no,cellular,19,nov,254,1,-1,0,,no
50,housemaid,single,secondary,no,14337,no,yes,cellular,20,jun,361,2,452,4,failure,yes
40,blue-collar,divorced,secondary,no,701,no,no,,18,nov,159,1,-1,0,,no
36,services,married,secondary,no,211,yes,no,,9,may,93,2,-1,0,,no
30,management,married,tertiary,no,1077,no,no,cellular,9,dec,124,1,-1,0,,no
38,technician,married,secondary,no,-6,no,no,cellular,26,aug,700,2,-1,0,,no
44,blue-collar,divorced,secondary,no,1723,yes,no,cellular,13,jul,374,3,250,0,failure,yes
35,admin.,married,secondary,no,437,yes,no,cellular,17,apr,123,1,-1,0,,no
39,entrepreneur,married,secondary,no,689,no,no,cellular,30,jul,240,3,-1,0,,no
61,management,married,tertiary,no,-133,yes,no,cellular,13,may,110,1,162,3,success,yes
38,blue-collar,single,,no,241,yes,no,,28,may,172,2,-1,0,,no
78,unemployed,married,secondary,no,3612,no,yes,telephone,17,jul,130,2,-1,0,,yes
22,student,single,secondary,no,381,no,no,cellular,12,feb,227,1,-1,0,,yes
36,retired,married,,no,205,no,no,cellular,29,oct,399,1,156,8,other,yes
62,housemaid,married,secondary,no,2,no,no,cellular,3,nov,322,1,-1,0,,yes
34,technician,single,secondary,no,264,yes,no,cellular,17,apr,222,1,-1,0,,no
42,self-employed,married,secondary,no,3211,no,no,cellular,19,nov,87,2,111,1,failure,no
77,retired,married,primary,no,121,no,no,telephone,7,oct,191,1,-1,0,,no
32,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,other,yes
55,services,married,secondary,no,654,no,no,cellular,29,mar,342,1,102,2,failure,yes
50,management,married,secondary,no,0,yes,no,,14,may,214,1,-1,0,,no
35,technician,single,secondary,no,1227,no,no,cellular,18,mar,593,4,90,6,other,yes
56,services,divorced,primary,no,4360,no,no,,19,apr,81,1,-1,0,,yes
35,blue-collar,divorced,,no,164,no,no,,11,jun,967,2,-1,0,,yes
51,technician,married,secondary,no,2,yes,yes,cellular,4,feb,71,1,205,3,failure,no
57,services,married,tertiary,no,376,no,no,cellular,31,feb,467,1,212,2,other,yes
56,blue-collar,married,secondary,no,3760,no,no,,18,jun,243,3,-1,0,,no
30,management,single,tertiary,no,697,no,no,cellular,10,aug,179,3,102,2,success,yes
25,management,single,,no,8686,no,no,cellular,10,feb,658,1,-1,0,,yes
41,entrepreneur,divorced,tertiary,no,-413,yes,no,,8,may,170,2,-1,0,,no
50,admin.,married,primary,no,495,no,no,cellular,28,jan,93,1,-1,0,,no
40,services,married,secondary,no,1305,no,no,cellular,22,jul,255,1,-1,0,,no
32,blue-collar,married,tertiary,no,1803,no,no,cellular,16,mar,134,1,-1,0,failure,yes
39,admin.,married,secondary,no,3732,yes,no,cellular,18,nov,515,1,181,2,failure,no
51,services,single,tertiary,no,135,no,no,cellular,20,aug,138,1,0,2,success,yes
39,management,married,tertiary,no,397,no,no,cellular,9,oct,117,2,198,5,success,yes
36,entrepreneur,married,secondary,yes,1,yes,no,cellular,21,nov,203,1,-1,0,,no
53,management,married,,no,1872,no,no,telephone,22,oct,267,2,2,0,,yes
40,student,single,secondary,no,2127,yes,no,cellular,24,sep,199,2,207,1,success,yes
39,management,married,tertiary,no,627,no,no,,16,jun,32,2,-1,0,,no
41,retired,married,tertiary,yes,306,yes,yes,cellular,15,nov,434,3,-1,0,,yes
31,student,single,secondary,no,1943,yes,no,cellular,14,dec,391,1,184,4,success,yes
30,management,married,secondary,no,0,no,no,cellular,22,aug,78,2,-1,0,,no
62,retired,single,tertiary,no,723,no,no,cellular,29,mar,369,1,1,0,failure,yes
28,management,single,,yes,101,yes,no,,9,may,224,3,-1,0,,no
60,admin.,married,secondary,no,106,no,no,cellular,24,feb,137,1,187,4,success,yes
42,blue-collar,married,primary,no,9067,no,no,,14,jun,796,1,-1,0,,yes
29,management,married,tertiary,no,593,no,no,cellular,16,aug,156,1,1,0,,yes
61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes
25,admin.,single,tertiary,no,1056,yes,no,cellular,15,may,363,1,-1,0,,no
34,technician,single,tertiary,no,449,no,no,cellular,8,aug,765,3,-1,0,,no
26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,,no
57,technician,single,secondary,no,583,yes,yes,cellular,3,jul,184,1,175,2,failure,yes
62,management,single,tertiary,no,608,no,no,telephone,1,mar,622,2,-1,0,failure,yes
50,management,married,tertiary,no,2488,yes,no,,29,may,91,2,-1,0,,no
32,blue-collar,single,tertiary,no,3014,yes,no,cellular,7,may,291,2,-1,0,,no
44,management,single,tertiary,no,2985,no,no,cellular,24,feb,304,1,0,0,,yes
28,technician,single,secondary,no,122,no,no,cellular,3,feb,155,4,-1,0,,no
57,services,divorced,primary,no,818,no,no,cellular,28,jan,208,1,-1,0,,no
40,unemployed,married,primary,no,-78,no,no,cellular,3,feb,2053,4,-1,0,,no
38,blue-collar,married,secondary,no,0,no,no,,20,jun,152,5,-1,0,,no
66,management,married,primary,no,1340,no,no,cellular,6,jul,1039,2,-1,0,,yes
28,services,single,secondary,no,437,yes,yes,cellular,17,apr,219,1,322,2,failure,no
54,retired,married,secondary,no,303,yes,no,cellular,20,apr,240,1,349,2,failure,no
54,blue-collar,married,primary,no,-636,yes,no,,30,may,324,3,-1,0,,no
58,retired,married,tertiary,no,389,no,no,cellular,2,nov,22,1,264,0,failure,yes
63,retired,divorced,tertiary,no,0,no,no,cellular,13,may,263,1,181,2,success,yes
49,management,single,tertiary,no,4328,no,no,cellular,3,oct,584,2,300,6,failure,yes
47,retired,divorced,secondary,no,47,no,no,cellular,29,jan,489,1,-1,0,,no
52,admin.,married,primary,no,204,no,no,cellular,19,aug,123,2,-1,0,,no
47,blue-collar,married,secondary,no,1568,yes,no,cellular,19,feb,388,1,262,7,success,yes
29,student,single,secondary,no,314,no,no,cellular,30,apr,465,1,-1,0,,yes
31,technician,single,primary,no,449,yes,no,,28,may,174,1,-1,0,,no
59,retired,married,tertiary,no,1215,no,no,cellular,28,aug,662,4,-1,0,,yes
34,services,married,secondary,no,205,yes,no,,7,may,312,1,-1,0,,no
35,technician,single,secondary,no,183,no,no,cellular,24,apr,78,2,-1,0,,no
23,services,single,secondary,no,488,no,no,cellular,30,mar,236,1,92,2,other,yes
36,management,married,secondary,no,73,no,no,cellular,2,apr,146,10,391,2,failure,yes
25,services,single,secondary,no,3217,yes,no,,28,may,24,1,-1,0,,no
37,management,married,tertiary,no,660,no,no,cellular,3,sep,310,1,189,2,success,yes
27,admin.,married,secondary,no,133,yes,yes,,9,may,338,4,-1,0,,no
26,retired,divorced,,no,810,no,no,cellular,26,oct,351,1,109,2,success,yes
32,blue-collar,single,secondary,no,627,no,no,cellular,21,jul,360,3,0,0,,yes
51,services,single,tertiary,no,135,no,no,cellular,20,aug,138,1,0,2,success,yes
44,blue-collar,married,primary,no,976,yes,no,cellular,11,may,164,2,-1,0,,no
55,management,divorced,tertiary,no,1344,yes,yes,cellular,20,jul,1275,2,0,0,,yes
39,technician,single,secondary,no,287,yes,no,cellular,14,jul,84,3,-1,0,,no
43,technician,married,tertiary,no,4209,no,yes,cellular,4,may,268,1,-1,0,,yes
24,student,single,secondary,no,1858,no,no,telephone,28,nov,210,1,158,2,other,yes
50,management,married,secondary,no,6600,no,yes,telephone,4,apr,1090,5,-1,0,,yes
54,admin.,divorced,primary,no,1321,no,no,cellular,18,jun,187,1,-1,10,,yes
81,retired,divorced,secondary,no,936,no,no,cellular,16,apr,534,2,0,0,,yes
55,retired,married,secondary,no,5,no,no,,20,jun,108,1,-1,0,,no
44,services,married,primary,no,242,yes,no,,9,jul,690,5,-1,0,,yes
80,retired,married,secondary,no,8304,no,no,telephone,6,apr,681,1,118,11,success,no
