33,management,married,secondary,no,350,yes,no,cellular,13,may,205,1,350,2,failure,no
52,unemployed,married,tertiary,no,1023,no,no,cellular,7,jul,107,6,-1,0,,no
30,blue-collar,married,secondary,no,-71,yes,no,cellular,6,may,165,2,-1,0,,no
37,management,married,tertiary,no,655,no,no,,28,may,244,3,-1,0,,no
58,technician,married,secondary,no,201,no,no,cellular,10,jul,82,5,-1,0,,no
54,entrepreneur,divorced,tertiary,no,5784,no,no,cellular,21,nov,75,5,-1,0,,no
54,technician,married,secondary,no,965,no,no,cellular,26,aug,345,4,-1,0,,no
48,blue-collar,married,primary,no,231,yes,no,,9,may,752,3,-1,0,,no
32,blue-collar,single,secondary,no,1143,yes,yes,cellular,10,jul,412,1,-1,0,,no
30,management,single,tertiary,no,264,yes,no,cellular,18,may,36,2,370,2,other,no
60,retired,married,secondary,no,89,no,no,cellular,30,apr,156,2,-1,0,,no
31,admin.,single,secondary,no,513,yes,no,,13,may,180,1,-1,0,,no
21,student,single,secondary,no,57,no,no,,4,oct,9,1,-1,0,,no
33,management,single,tertiary,no,112,no,no,cellular,22,aug,112,4,-1,0,,no
45,blue-collar,married,primary,no,305,yes,no,cellular,4,feb,211,1,-1,0,,no
35,management,married,tertiary,no,16,no,no,cellular,19,nov,185,1,-1,0,,no
39,technician,married,secondary,no,768,yes,yes,,27,may,171,4,-1,0,,no
43,blue-collar,married,secondary,no,1109,yes,no,,14,may,160,2,-1,0,,no
46,services,married,primary,no,830,yes,yes,cellular,11,jul,211,2,-1,0,,no
32,technician,single,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,,no
41,admin.,married,primary,no,4488,yes,no,cellular,9,jul,321,1,-1,0,,no
35,blue-collar,married,secondary,no,120,yes,no,,28,may,245,2,-1,0,,no
58,retired,married,tertiary,no,0,no,no,cellular,21,aug,138,2,-1,0,,no
60,management,married,secondary,no,130,no,no,,6,jun,151,1,-1,0,,no
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,,yes
32,technician,single,tertiary,no,418,no,yes,cellular,14,jul,138,3,-1,0,,no
33,,single,,no,1,no,no,,5,may,198,1,-1,0,,no
50,blue-collar,married,primary,no,1290,yes,no,,30,may,65,14,-1,0,,no
20,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes
38,unemployed,married,secondary,no,995,no,no,,26,jul,84,1,-1,0,,no
50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,397,2,-1,0,,no
41,admin.,single,secondary,no,2790,yes,no,,5,jun,190,1,-1,0,,no
50,management,married,tertiary,yes,72,no,no,cellular,22,aug,171,13,-1,0,,no
54,management,married,primary,no,2587,no,no,cellular,2,jun,236,2,-1,0,,yes
35,blue-collar,single,secondary,no,3623,no,no,telephone,30,oct,160,1,-1,0,,yes
27,student,single,tertiary,no,3733,yes,no,telephone,13,feb,299,6,-1,0,,yes
38,blue-collar,married,secondary,no,660,yes,yes,,19,may,105,2,-1,0,,no
43,blue-collar,married,secondary,no,620,yes,no,cellular,13,may,46,4,-1,0,,no
48,blue-collar,married,secondary,no,1631,yes,no,,26,may,51,5,-1,0,,no
37,retired,married,secondary,no,-252,no,no,cellular,22,jul,438,3,-1,0,,no
34,unemployed,single,secondary,no,9895,no,no,cellular,19,nov,356,2,-1,0,,no
58,technician,married,,no,1617,yes,no,cellular,5,feb,109,4,274,2,failure,no
61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,,yes
40,technician,single,tertiary,no,-89,yes,no,,28,may,83,4,-1,0,,no
46,admin.,married,secondary,no,22,yes,no,cellular,7,aug,414,4,-1,0,,no
49,admin.,married,secondary,no,272,yes,yes,cellular,17,nov,108,1,-1,0,,no
28,admin.,married,,no,-1,yes,no,cellular,16,apr,34,1,-1,0,,no
52,admin.,single,secondary,no,2332,no,no,cellular,29,jul,108,2,-1,0,,no
51,technician,married,secondary,no,-379,yes,no,cellular,5,aug,261,1,-1,0,,no
57,unemployed,married,primary,no,0,no,no,,9,jun,540,1,-1,0,,no
45,management,single,secondary,no,142,no,yes,cellular,6,aug,99,4,-1,0,,no
27,blue-collar,single,tertiary,no,1372,no,no,cellular,21,jul,230,1,-1,0,,no
53,management,married,tertiary,no,-1,no,no,cellular,12,aug,150,2,-1,0,,no
32,admin.,single,secondary,no,6188,yes,yes,cellular,18,nov,147,1,-1,0,,no
28,blue-collar,married,secondary,no,948,yes,no,,9,may,455,1,-1,0,,no
55,blue-collar,married,,no,213,no,no,cellular,14,aug,406,2,-1,0,,no
28,blue-collar,married,secondary,no,1687,yes,no,cellular,20,apr,121,2,-1,0,,no
54,self-employed,married,tertiary,no,66,yes,no,telephone,12,may,246,2,-1,0,,no
53,unemployed,married,primary,no,142,no,no,cellular,30,apr,168,2,-1,0,,no
32,unemployed,single,tertiary,no,336,yes,no,,8,may,139,1,-1,0,,no
38,blue-collar,single,secondary,no,1911,yes,no,cellular,31,jul,74,4,-1,0,,no
35,blue-collar,divorced,secondary,no,1780,yes,no,cellular,15,may,306,3,347,9,failure,no
34,services,married,secondary,no,603,yes,yes,,21,may,1409,3,-1,0,,no
57,management,married,tertiary,no,1832,yes,no,cellular,2,nov,131,2,-1,0,,no
43,self-employed,married,secondary,no,918,yes,no,,6,may,193,1,-1,0,,no
32,services,single,secondary,no,49,yes,no,cellular,17,apr,184,4,-1,0,,no
37,technician,single,secondary,no,29,no,no,,3,jul,269,2,-1,0,,no
28,services,single,secondary,no,-260,yes,no,,12,may,170,2,-1,0,,no
43,entrepreneur,married,secondary,no,0,yes,no,telephone,6,may,167,3,-1,0,,no
40,housemaid,married,primary,no,34,no,no,cellular,25,aug,115,4,-1,0,,no
51,housemaid,married,,no,174,no,no,telephone,29,jul,308,3,-1,0,,no
33,blue-collar,married,primary,no,217,yes,no,cellular,20,apr,198,1,339,3,failure,no
28,blue-collar,married,secondary,no,0,yes,no,,26,may,245,3,-1,0,,no
30,blue-collar,married,secondary,no,246,yes,no,cellular,18,nov,166,2,113,5,failure,no
46,admin.,married,secondary,no,2533,no,no,cellular,4,aug,282,1,-1,0,,no
40,technician,divorced,secondary,no,300,yes,yes,cellular,17,apr,386,2,-1,0,,no
30,unemployed,single,secondary,no,8304,no,no,cellular,20,apr,245,1,-1,0,,no
31,blue-collar,married,primary,no,845,no,no,cellular,3,feb,148,2,-1,0,,no
41,blue-collar,married,secondary,no,14,yes,no,cellular,14,may,161,3,-1,0,,no
55,management,married,tertiary,no,0,no,no,cellular,6,aug,341,2,-1,0,,no
41,services,married,secondary,no,2085,yes,no,,26,may,125,4,-1,0,,no
45,blue-collar,married,primary,no,4170,yes,yes,,20,may,114,3,-1,0,,no
51,services,married,secondary,no,-709,yes,yes,telephone,23,jul,38,1,-1,0,,no
35,services,married,secondary,no,372,yes,no,cellular,11,jul,230,1,-1,0,,no
51,services,married,primary,no,10150,yes,no,cellular,26,aug,157,5,-1,0,,no
39,admin.,married,secondary,no,0,yes,no,cellular,17,jul,69,1,-1,0,,no
48,management,single,tertiary,no,336,yes,no,cellular,18,may,17,1,369,4,other,no
27,services,married,secondary,no,15,yes,no,,16,may,167,1,-1,0,,no
28,blue-collar,single,secondary,no,48,no,no,,26,may,144,3,-1,0,,no
52,management,married,secondary,no,5601,no,no,cellular,4,aug,46,1,-1,0,,no
30,services,married,secondary,no,702,yes,no,,21,may,573,1,-1,0,,no
33,blue-collar,married,secondary,no,1221,yes,no,cellular,7,may,127,6,-1,0,,no
37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,,yes
39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,-1,0,,no
46,management,married,primary,no,1267,yes,yes,cellular,18,nov,187,2,-1,0,,no
52,blue-collar,single,secondary,no,894,no,yes,cellular,3,feb,363,2,-1,0,,no
39,services,married,secondary,no,257,yes,no,,12,jun,171,1,-1,0,,no
45,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,2,-1,0,,yes
48,admin.,divorced,secondary,no,341,no,yes,cellular,5,feb,382,4,-1,0,,no
52,entrepreneur,married,primary,no,-104,no,yes,cellular,10,jul,124,1,-1,0,,no
44,management,married,tertiary,no,368,no,no,cellular,9,jul,73,3,-1,0,,no
35,technician,divorced,secondary,no,2823,yes,no,cellular,2,feb,229,1,-1,0,,no
47,unemployed,single,secondary,no,4819,no,no,cellular,18,nov,144,1,-1,0,,no
51,technician,married,secondary,no,143,yes,no,,16,may,627,1,-1,0,,no
49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,-1,0,,yes
45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,895,3,-1,0,,yes
80,retired,married,,no,355,no,no,telephone,10,aug,156,1,-1,0,,no
43,blue-collar,married,primary,no,186,yes,no,,8,may,178,1,-1,0,,no
29,admin.,single,secondary,no,132,no,no,,23,may,314,3,-1,0,,no
28,blue-collar,single,tertiary,no,1984,yes,no,cellular,4,may,32,2,14,1,failure,no
35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340,1,183,2,failure,no
46,blue-collar,married,primary,no,1533,no,yes,cellular,14,aug,168,4,-1,0,,no
47,blue-collar,single,secondary,yes,-380,no,no,cellular,9,jul,399,17,-1,0,,no
36,management,single,tertiary,no,227,no,yes,cellular,7,aug,336,4,-1,0,,no
21,student,single,,no,762,no,no,cellular,24,jun,288,1,-1,0,,no
40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,yes
56,admin.,divorced,secondary,no,1026,yes,no,cellular,28,jul,173,2,-1,0,,no
39,blue-collar,married,secondary,no,1044,yes,no,cellular,2,feb,158,1,-1,0,,no
35,admin.,married,secondary,no,1254,yes,yes,cellular,1,jul,132,2,-1,0,,no
39,,married,secondary,no,1701,no,no,,6,jun,140,1,-1,0,,no
25,student,single,secondary,no,520,yes,no,cellular,7,may,236,1,-1,0,,no
24,student,single,primary,no,474,no,no,cellular,30,apr,551,1,-1,0,,yes
43,admin.,single,secondary,no,375,no,yes,cellular,5,feb,193,2,199,4,failure,no
