19,1,1,1,44,1,9003,1,39,140.0,140.0,19,38,9,10,0,0,1,0,0,6,15,3,13.25,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout
19,0,1,1,1,1,9500,1,1,145.0,136.6,19,19,9,7,1,0,1,0,0,7,12,6,13.76666667,0,8,10,7,14.05142857,0,15.5,2.8,-4.06,Graduate
26,1,1,1,1,1,9130,1,1,140.0,131.2,9,19,4,4,1,0,1,0,0,5,9,0,0.0,0,5,6,0,0.0,0,7.6,2.6,0.32,Dropout
26,0,1,1,39,1,9991,0,1,133.1,125.7,19,38,7,4,0,0,1,0,0,5,9,2,12.0,0,5,9,3,11.0,0,10.8,1.4,1.74,Dropout
20,0,1,1,1,2,9500,1,1,126.0,124.3,1,38,4,7,1,0,1,1,0,8,8,8,12.98125,0,8,8,8,12.98125,0,9.4,-0.8,-3.12,Graduate
21,0,1,1,44,1,9238,1,39,140.0,136.1,37,19,191,102,0,1,1,1,0,6,8,3,12.0,0,6,6,2,12.5,0,12.4,0.5,1.79,Enrolled
27,0,1,5,39,1,9853,1,19,133.1,118.0,37,37,9,8,0,0,1,0,0,7,14,6,11.66666667,0,7,10,1,10.0,0,12.4,0.5,1.79,Dropout
34,0,1,1,18,4,9147,1,1,130.0,119.9,37,37,9,9,0,0,0,1,0,5,5,0,0.0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
20,1,1,1,1,2,9147,1,1,116.0,124.8,37,1,5,3,0,0,1,1,0,5,9,2,14.33333333,0,5,10,2,12.5,0,7.6,2.6,0.32,Enrolled
28,1,1,1,39,1,9773,1,19,100.0,128.0,37,37,0,0,0,0,1,1,0,6,7,6,13.16666667,0,6,6,6,13.66666667,0,7.6,2.6,0.32,Graduate
23,1,1,1,44,1,9085,1,39,110.0,110.0,3,5,2,2,0,0,1,0,0,6,19,0,0.0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout
19,0,1,1,17,1,9254,1,1,126.0,124.3,1,1,9,9,1,0,1,0,0,6,8,6,11.16666667,0,6,7,4,13.4,0,16.2,0.3,-0.92,Graduate
19,0,1,1,1,1,9773,1,1,143.0,144.8,3,3,2,5,0,0,1,0,0,6,6,6,12.16666667,0,6,6,6,12.5,0,16.2,0.3,-0.92,Enrolled
18,0,1,1,1,3,9500,1,1,154.0,129.0,3,3,1,3,0,0,1,1,0,8,9,6,13.345,2,8,9,6,13.345,2,9.4,-0.8,-3.12,Enrolled
21,1,1,1,17,1,9773,1,1,145.0,132.8,1,38,90,8,0,0,0,1,0,6,10,2,12.0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
20,1,1,1,44,1,9003,1,39,130.0,130.0,2,3,9,6,0,0,1,0,0,6,12,4,10.8,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled
26,0,1,1,39,1,9991,0,1,150.0,138.5,19,37,9,8,0,0,1,0,0,5,10,4,12.0,0,5,9,4,11.25,0,12.7,3.7,-1.7,Enrolled
44,0,1,4,39,1,9238,1,19,133.1,103.5,37,37,9,10,0,0,0,0,0,6,0,0,0.0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
20,0,1,1,44,1,9130,1,39,130.0,130.0,38,37,4,9,1,0,1,1,0,6,11,4,12.0,0,6,9,4,10.75,0,16.2,0.3,-0.92,Enrolled
21,1,1,1,17,1,9147,1,1,110.0,99.0,1,1,4,4,0,0,1,0,0,5,5,5,11.0,0,5,11,3,11.42857143,0,10.8,1.4,1.74,Enrolled
22,1,1,1,17,1,9254,1,1,127.0,126.7,1,1,4,8,0,0,0,1,0,1,1,0,0.0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout
19,0,1,1,43,1,9670,1,1,139.0,120.8,3,19,3,5,0,0,1,0,0,6,0,0,0.0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
20,0,1,1,1,1,9238,1,1,107.0,103.5,38,38,7,7,0,0,1,1,0,6,7,6,12.0,0,6,7,6,13.0,0,12.4,0.5,1.79,Graduate
50,1,1,1,43,1,8014,0,12,133.1,112.5,37,1,9,10,0,0,1,0,0,13,13,6,11.33333333,0,11,11,2,13.5,0,16.2,0.3,-0.92,Dropout
29,0,1,1,43,1,9991,0,1,120.0,122.5,37,37,9,8,0,0,1,1,0,13,16,8,10.5,0,12,19,9,10.33333333,0,9.4,-0.8,-3.12,Enrolled
50,1,1,1,43,1,8014,0,12,133.1,112.5,37,1,9,10,0,0,1,0,0,13,13,6,11.33333333,0,11,11,2,13.5,0,16.2,0.3,-0.92,Dropout
32,0,1,2,43,1,9991,0,1,134.0,113.7,37,37,9,9,0,0,1,0,0,5,5,5,10.2,0,5,9,4,11.25,0,9.4,-0.8,-3.12,Enrolled
33,1,1,1,39,1,9238,1,19,133.1,139.0,37,37,9,9,0,1,0,0,0,6,8,0,0.0,0,5,6,0,0.0,0,16.2,0.3,-0.92,Dropout
18,0,1,1,18,1,9500,1,1,178.0,174.7,19,1,4,8,0,0,1,0,0,7,8,7,17.125,0,8,8,8,17.5875,0,13.9,-0.3,0.79,Graduate
18,0,1,1,1,1,9238,1,1,116.0,116.4,38,38,9,6,0,0,1,1,0,6,6,6,13.16666667,0,6,6,6,13.16666667,0,8.9,1.4,3.51,Graduate
21,1,1,1,43,1,9238,1,39,120.0,118.6,2,1,1,2,0,0,1,0,0,11,14,10,12.4,0,10,13,10,11.8,0,13.9,-0.3,0.79,Graduate
37,1,1,1,43,1,9853,1,1,130.0,124.6,2,39,2,5,0,0,1,0,0,21,21,21,12.47619048,0,19,19,19,12.21052632,0,12.4,0.5,1.79,Graduate
20,0,1,1,17,4,9085,1,1,106.0,106.0,37,1,3,9,0,0,1,0,0,6,9,6,13.16666667,0,6,8,4,14.0,0,13.9,-0.3,0.79,Enrolled
18,0,1,1,17,4,9238,1,1,123.0,116.0,19,19,191,144,1,0,1,1,0,6,9,6,11.66666667,0,6,8,6,11.66666667,0,8.9,1.4,3.51,Graduate
18,0,1,1,1,1,9085,1,1,131.0,137.0,37,37,90,90,0,0,1,0,0,5,5,5,14.0,0,5,6,5,15.4,0,7.6,2.6,0.32,Graduate
18,0,1,1,17,1,9853,1,1,127.0,121.8,38,37,5,7,0,1,1,1,0,6,12,4,13.5,0,6,14,3,10.66666667,0,10.8,1.4,1.74,Enrolled
20,1,1,1,17,1,9147,1,1,133.1,95.0,1,19,4,8,0,0,1,0,0,5,14,0,0.0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout
26,0,1,1,39,1,9670,1,1,133.1,100.2,37,37,9,9,0,0,0,1,0,6,9,3,11.75,0,6,11,4,11.5,3,16.2,0.3,-0.92,Dropout
26,0,1,1,39,1,9773,1,1,140.0,102.5,34,37,0,0,0,0,1,0,0,6,8,4,11.75,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout
18,0,1,1,1,1,9238,1,1,132.0,119.1,34,34,0,0,0,0,1,1,0,6,9,4,11.0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate
20,0,1,1,1,1,171,1,1,133.1,128.2,3,1,2,4,0,0,1,1,0,12,13,12,11.23076923,0,11,18,9,12.77777778,0,11.1,0.6,2.02,Graduate
27,0,1,5,39,1,9003,1,1,180.0,179.6,1,1,4,8,0,1,0,0,0,6,6,0,0.0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout
18,1,1,1,1,3,9773,1,1,123.0,125.1,1,1,4,7,1,1,1,1,0,6,6,6,14.33333333,0,6,6,6,15.33333333,0,11.1,0.6,2.02,Graduate
19,0,1,1,1,1,9070,1,1,136.0,132.2,1,38,4,5,0,1,1,0,0,6,6,6,13.83333333,0,6,8,6,13.875,0,10.8,1.4,1.74,Graduate
18,0,1,1,1,3,9085,1,1,131.0,136.3,37,19,9,8,0,1,0,1,0,5,7,3,13.0,0,5,8,3,12.0,0,7.6,2.6,0.32,Dropout
19,0,1,1,1,4,9500,1,1,126.0,125.0,19,19,9,9,0,0,1,1,0,7,8,6,11.65833333,0,8,11,6,12.41666667,0,12.4,0.5,1.79,Graduate
18,0,1,1,1,1,9500,1,1,150.0,137.8,19,1,4,4,0,0,1,0,0,7,10,7,15.145,0,8,8,8,15.7425,0,15.5,2.8,-4.06,Graduate
22,1,1,1,51,1,9003,1,39,130.0,120.0,1,19,4,4,0,1,0,1,0,6,12,3,11.33333333,0,6,13,2,11.0,0,8.9,1.4,3.51,Dropout
25,1,1,1,44,1,9003,1,39,150.0,150.0,3,2,2,2,0,0,1,0,0,14,16,14,12.42857143,0,9,13,6,10.85714286,0,15.5,2.8,-4.06,Dropout
40,1,1,2,39,1,9119,1,1,120.0,145.4,37,38,9,10,0,1,1,0,0,5,11,3,10.66666667,0,5,5,2,12.5,0,16.2,0.3,-0.92,Dropout
18,0,1,1,1,1,9500,1,1,150.0,137.8,19,1,4,4,0,0,1,0,0,7,10,7,15.145,0,8,8,8,15.7425,0,15.5,2.8,-4.06,Graduate
19,0,1,1,44,1,9003,1,39,160.0,160.0,37,38,9,9,1,1,1,0,0,6,8,6,13.0,0,6,11,5,13.0,0,15.5,2.8,-4.06,Graduate
32,1,1,2,39,2,9003,1,19,133.1,110.0,38,19,4,1,0,0,0,0,0,8,12,2,11.5,2,7,9,0,0.0,0,15.5,2.8,-4.06,Dropout
57,1,1,2,2,1,9147,1,2,120.0,120.0,37,37,9,9,0,0,0,0,0,15,17,12,11.75,0,14,16,9,12.22222222,0,9.4,-0.8,-3.12,Dropout
21,0,1,1,1,1,9085,1,1,133.1,115.0,38,37,1,1,0,0,1,1,0,5,8,3,11.33333333,1,5,8,3,13.33333333,0,12.7,3.7,-1.7,Enrolled
