5.257,171.22,0.08,10,1,10,4,232.186,586.061,0.493,-0.493,13.806,-1.031,56.454,27.841,28.292,30.332,31.385,14.791,39.512,8.781,0.0,0.0,1.506,1647.239,28.624,11.786,6.442,-5.38,41,3,0,1,1,210,3,2,0,0,2,2,0,0,0,0,0,3,1,0,0,3,0,3,0,0,1
3.238,38.77,0.632,4,0,4,3,138.312,317.199,0.493,-0.493,12.589,0.202,0.0,11.96,18.122,37.43,11.127,9.474,9.694,0.0,0.0,0.0,1.885,596.523,16.313,6.519,3.092,-1.55,23,1,0,2,1,126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4.212,171.22,0.447,9,5,22,3,300.026,704.39,0.453,-0.453,13.797,-1.22,59.06,19.51,0.0,22.384,14.22,30.531,19.999,14.598,0.0,0.0,1.955,1574.228,40.42,18.292,12.676,-5.01,51,3,0,0,0,276,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,4,0,2,0,0,1
-1.292,159.29,0.0,5,4,2,1,89.32,229.048,0.382,-0.382,11.31,-0.832,11.867,22.483,0.0,0.0,0.0,22.935,4.795,9.968,4.992,0.0,3.211,439.352,10.987,3.964,2.437,-2.09,15,1,0,0,0,80,2,1,0,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0
3.723,30.87,0.278,4,1,1,4,140.935,326.13,0.353,-0.353,6.177,0.706,0.0,0.0,5.023,54.64,0.0,15.117,0.0,4.992,0.0,0.0,1.83,763.367,14.546,5.871,2.799,-2.04,23,2,0,2,1,118,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1
-7.354,314.83,1.0,21,11,15,4,286.806,736.3,0.394,-0.394,11.422,-1.954,155.672,6.607,0.0,0.0,21.143,103.54,0.0,0.0,0.0,0.0,1.61,994.758,41.909,18.961,8.916,-0.84,50,0,0,4,4,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.413,168.72,0.487,15,4,4,10,315.754,761.262,0.504,-0.504,14.682,-1.358,47.081,42.443,70.202,16.69,32.905,43.741,19.911,4.795,0.0,11.762,1.32,2127.996,35.302,12.564,4.742,-4.41,54,3,0,7,2,286,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,3,0,0,0
3.129,39.82,0.333,4,0,2,4,128.938,293.153,0.347,-0.347,13.035,0.047,0.0,11.701,0.0,41.677,5.694,9.134,4.795,4.984,0.0,0.0,1.768,871.72,13.313,4.834,1.832,-2.36,22,3,1,0,0,112,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,1,0,0,0
9.868,138.28,0.045,6,6,4,9,297.526,680.242,0.508,-0.508,10.582,0.135,0.0,22.998,23.875,77.962,0.0,30.394,4.984,4.984,0.0,0.0,1.49,2629.395,30.959,12.367,5.523,-7.06,52,8,0,1,0,252,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,4,0,0,0
3.129,39.82,0.333,4,0,2,4,128.938,293.153,0.347,-0.347,13.035,0.047,0.0,11.701,0.0,41.677,5.694,9.134,4.795,4.984,0.0,0.0,1.768,871.72,13.313,4.834,1.832,-2.36,22,3,1,0,0,112,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,1,0,0,0
