-5.515,108.79,1.0,7,0,4,2,194.637,408.667,0.282,-0.468,Michigan,Montana,4.665,47.78,73.349,22.946,49.319,0.0,0.0,7.182,0.0,1.323,1.929,662.636,28.462,3.937,0.916,-0.08,19,2,0,1,1,30,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1
-4.795,53.97,0.541,5,0,9,2,143.385,302.518,0.446,-0.332,South Dakota,Hawaii,46.202,18.692,26.605,14.273,0.0,14.274,0.0,1.512,0.0,0.0,3.439,198.512,15.804,1.54,4.904,-0.33,15,2,1,0,1,30,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,2,0,0,1
0.325,66.94,0.883,15,2,16,0,199.001,257.734,0.508,-0.506,Texas,Montana,16.099,17.334,34.347,6.466,58.289,12.53,3.143,20.597,1.36,0.0,2.016,424.713,18.062,1.54,7.28,-2.34,24,1,1,0,1,191,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
4.281,88.76,0.304,5,2,7,3,183.013,447.125,0.496,-0.496,14.447,-1.362,28.821,29.354,22.393,0.0,25.439,19.517,4.795,9.185,0.0,0.0,2.322,1204.772,22.778,9.076,4.288,-2.9,31,3,0,0,0,164,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1
3.173,45.59,0.45,4,1,4,5,142.313,324.184,0.497,-0.497,11.152,-0.504,6.104,6.042,11.836,41.726,6.421,9.843,9.884,0.0,0.0,6.579,1.687,760.387,15.608,6.188,2.502,-1.91,24,2,0,3,3,126,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1
-0.424,151.93,0.49,8,0,10,3,268.429,306.312,0.533,-0.446,Missouri,Michigan,23.484,4.185,12.853,22.131,12.461,14.407,0.0,4.781,0.54,0.0,1.752,229.152,28.023,5.265,0.916,-3.17,11,2,1,1,0,77,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,3,0,0,1
1.519,72.72,0.5,4,4,4,1,95.554,225.136,0.508,-0.508,9.848,-0.753,6.104,17.038,12.108,0.0,18.199,20.636,0.0,0.0,0.0,0.0,2.691,337.522,12.808,4.719,4.082,-1.26,16,1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-2.856,134.28,0.113,3,3,7,4,115.972,223.568,0.282,-0.462,Alaska,Colorado,28.927,30.403,26.89,7.25,2.634,6.863,5.085,6.446,0.0,0.63,1.211,685.497,20.774,1.54,2.654,-0.83,5,0,0,1,0,30,0,3,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,1,0,0,1
3.573,128.22,0.263,8,2,11,3,202.207,585.963,0.473,-0.473,12.381,-3.817,10.209,30.922,24.092,8.945,6.327,9.474,4.722,19.936,13.14,0.0,1.807,1131.56,24.296,11.496,7.084,-2.35,32,3,0,0,0,170,1,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0
-5.515,108.79,1.0,7,0,4,2,194.637,408.667,0.282,-0.468,Michigan,Montana,4.665,47.78,73.349,22.946,49.319,0.0,0.0,7.182,0.0,1.323,1.929,662.636,28.462,3.937,0.916,-0.08,19,2,0,1,1,30,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1
4.894,64.33,0.462,3,1,4,4,182.86,420.221,0.481,-0.481,13.335,-0.85,16.799,11.735,12.463,49.9,12.133,10.006,4.795,4.39,5.262,0.0,1.468,961.152,21.519,8.434,3.743,-2.71,31,2,1,1,2,162,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
5.061,41.61,0.143,5,0,2,3,140.502,352.961,0.296,-0.296,9.379,0.224,0.0,5.25,15.742,15.553,0.0,0.0,4.567,4.984,5.262,23.524,1.899,735.173,14.86,6.368,3.09,-1.06,21,2,0,1,1,106,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
3.126,100.9,0.72,6,2,5,4,193.585,464.197,0.45,-0.45,13.232,-1.506,45.769,36.379,19.262,5.573,6.076,14.95,14.384,0.0,0.0,11.601,1.85,925.393,23.651,7.506,2.691,-1.5,32,0,4,0,3,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
3.387,46.33,0.0,1,1,1,3,105.149,236.095,0.351,-0.351,11.753,-0.474,6.031,0.0,0.0,22.502,0.0,5.734,4.9,4.795,0.0,0.0,2.305,596.947,10.594,4.036,1.569,-2.55,18,2,0,1,0,88,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,1
5.399,33.12,0.625,2,1,1,5,156.977,349.241,0.393,-0.393,10.156,-0.106,0.0,6.104,10.83,30.595,37.668,5.107,4.984,0.0,0.0,0.0,1.477,765.675,16.741,5.792,2.238,-1.41,26,1,4,0,2,138,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-1.548,127.72,0.667,3,4,5,0,70.435,174.112,0.48,-0.48,10.217,-1.0,12.011,5.96,19.386,0.0,0.0,22.308,9.787,0.0,0.0,0.0,3.44,176.387,10.7,5.363,5.482,-1.3,12,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
