-0.472,57.53,0.857,2,2,4,0,66.649,162.113,0.481,-0.481,10.129,-0.953,12.073,6.421,11.028,0.0,0.0,14.696,4.795,0.0,0.0,0.0,3.694,139.111,10.39,3.687,7.285,-0.61,11,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.364,63.32,0.5,2,2,4,0,54.17,129.079,0.481,-0.481,9.93,-0.813,5.969,12.463,6.421,0.0,0.0,10.84,4.795,0.0,0.0,6.579,3.265,111.625,8.17,4.089,5.034,-0.83,9,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.612,40.46,0.714,2,2,5,3,184.405,412.334,0.393,-0.393,10.139,-0.605,12.208,0.0,41.928,17.064,32.104,10.213,0.0,0.0,0.0,0.0,1.763,712.151,23.541,9.57,4.857,-1.12,30,0,3,0,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.266,23.47,0.474,3,1,6,3,136.962,315.166,0.508,-0.508,10.001,0.483,0.0,0.0,11.791,32.228,28.97,5.107,4.9,0.0,0.0,11.337,1.67,593.488,15.571,7.296,3.528,-1.32,22,2,1,0,0,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4.137,23.55,0.409,2,0,7,3,150.813,336.22,0.309,-0.309,12.516,0.23,0.0,5.907,12.463,44.584,5.563,9.8,4.795,0.0,0.0,0.0,1.568,648.242,17.685,8.816,4.698,-2.13,25,2,0,1,1,132,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0
1.617,69.54,0.083,3,1,1,2,92.212,211.075,0.325,-0.325,11.364,-0.349,0.0,11.123,0.0,16.821,0.0,4.984,9.779,0.0,5.262,0.0,2.678,608.396,10.12,3.989,1.708,-2.41,16,2,0,0,0,78,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0
-0.709,84.32,0.4,5,2,2,2,90.806,224.08,0.393,-0.393,11.505,-0.569,23.581,6.607,5.563,0.0,10.764,9.843,14.346,4.795,0.0,0.0,2.362,528.356,10.845,4.07,1.843,-1.66,16,1,0,1,0,86,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4.432,39.19,0.333,4,0,3,3,152.749,351.129,0.462,-0.462,11.632,-0.357,0.0,11.384,17.864,5.563,28.829,4.737,0.0,9.779,0.0,11.762,1.81,844.435,17.569,7.327,4.053,-2.25,25,2,0,1,0,128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
-5.418,187.55,0.25,11,0,8,1,131.967,337.984,0.55,-0.55,11.052,-1.796,59.392,5.001,16.237,0.0,6.069,44.504,0.0,0.0,5.262,11.337,3.509,701.378,17.92,7.23,4.417,-3.13,23,1,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
3.555,75.63,0.263,3,2,8,2,151.127,361.108,0.478,-0.478,11.991,-1.284,11.57,5.907,29.301,5.563,13.847,15.16,4.795,4.795,0.0,0.0,1.842,739.024,18.804,8.031,5.499,-2.53,25,2,0,0,0,132,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0
7.131,45.59,0.219,4,1,8,5,226.218,554.157,0.481,-0.481,13.024,-1.249,11.519,0.0,18.846,42.838,0.0,14.743,0.0,4.984,0.0,0.0,1.84,1531.499,25.402,10.622,4.993,-3.25,37,5,0,0,0,188,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0
6.111,52.6,0.943,4,0,6,6,249.602,572.455,0.456,-0.456,12.528,-0.1,0.0,29.562,35.252,21.305,103.229,18.44,9.589,0.0,0.0,0.0,1.306,1002.132,29.911,10.787,4.99,-1.14,41,0,4,2,6,232,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
-9.358,210.37,0.643,13,0,16,0,153.542,388.099,0.549,-0.549,10.814,-1.545,62.57,26.179,0.0,9.8,4.9,49.505,14.7,0.0,0.0,0.0,4.846,481.261,24.23,12.562,14.121,-2.77,27,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
4.432,39.19,0.333,4,0,3,3,152.749,351.129,0.462,-0.462,11.632,-0.357,0.0,11.384,17.864,5.563,28.829,4.737,0.0,9.779,0.0,11.762,1.81,844.435,17.569,7.327,4.053,-2.25,25,2,0,1,0,128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3.238,38.77,0.632,4,0,4,3,138.312,317.199,0.493,-0.493,12.589,0.202,0.0,11.96,18.122,37.43,11.127,9.474,9.694,0.0,0.0,0.0,1.885,596.523,16.313,6.519,3.092,-1.55,23,1,0,2,1,126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1.258,105.51,0.286,7,2,5,2,122.408,290.138,0.493,-0.493,5.848,0.154,0.0,5.948,29.487,11.127,0.0,25.678,0.0,4.984,4.984,0.0,2.398,621.107,14.704,6.167,3.073,-2.7,21,2,0,0,0,112,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1
3.142,74.6,0.727,4,2,2,4,169.381,410.166,0.39,-0.39,16.882,-1.951,39.905,29.92,19.262,5.573,12.152,10.213,9.589,4.39,0.0,11.601,1.838,808.358,20.242,5.99,2.082,-1.04,28,0,4,0,3,154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5.004,59.51,0.364,6,1,6,4,183.093,474.107,0.493,-0.493,14.264,-0.374,0.0,5.817,45.518,31.317,12.394,19.69,0.0,14.358,0.0,0.0,1.585,1041.066,20.808,9.138,4.649,-2.45,30,3,0,1,1,158,2,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0
-4.183,188.48,0.409,9,5,1,4,182.429,443.145,0.872,-0.872,13.581,-2.875,74.967,17.548,4.9,0.0,25.123,36.166,14.384,0.0,0.0,0.0,2.028,1144.585,22.001,6.644,2.478,-3.21,32,1,3,0,2,170,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,1
4.655,60.44,0.792,4,0,3,4,168.018,386.246,0.451,-0.451,12.791,-0.961,5.601,28.366,36.513,32.104,12.497,4.737,14.384,0.0,0.0,0.0,1.735,766.567,19.849,6.272,2.45,-1.45,28,0,4,0,3,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1
3.723,30.87,0.278,4,1,1,4,140.935,326.13,0.353,-0.353,6.177,0.706,0.0,0.0,5.023,54.64,0.0,15.117,0.0,4.992,0.0,0.0,1.83,763.367,14.546,5.871,2.799,-2.04,23,2,0,2,1,118,2,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1
3.129,39.82,0.333,4,0,2,4,128.938,293.153,0.347,-0.347,13.035,0.047,0.0,11.701,0.0,41.677,5.694,9.134,4.795,4.984,0.0,0.0,1.768,871.72,13.313,4.834,1.832,-2.36,22,3,1,0,0,112,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,0,1,0,0,0
2.434,119.08,0.318,7,1,9,3,185.779,460.13,0.493,-0.493,13.347,-3.601,39.353,16.814,23.669,11.156,26.166,14.791,19.284,8.418,0.0,0.0,2.132,1190.761,23.267,8.993,4.594,-3.4,32,2,0,1,0,170,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,2,0,0,0
-7.828,194.04,0.833,13,3,10,1,180.227,447.209,0.549,-0.549,11.108,-1.306,56.357,58.903,0.0,0.0,4.9,45.023,19.6,0.0,0.0,0.0,3.052,548.234,27.164,14.241,10.821,-1.87,31,0,0,1,1,180,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
-4.317,188.48,0.409,9,5,1,4,182.429,443.145,0.872,-0.872,13.584,-3.025,75.639,11.313,10.463,0.0,26.228,36.166,14.384,0.0,0.0,0.0,2.044,1132.74,22.001,6.893,2.478,-3.21,32,1,3,0,2,170,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,1
2.44,124.29,0.739,6,4,11,2,177.991,424.246,0.481,-0.481,12.43,-1.095,30.385,42.483,25.683,5.573,0.0,25.163,9.589,0.0,0.0,0.0,2.09,655.937,24.568,11.071,6.654,-1.7,30,0,2,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.848,16.13,0.5,2,0,1,2,73.23,162.116,0.299,-0.299,4.137,0.61,0.0,0.0,6.042,0.0,24.95,0.0,9.884,0.0,0.0,0.0,2.195,245.275,7.743,3.233,1.345,-0.89,12,1,0,1,1,64,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
3.142,74.6,0.727,4,2,2,4,169.381,410.166,0.39,-0.39,16.882,-1.951,39.905,29.92,19.262,5.573,12.152,10.213,9.589,4.39,0.0,11.601,1.838,808.358,20.242,5.99,2.082,-1.04,28,0,4,0,3,154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
6.612,40.46,0.714,2,2,5,3,184.405,412.334,0.393,-0.393,10.139,-0.605,12.208,0.0,41.928,17.064,32.104,10.213,0.0,0.0,0.0,0.0,1.763,712.151,23.541,9.57,4.857,-1.12,30,0,3,0,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.322,83.33,0.583,8,2,10,1,132.522,331.114,0.37,-0.37,10.355,-0.479,4.923,0.0,12.366,34.952,0.0,15.533,10.114,4.984,11.762,11.337,2.218,475.968,17.731,9.586,7.881,-1.32,21,1,0,0,0,118,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0
2.929,78.29,0.412,5,0,4,2,130.385,293.164,0.249,-0.249,9.403,-0.612,10.83,0.0,6.545,16.69,6.327,0.0,0.0,9.666,15.622,0.0,2.548,698.092,15.724,5.614,3.15,-2.66,22,2,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0
