2.189,86.39,0.614,15,5,1,1,139.842,197.948,0.511,-0.495,New Jersey,Georgia,10.811,35.282,9.645,4.608,10.188,5.168,18.297,0.884,0.0,0.0,1.395,465.872,32.087,1.54,7.543,-3.98,5,1,0,1,0,130,1,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,1
-2.163,14.64,0.414,5,0,5,4,148.417,232.165,0.455,-0.875,Massachusetts,Kansas,99.601,6.593,30.315,12.524,21.72,0.0,12.51,18.923,0.276,0.849,2.113,546.77,31.133,4.823,2.063,-0.56,24,2,0,0,1,47,2,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,0,2,0,0,1
-3.123,226.76,0.601,3,1,1,4,73.619,341.565,0.546,-0.527,Virginia,Wisconsin,51.392,13.413,73.349,45.535,9.746,2.673,2.358,5.35,2.308,0.288,1.154,1207.961,23.323,4.086,5.394,-1.92,15,0,0,1,0,30,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,3,0,2,0,0,1
0.941,156.27,0.455,7,5,8,4,193.575,475.141,0.478,-0.478,12.674,-1.178,30.002,40.285,23.558,0.0,35.718,30.853,9.589,9.589,0.0,11.762,1.43,1056.18,23.274,8.805,4.114,-2.89,33,1,0,3,2,176,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0
1.525,70.0,0.65,5,2,2,6,146.135,341.163,0.504,-0.504,12.712,-0.94,17.12,17.575,18.591,42.976,12.842,14.95,9.694,0.0,0.0,0.0,1.579,803.131,14.566,4.383,1.558,-1.59,25,1,3,2,3,132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1.906,57.28,0.429,3,3,6,2,106.97,248.152,0.49,-0.49,9.787,-0.499,6.104,0.0,19.193,16.652,0.0,20.144,0.0,0.0,0.0,0.0,1.914,493.255,12.925,5.887,3.244,-1.52,18,2,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
3.96,3.24,0.286,2,0,2,3,110.646,263.054,0.294,-0.294,6.198,0.878,0.0,0.0,0.0,24.657,17.548,0.0,4.9,0.0,0.0,11.337,1.741,520.446,11.271,4.808,2.391,-0.83,17,2,0,1,0,88,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
8.0,36.02,0.594,6,0,17,4,246.95,591.311,0.464,-0.464,13.471,-4.367,11.74,5.969,25.26,74.009,55.999,14.537,9.694,0.0,13.171,0.0,1.159,1105.836,31.7,15.845,9.649,-2.23,41,2,0,2,1,226,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,1
0.624,12.53,1.0,1,0,1,1,35.88,92.003,0.372,-0.372,5.274,0.4,0.0,0.0,11.984,6.607,0.0,4.737,0.0,0.0,0.0,11.601,1.999,33.874,3.44,1.149,0.781,0.25,5,0,0,1,1,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107,63.32,0.8,3,3,2,0,59.65,149.051,0.48,-0.48,10.172,-1.019,16.758,0.0,0.0,0.0,0.0,10.84,4.795,0.0,12.629,0.0,4.04,118.617,8.78,2.577,2.717,-0.22,9,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.477,126.81,0.263,6,2,5,3,151.818,371.101,0.477,-0.477,12.555,-1.385,28.556,28.594,23.922,12.133,10.633,19.197,9.589,9.589,0.0,0.0,2.665,1216.904,18.373,6.712,2.885,-3.42,27,3,0,0,0,140,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5.939,50.16,0.273,4,1,5,4,190.053,462.078,0.286,-0.283,13.051,-0.228,0.0,5.907,26.449,42.752,6.421,0.0,10.22,9.691,5.099,0.0,1.8,1072.732,21.192,8.982,4.348,-2.05,30,3,0,1,1,156,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0
3.036,57.53,0.0,2,2,2,2,100.934,250.044,0.507,-0.507,13.52,-1.322,23.353,16.69,6.066,18.199,12.133,10.213,0.0,13.575,0.0,0.0,2.576,623.629,12.038,4.444,2.151,-2.43,18,2,0,0,0,92,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
-2.598,204.68,0.409,10,6,2,4,187.223,459.14,0.873,-0.873,13.646,-3.135,81.071,11.127,0.0,0.0,44.118,36.373,19.284,0.0,0.0,0.0,2.106,1182.307,22.927,6.874,2.612,-3.25,33,1,3,0,1,176,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,1
3.173,45.59,0.45,4,1,4,5,142.313,324.184,0.497,-0.497,11.152,-0.504,6.104,6.042,11.836,41.726,6.421,9.843,9.884,0.0,0.0,6.579,1.687,760.387,15.608,6.188,2.502,-1.91,24,2,0,3,3,126,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1
5.061,41.61,0.143,5,0,2,3,140.502,352.961,0.296,-0.296,9.379,0.224,0.0,5.25,15.742,15.553,0.0,0.0,4.567,4.984,5.262,23.524,1.899,735.173,14.86,6.368,3.09,-1.06,21,2,0,1,1,106,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
0.941,156.27,0.455,7,5,8,4,193.575,475.141,0.478,-0.478,12.674,-1.178,30.002,40.285,23.558,0.0,35.718,30.853,9.589,9.589,0.0,11.762,1.43,1056.18,23.274,8.805,4.114,-2.89,33,1,0,3,2,176,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,0
-0.351,118.36,0.143,5,3,1,2,103.055,296.964,0.37,-0.37,11.634,-4.069,24.942,22.274,0.0,6.066,6.066,5.317,0.0,21.975,4.722,0.0,2.79,683.316,12.583,3.818,2.239,-0.87,17,1,0,1,0,94,1,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
