1.322,83.33,0.583,8,2,10,1,132.522,331.114,0.37,-0.37,10.355,-0.479,4.923,0.0,12.366,34.952,0.0,15.533,10.114,4.984,11.762,11.337,2.218,475.968,17.731,9.586,7.881,-1.32,21,1,0,0,0,118,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0
-5.418,187.55,0.25,11,0,8,1,131.967,337.984,0.55,-0.55,11.052,-1.796,59.392,5.001,16.237,0.0,6.069,44.504,0.0,0.0,5.262,11.337,3.509,701.378,17.92,7.23,4.417,-3.13,23,1,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
6.612,40.46,0.714,2,2,5,3,184.405,412.334,0.393,-0.393,10.139,-0.605,12.208,0.0,41.928,17.064,32.104,10.213,0.0,0.0,0.0,0.0,1.763,712.151,23.541,9.57,4.857,-1.12,30,0,3,0,3,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.617,69.54,0.083,3,1,1,2,92.212,211.075,0.325,-0.325,11.364,-0.349,0.0,11.123,0.0,16.821,0.0,4.984,9.779,0.0,5.262,0.0,2.678,608.396,10.12,3.989,1.708,-2.41,16,2,0,0,0,78,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0
-1.971,158.92,0.429,13,1,8,4,175.668,453.022,0.543,-0.543,12.57,-1.411,29.199,12.242,17.079,9.347,50.77,15.218,14.489,4.682,0.0,27.058,1.437,990.914,19.782,8.077,3.971,-2.52,29,2,0,2,1,152,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,2,0,0,0,0,0
-1.627,199.89,0.526,9,8,15,1,236.071,820.88,0.394,-0.394,13.015,-1.288,55.854,47.159,0.0,4.9,6.924,46.173,14.384,0.0,0.0,0.0,3.726,850.499,31.61,14.975,8.319,-0.42,34,1,0,0,0,192,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0
6.111,52.6,0.943,4,0,6,6,249.602,572.455,0.456,-0.456,12.528,-0.1,0.0,29.562,35.252,21.305,103.229,18.44,9.589,0.0,0.0,0.0,1.306,1002.132,29.911,10.787,4.99,-1.14,41,0,4,2,6,232,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
4.43,80.67,0.72,6,1,6,4,201.107,500.184,0.449,-0.449,17.219,-2.302,75.004,31.256,11.762,6.076,19.076,9.843,14.384,13.171,0.0,0.0,1.873,983.598,25.482,8.219,3.01,-1.61,34,0,4,0,3,188,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-2.016,199.89,0.5,9,8,15,1,229.706,806.865,0.395,-0.395,12.954,-1.211,56.357,47.159,0.0,4.9,0.0,46.173,14.384,0.0,0.0,0.0,3.709,819.293,30.611,14.86,8.052,-0.42,33,1,0,0,0,186,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0
1.947,62.44,0.222,4,3,2,2,97.462,244.028,0.399,-0.399,6.004,0.483,0.0,0.0,27.38,13.09,0.0,16.367,4.992,0.0,0.0,0.0,2.272,393.569,10.39,4.163,2.272,-1.13,15,1,0,1,0,80,2,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0
