89,41.0,76.0,183.0,73.0,7,157.0,42.0,19.0,136,181.0,373.0,153.0,74.0,8.0,12.0,191.0,195,bus
95,57.0,104.0,228.0,74.0,10,212.0,31.0,24.0,175,224.0,670.0,223.0,74.0,0.0,4.0,186.0,193,car
93,37.0,73.0,174.0,68.0,7,151.0,43.0,19.0,131,175.0,347.0,135.0,68.0,1.0,22.0,196.0,205,bus
86,40.0,66.0,138.0,59.0,4,137.0,49.0,18.0,133,162.0,279.0,151.0,74.0,6.0,14.0,186.0,190,car
88,41.0,80.0,147.0,62.0,8,146.0,45.0,19.0,144,169.0,318.0,161.0,71.0,4.0,16.0,188.0,197,van
89,44.0,72.0,160.0,66.0,7,144.0,46.0,19.0,147,166.0,312.0,169.0,69.0,,1.0,191.0,198,bus
85,42.0,66.0,120.0,53.0,7,149.0,45.0,19.0,145,173.0,325.0,163.0,85.0,5.0,4.0,180.0,182,bus
100,58.0,109.0,230.0,70.0,11,226.0,30.0,25.0,182,234.0,752.0,207.0,72.0,0.0,13.0,187.0,198,car
84,38.0,74.0,138.0,57.0,8,139.0,49.0,18.0,127,160.0,282.0,127.0,72.0,9.0,20.0,183.0,191,car
92,43.0,69.0,158.0,56.0,7,149.0,44.0,19.0,143,170.0,333.0,168.0,63.0,14.0,18.0,198.0,203,car
80,44.0,68.0,120.0,53.0,8,151.0,45.0,19.0,146,170.0,333.0,190.0,80.0,4.0,16.0,180.0,185,bus
109,54.0,103.0,205.0,63.0,11,222.0,30.0,25.0,175,229.0,720.0,213.0,71.0,6.0,14.0,187.0,200,car
109,49.0,103.0,186.0,57.0,11,206.0,32.0,23.0,156,212.0,630.0,186.0,65.0,12.0,21.0,192.0,201,car
96,55.0,103.0,201.0,65.0,9,204.0,32.0,23.0,166,227.0,624.0,246.0,74.0,6.0,2.0,186.0,194,car
93,41.0,82.0,159.0,63.0,9,144.0,46.0,19.0,143,160.0,309.0,127.0,63.0,6.0,10.0,199.0,207,van
83,44.0,70.0,166.0,69.0,5,143.0,46.0,18.0,143,166.0,306.0,170.0,69.0,7.0,6.0,188.0,193,bus
91,36.0,77.0,157.0,56.0,7,155.0,42.0,19.0,126,177.0,361.0,123.0,65.0,8.0,15.0,195.0,201,car
89,36.0,68.0,141.0,59.0,8,139.0,47.0,18.0,130,166.0,291.0,127.0,73.0,7.0,1.0,189.0,196,van
91,41.0,93.0,197.0,65.0,9,183.0,36.0,21.0,137,202.0,504.0,153.0,66.0,11.0,24.0,193.0,200,car
