23,4,1000,53,0
11,2,500,17,0
2,7,1750,77,0
23,2,500,26,0
14,3,750,33,0
8,2,500,16,0
3,17,4250,86,0
11,2,500,14,0
21,6,1500,86,0
4,1,250,4,1
4,6,1500,14,0
2,1,250,2,0
2,3,750,38,1
14,3,750,52,0
2,11,2750,46,0
11,6,1500,71,0
4,1,250,4,0
4,6,1500,16,1
2,1,250,2,0
4,2,500,14,0
21,3,750,35,0
14,4,1000,40,0
11,2,500,70,0
4,2,500,51,1
11,2,500,52,0
21,3,750,38,0
11,10,2500,35,0
11,16,4000,89,0
2,4,1000,26,0
4,1,250,4,0
2,2,500,14,0
14,7,1750,35,0
14,2,500,14,0
2,43,10750,86,1
3,5,1250,12,1
2,5,1250,16,1
21,3,750,40,0
11,6,1500,28,0
10,5,1250,38,0
0,2,500,4,0
23,3,750,35,0
23,1,250,23,0
2,1,250,2,0
23,12,3000,86,0
3,10,2500,33,1
2,1,250,2,0
16,3,750,19,0
11,11,2750,42,0
4,5,1250,16,1
14,2,500,21,1
14,1,250,14,0
16,10,2500,62,0
4,16,4000,70,1
4,11,2750,78,0
4,10,2500,28,1
2,6,1500,26,0
4,9,2250,46,0
4,1,250,4,0
2,4,1000,11,0
2,3,750,24,0
2,5,1250,26,0
16,2,500,27,0
16,2,500,26,0
2,11,2750,79,1
2,12,3000,52,0
4,6,1500,39,0
16,3,750,34,0
16,1,250,16,0
2,7,1750,76,0
8,9,2250,64,0
11,5,1250,18,0
2,9,2250,22,1
2,7,1750,77,0
2,12,3000,47,1
23,2,500,28,0
