9,11,2750,49,1
2,12,3000,95,0
4,20,5000,69,1
2,4,1000,16,0
2,3,750,77,0
11,6,1500,27,0
11,1,250,11,0
4,1,250,4,0
2,3,750,19,0
23,1,250,23,0
4,5,1250,11,1
11,5,1250,50,0
23,3,750,48,0
4,1,250,4,1
2,5,1250,37,0
23,2,500,87,0
2,7,1750,14,1
2,2,500,11,1
2,2,500,4,0
11,7,1750,29,0
9,9,2250,45,0
4,3,750,16,1
14,8,2000,50,1
16,7,1750,64,0
2,2,500,10,0
2,2,500,41,0
14,1,250,14,0
23,2,500,23,0
2,5,1250,16,0
2,3,750,14,0
2,4,1000,14,1
4,8,2000,26,1
2,4,1000,35,0
2,1,250,2,1
4,2,500,41,0
2,4,1000,23,0
2,1,250,2,0
9,9,2250,16,0
9,3,750,14,0
21,3,750,26,1
23,3,750,33,0
16,6,1500,35,1
21,1,250,21,0
4,5,1250,23,1
2,4,1000,16,0
2,11,2750,46,1
2,11,2750,28,0
14,3,750,35,0
2,11,2750,41,1
3,5,1250,38,0
23,1,250,23,0
11,7,1750,75,0
2,2,500,11,0
11,1,250,11,0
39,1,250,39,0
2,6,1500,15,1
4,2,500,4,1
2,9,2250,74,0
11,1,250,11,0
3,21,5250,42,1
2,4,1000,16,0
2,8,2000,35,1
4,6,1500,28,1
23,3,750,89,0
4,8,2000,21,0
4,5,1250,16,1
4,1,250,4,1
11,1,250,11,0
11,4,1000,28,0
11,4,1000,58,0
2,4,1000,35,0
4,9,2250,55,0
4,5,1250,58,0
14,2,500,35,0
4,1,250,4,0
