11,4,1000,27,0
2,2,500,22,0
5,6,1500,28,0
9,9,2250,38,0
2,6,1500,28,0
4,3,750,25,1
2,1,250,2,0
4,9,2250,28,0
2,8,2000,28,1
2,6,1500,28,1
2,1,250,2,0
11,8,2000,52,1
6,3,750,26,0
16,1,250,16,0
4,7,1750,28,0
7,10,2500,47,0
8,8,2000,52,1
2,2,500,11,1
21,1,250,21,0
2,3,750,14,0
4,2,500,31,0
2,2,500,16,0
4,2,500,59,0
21,3,750,26,0
12,15,3750,71,0
4,1,250,4,0
1,24,6000,77,0
11,1,250,11,1
4,1,250,4,1
7,14,3500,48,0
4,4,1000,14,1
2,2,500,11,0
16,1,250,16,0
2,34,8500,77,1
2,2,500,2,0
4,10,2500,28,1
4,6,1500,52,0
2,11,2750,88,0
4,12,3000,34,1
11,3,750,26,0
4,1,250,4,0
21,3,750,64,0
14,1,250,14,0
14,5,1250,28,1
16,1,250,16,0
11,4,1000,59,0
2,3,750,22,0
40,1,250,40,0
9,5,1250,19,0
2,10,2500,49,0
23,3,750,40,0
2,2,500,33,0
4,8,2000,48,1
21,1,250,21,0
2,11,2750,40,1
2,3,750,9,1
2,6,1500,15,1
2,1,250,2,0
2,13,3250,53,1
23,4,1000,87,0
14,1,250,14,0
4,4,1000,26,0
4,1,250,4,0
2,6,1500,22,0
11,7,1750,64,0
2,4,1000,70,0
2,6,1500,75,0
21,1,250,21,0
21,1,250,21,0
23,3,750,62,0
13,4,1000,21,0
4,7,1750,58,0
2,1,250,2,0
4,4,1000,18,0
