54,self-employed,married,secondary,no,153,yes,no,,5,jun,40,1,-1,0,,no
29,admin.,single,secondary,no,-133,no,no,cellular,18,jul,108,1,-1,0,,no
55,entrepreneur,married,secondary,no,814,no,yes,cellular,28,jul,69,12,-1,0,,no
43,blue-collar,married,secondary,no,0,yes,yes,,29,may,242,1,-1,0,,no
44,admin.,married,secondary,no,429,yes,no,cellular,28,jan,99,1,246,4,failure,no
27,management,single,secondary,no,178,yes,no,,3,jun,732,2,-1,0,,yes
34,technician,single,tertiary,no,242,yes,no,,6,may,112,1,-1,0,,no
45,blue-collar,married,primary,no,528,yes,no,cellular,14,may,16,7,-1,0,,no
45,services,married,primary,no,116,yes,no,,11,jun,287,3,-1,0,,no
44,blue-collar,married,primary,no,292,no,no,cellular,31,jul,99,4,-1,0,,no
26,services,divorced,secondary,no,1600,yes,yes,,30,may,288,3,-1,0,,no
58,unemployed,divorced,primary,no,414,no,no,cellular,29,jan,267,1,-1,0,,no
54,blue-collar,married,secondary,no,2255,no,no,cellular,25,aug,304,6,-1,0,,no
45,management,married,tertiary,no,706,yes,yes,cellular,14,jul,66,2,-1,0,,no
38,blue-collar,married,primary,no,354,yes,no,telephone,13,may,47,1,-1,0,,no
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,success,yes
52,entrepreneur,married,secondary,no,1306,no,no,cellular,15,jun,288,1,-1,0,,yes
48,blue-collar,married,secondary,no,1230,yes,no,cellular,13,may,328,2,182,3,success,yes
27,admin.,single,secondary,no,-215,yes,no,,20,may,89,3,-1,0,,no
48,entrepreneur,married,tertiary,no,354,yes,no,cellular,9,feb,37,4,-1,0,,no
47,management,married,tertiary,no,509,no,yes,cellular,21,aug,898,4,-1,0,,no
33,blue-collar,married,secondary,no,7048,yes,no,cellular,17,apr,71,2,-1,0,,no
45,management,married,tertiary,no,706,yes,yes,cellular,14,jul,66,2,-1,0,,no
38,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,39,2,-1,0,,no
28,admin.,married,secondary,no,423,yes,no,cellular,23,jul,245,1,-1,0,,no
24,student,single,secondary,no,1684,no,no,cellular,6,apr,112,4,-1,0,,no
43,admin.,single,,no,474,no,no,cellular,29,jan,571,1,-1,0,,no
53,housemaid,married,tertiary,no,554,no,no,cellular,28,jan,48,1,181,5,failure,no
28,technician,single,tertiary,no,1628,yes,no,cellular,25,jul,1422,2,-1,0,,yes
31,management,married,tertiary,no,3897,yes,no,cellular,8,aug,231,3,-1,0,,no
40,management,married,tertiary,no,3352,yes,no,cellular,19,nov,639,2,27,1,success,yes
30,technician,single,secondary,no,137,no,yes,cellular,8,jul,517,2,-1,0,,no
46,technician,married,tertiary,no,0,no,no,cellular,20,nov,531,1,167,1,failure,yes
49,admin.,divorced,secondary,yes,2405,yes,no,cellular,23,jul,216,8,-1,0,,no
33,services,married,secondary,no,204,yes,yes,cellular,12,may,142,2,357,3,failure,no
52,services,married,tertiary,no,2801,yes,yes,,17,jun,311,2,-1,0,,no
31,management,married,tertiary,no,477,yes,no,cellular,21,nov,77,5,-1,0,,no
34,blue-collar,married,primary,no,3986,yes,no,cellular,17,apr,345,2,-1,0,,no
36,management,single,tertiary,yes,-559,yes,no,,2,jun,71,2,-1,0,,no
36,blue-collar,married,secondary,no,-406,yes,yes,,14,may,104,3,-1,0,,no
42,management,divorced,secondary,yes,923,yes,no,,19,jun,129,2,-1,0,,no
33,management,married,secondary,no,350,yes,no,cellular,13,may,205,1,350,2,failure,no
45,blue-collar,married,primary,no,180,yes,yes,,29,may,150,1,-1,0,,no
28,blue-collar,married,secondary,no,258,yes,no,cellular,24,jul,134,1,-1,0,,no
27,technician,single,secondary,no,1742,yes,no,,16,may,787,1,-1,0,,yes
37,entrepreneur,married,tertiary,no,2685,no,no,,20,jun,187,2,-1,0,,no
31,technician,single,secondary,no,475,no,no,cellular,7,jul,226,1,-1,0,,no
35,admin.,single,secondary,no,1070,no,no,cellular,20,nov,251,2,-1,0,,no
41,housemaid,married,secondary,no,0,yes,no,telephone,28,jul,41,2,-1,0,,no
22,student,single,secondary,no,2589,yes,no,cellular,15,may,239,1,352,1,other,no
60,blue-collar,married,,no,3563,no,no,cellular,13,aug,159,2,-1,0,,no
40,blue-collar,divorced,secondary,no,181,no,no,,12,jun,89,6,-1,0,,no
58,management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,other,no
50,management,married,secondary,no,732,no,no,cellular,7,apr,736,7,-1,0,,no
