0.43,0.4,0.48,0.5,0.39,0.28,0.39,cp
0.73,0.26,0.48,0.5,0.57,0.75,0.78,imU
0.68,0.63,0.48,0.5,0.73,0.4,0.3,om
0.25,0.48,0.48,0.5,0.44,0.17,0.29,cp
0.71,0.57,0.48,0.5,0.48,0.35,0.32,pp
0.58,0.55,0.48,0.5,0.57,0.7,0.74,im
0.32,0.39,0.48,0.5,0.53,0.28,0.38,pp
0.21,0.51,0.48,0.5,0.5,0.32,0.41,cp
0.69,0.59,0.48,0.5,0.46,0.44,0.52,pp
0.75,0.37,0.48,0.5,0.64,0.7,0.74,imU
0.66,0.48,0.48,0.5,0.54,0.7,0.74,imU
0.23,0.32,0.48,0.5,0.55,0.25,0.35,cp
0.17,0.39,0.48,0.5,0.53,0.3,0.39,cp
0.56,0.51,0.48,0.5,0.34,0.37,0.46,cp
0.69,0.8,0.48,0.5,0.46,0.57,0.26,pp
0.72,0.46,0.48,0.5,0.51,0.66,0.7,im
0.78,0.44,0.48,0.5,0.45,0.73,0.68,imU
0.73,0.78,0.48,0.5,0.58,0.51,0.31,pp
0.86,0.39,0.48,0.5,0.59,0.89,0.9,imU
0.4,0.41,0.48,0.5,0.55,0.22,0.33,cp
0.36,0.41,0.48,0.5,0.48,0.47,0.54,cp
0.36,0.42,0.48,0.5,0.53,0.32,0.41,cp
0.23,0.34,0.48,0.5,0.43,0.26,0.37,cp
0.2,0.44,0.48,0.5,0.46,0.51,0.57,cp
0.47,0.29,0.48,0.5,0.51,0.33,0.43,cp
0.22,0.43,0.48,0.5,0.48,0.16,0.28,cp
0.73,0.36,0.48,0.5,0.53,0.91,0.92,im
0.33,0.45,0.48,0.5,0.52,0.32,0.41,cp
0.64,0.78,0.48,0.5,0.5,0.36,0.38,pp
0.67,0.81,0.48,0.5,0.25,0.42,0.25,pp
0.3,0.51,0.48,0.5,0.42,0.61,0.34,im
0.67,0.61,0.48,0.5,0.51,0.37,0.38,pp
0.84,0.49,0.48,0.5,0.55,0.78,0.74,imU
