0.3,0.16,0.48,0.5,0.56,0.11,0.23,cp
0.65,0.47,0.48,0.5,0.59,0.3,0.4,cp
0.81,0.52,0.48,0.5,0.57,0.78,0.8,imU
0.52,0.57,0.48,0.5,0.42,0.47,0.54,cp
0.74,0.78,0.48,0.5,0.75,0.54,0.15,om
0.23,0.48,0.48,0.5,0.59,0.88,0.89,im
0.34,0.51,0.48,0.5,0.44,0.37,0.46,cp
0.66,0.53,0.48,0.5,0.59,0.66,0.66,im
0.5,0.49,0.48,0.5,0.49,0.46,0.53,cp
0.74,0.49,0.48,0.5,0.42,0.54,0.36,pp
0.71,0.46,1.0,0.5,0.52,0.59,0.3,omL
0.7,0.61,0.48,0.5,0.56,0.52,0.43,pp
0.39,0.41,0.48,0.5,0.52,0.72,0.75,im
0.63,0.51,0.48,0.5,0.64,0.72,0.76,imU
0.29,0.47,0.48,0.5,0.71,0.65,0.69,im
0.79,0.41,0.48,0.5,0.66,0.81,0.83,imU
0.58,0.6,0.48,0.5,0.59,0.73,0.76,imU
0.75,0.55,1.0,1.0,0.4,0.47,0.3,imL
0.37,0.44,0.48,0.5,0.42,0.39,0.47,cp
0.32,0.42,0.48,0.5,0.35,0.28,0.38,cp
0.63,0.42,0.48,0.5,0.48,0.77,0.8,imU
0.7,0.39,1.0,0.5,0.51,0.82,0.84,imL
0.47,0.59,0.48,0.5,0.52,0.76,0.79,im
0.35,0.34,0.48,0.5,0.46,0.3,0.27,cp
0.68,0.51,0.48,0.5,0.71,0.75,0.78,im
0.51,0.4,0.48,0.5,0.57,0.62,0.67,im
0.51,0.49,0.48,0.5,0.53,0.14,0.26,cp
0.74,0.47,0.48,0.5,0.5,0.57,0.42,pp
0.64,0.81,0.48,0.5,0.37,0.39,0.44,pp
0.63,0.86,0.48,0.5,0.39,0.47,0.34,pp
0.33,0.56,0.48,0.5,0.33,0.78,0.8,im
0.74,0.56,0.48,0.5,0.47,0.68,0.3,pp
0.64,0.46,0.48,0.5,0.48,0.73,0.76,imU
0.12,0.67,0.48,0.5,0.74,0.58,0.63,im
