M,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,8
M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17
I,0.515,0.385,0.125,0.572,0.237,0.1435,0.165,7
F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
F,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11
M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
M,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,9
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
F,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11
M,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9
M,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9
F,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10
M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11
M,0.52,0.41,0.115,0.77,0.263,0.157,0.26,11
F,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,15
F,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14
M,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11
I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10
F,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9
F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
F,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11
F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10
M,0.385,0.295,0.095,0.335,0.147,0.094,0.09,7
F,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,9
M,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,11
M,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7
M,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7
F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
I,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6
I,0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6
F,0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11
F,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,10
M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12
F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
M,0.66,0.525,0.18,1.478,0.5815,0.381,0.372,10
F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9
F,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11
I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6
F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8
F,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12
M,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20
F,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12
I,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6
M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10
