M,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5
F,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9
I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
I,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8
M,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9
I,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12
M,0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7
I,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7
F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12
M,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18
I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5
I,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6
I,0.44,0.355,0.165,0.435,0.159,0.105,0.14,16
F,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11
M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
M,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12
I,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7
F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
I,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10
M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8
M,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10
F,0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,9
I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9
M,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,10
I,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035,4
M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17
I,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,6
M,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11
I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6
I,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
M,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,9
M,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,9
M,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9
F,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12
I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9
F,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11
M,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
F,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10
F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9
F,0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11
M,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9
I,0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8
I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9
I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
I,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5
M,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8
I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6
I,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,6
F,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10
M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14
M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11
I,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9
I,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7
F,0.725,0.57,0.205,1.6195,0.744,0.315,0.488,11
I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7
M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
F,0.58,0.45,0.235,1.071,0.3,0.206,0.395,14
M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
F,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,12
I,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5
I,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10
F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
I,0.13,0.095,0.035,0.0105,0.005,0.0065,0.0035,4
I,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8
M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
I,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8
M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9
M,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10
M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12
I,0.25,0.19,0.065,0.0835,0.039,0.015,0.025,5
F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6
F,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,9
F,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10
I,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6
M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9
I,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8
I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
F,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10
M,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9
I,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6
I,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,7
M,0.635,0.515,0.17,1.275,0.509,0.286,0.34,16
I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
I,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9
F,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8
F,0.58,0.455,0.12,0.94,0.399,0.257,0.265,11
I,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8
M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8
F,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11
F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15
M,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10
M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14
M,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14
M,0.685,0.51,0.165,1.545,0.686,0.3775,0.4055,10
F,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9
F,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11
I,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7
I,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8
I,0.52,0.4,0.11,0.597,0.2935,0.1155,0.16,8
I,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7
M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12
I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026,4
M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
F,0.63,0.485,0.185,1.167,0.548,0.2485,0.34,10
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
I,0.525,0.4,0.125,0.6965,0.369,0.1385,0.164,9
F,0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11
M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11
M,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10
I,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10
I,0.19,0.13,0.045,0.0265,0.009,0.005,0.009,5
M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10
M,0.59,0.5,0.15,1.142,0.485,0.265,0.345,9
I,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
M,0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10
F,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9
M,0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12
F,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
M,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14
F,0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,11
I,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9
I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
F,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16
M,0.57,0.46,0.155,1.0005,0.454,0.205,0.265,11
M,0.685,0.52,0.165,1.519,0.699,0.3685,0.4,10
F,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9
F,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13
F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15
F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15
M,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,17
M,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.343,9
F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11
I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
I,0.495,0.375,0.115,0.507,0.241,0.103,0.15,8
M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
M,0.585,0.46,0.15,1.206,0.581,0.216,0.323,10
M,0.4,0.32,0.095,0.303,0.1335,0.06,0.1,7
F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13
M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8
M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
F,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13
F,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,10
I,0.31,0.225,0.07,0.1055,0.435,0.015,0.04,5
F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
F,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9
M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10
M,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7
M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9
I,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8
M,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,9
F,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8
F,0.34,0.255,0.085,0.204,0.097,0.021,0.05,6
F,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
M,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13
I,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6
M,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10
M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11
M,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13
F,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10
F,0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11
F,0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,10
M,0.67,0.5,0.2,1.269,0.576,0.2985,0.351,11
M,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9
M,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,11
F,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,10
M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
F,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11
M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10
I,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5
M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
F,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10
F,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6
M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
M,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,9
M,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,16
I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7
F,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11
I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9
I,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11
I,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,7
I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6
M,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,13
M,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8
F,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10
M,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
F,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,18
I,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8
I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
M,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14
F,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13
I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7
M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
F,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15
F,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,8
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
F,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6
M,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,11
M,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,10
M,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13
F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
F,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19
F,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17
I,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7
F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11
F,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11
M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10
F,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10
I,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,9
M,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,10
M,0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,10
M,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,9
I,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8
I,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7
I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10
M,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9
F,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19
F,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9
I,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,7
F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
F,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15
M,0.39,0.3,0.09,0.3055,0.143,0.0645,0.085,9
M,0.625,0.485,0.17,1.437,0.5855,0.293,0.475,11
M,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9
F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
M,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,10
I,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11
M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11
M,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8
M,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9
M,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9
M,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10
I,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9
F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15
I,0.255,0.185,0.07,0.075,0.028,0.018,0.025,6
I,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,9
F,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17
M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
I,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8
I,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,12
I,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,8
I,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7
M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9
M,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7
I,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,9
I,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7
F,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
F,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19
M,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
M,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,5
F,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11
I,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5
F,0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9
I,0.31,0.225,0.07,0.1055,0.435,0.015,0.04,5
F,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19
I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9
F,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8
M,0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,8
F,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15
I,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8
M,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9
F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
M,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8
I,0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5
M,0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14
I,0.405,0.31,0.09,0.312,0.138,0.06,0.087,8
M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10
M,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11
F,0.555,0.455,0.18,0.958,0.296,0.195,0.39,14
I,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6
I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
I,0.395,0.31,0.095,0.313,0.131,0.072,0.093,7
I,0.435,0.325,0.12,0.346,0.159,0.084,0.095,7
M,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,9
M,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,15
M,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12
I,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10
I,0.515,0.385,0.125,0.572,0.237,0.1435,0.165,7
M,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10
F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8
M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10
