7,0,37,0,3908,82,7,26,2,1,1,25,211.05,0
4,0,25,0,1453,33,0,64,4,1,1,45,37.15,0
14,0,44,3,11770,166,26,50,4,1,1,45,363.4,0
0,0,39,0,0,0,3,0,2,1,2,25,13.5,1
0,0,34,0,13408,160,0,40,3,1,1,30,542.72,0
0,0,38,0,6375,88,190,29,3,1,1,30,1018.52,0
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,0
8,1,34,0,2563,48,48,44,3,1,2,30,296.44,1
8,0,39,2,6805,92,193,28,3,1,1,30,1047.88,0
8,0,42,0,4325,75,13,21,3,1,1,30,228.0,0
6,0,39,1,4110,78,0,27,3,1,1,30,167.52,0
5,0,37,0,4008,66,26,37,1,1,1,15,367.07,0
7,0,42,1,5998,97,17,16,3,1,1,30,311.8,0
0,0,36,0,2278,53,4,34,1,1,1,15,150.205,0
4,0,38,0,2360,39,285,18,3,1,1,30,1235.96,0
12,0,40,2,4820,89,9,27,3,1,1,30,232.36,0
15,1,37,0,2978,55,42,31,3,1,2,30,289.32,1
4,0,36,0,7913,132,385,41,2,1,1,25,2094.525,0
3,0,37,3,6660,116,272,32,2,2,1,25,1528.92,0
10,0,38,1,4615,74,7,17,3,1,1,30,215.56,0
5,0,11,2,4450,43,220,12,3,1,1,30,1059.72,0
14,0,40,2,8523,144,399,45,3,1,1,30,1942.68,0
22,1,39,5,10020,137,172,60,3,1,1,30,1094.28,0
15,0,44,1,4458,76,16,41,1,1,1,15,337.37,0
7,0,36,0,4138,63,0,33,1,1,1,15,231.055,0
13,0,18,0,6268,143,89,45,1,2,1,15,842.105,0
0,0,26,0,3100,63,12,26,3,1,1,30,174.52,0
0,0,8,1,4200,40,240,12,3,1,1,30,1129.6,0
3,0,36,0,1780,50,70,24,4,1,2,45,220.75,0
9,0,35,0,2153,38,2,27,3,1,2,30,95.64,1
7,0,12,0,8513,159,34,34,4,1,1,45,301.8,0
5,0,41,0,623,11,14,6,3,1,2,30,81.36,0
11,1,13,3,1853,28,12,11,3,1,1,30,123.24,1
8,0,35,0,4018,58,0,30,1,1,1,15,224.18,0
0,0,34,0,2028,49,0,29,1,1,1,15,114.235,0
17,0,44,3,4160,90,49,34,3,1,1,30,366.0,0
7,0,35,1,3400,27,482,9,3,1,1,30,2065.08,0
0,0,33,0,0,0,0,0,4,1,1,45,0.0,0
0,0,36,0,2055,33,278,16,3,1,1,30,1195.52,0
14,0,38,0,2680,61,53,22,4,1,2,45,201.025,0
14,0,37,2,3053,70,380,39,3,1,1,30,1644.92,0
5,0,37,0,305,6,7,2,3,1,2,30,40.44,0
9,0,40,0,2223,48,42,35,3,1,2,30,258.84,1
0,0,7,0,1182,13,0,5,2,1,1,25,53.775,1
9,0,34,2,7495,108,22,22,5,1,1,55,147.045,0
30,0,40,4,15445,231,61,34,3,1,1,30,871.04,0
21,0,35,7,10320,87,0,38,4,2,1,45,260.175,0
12,0,33,2,3790,77,30,31,4,1,1,45,171.675,0
11,0,45,3,3400,39,498,11,4,1,1,45,1330.975,0
0,0,34,0,2285,46,159,18,2,1,1,25,820.395,0
30,0,44,4,15400,235,69,38,3,1,1,30,901.4,0
1,0,33,3,6775,116,296,35,2,2,1,25,1642.095,0
1,0,28,0,1190,38,197,14,2,2,1,25,941.76,0
10,0,13,3,4755,49,227,14,3,1,1,30,1100.16,0
0,0,34,0,6493,110,352,41,2,1,1,25,1881.135,0
10,0,36,2,11590,152,7,44,4,1,1,45,311.05,0
3,0,30,0,2148,48,344,21,2,1,1,25,1646.82,0
11,0,26,0,585,19,0,3,2,1,2,25,27.18,0
12,0,44,2,4283,98,24,36,3,1,1,30,271.24,0
11,0,11,4,5295,56,243,27,3,2,1,30,1186.04,0
34,1,36,0,1970,64,31,19,3,2,2,30,205.36,1
0,0,35,0,3500,66,0,23,3,1,1,30,142.64,0
8,0,27,3,1915,46,214,26,2,2,1,25,1051.245,0
0,0,18,0,2920,49,0,20,3,1,1,30,118.76,0
3,0,32,2,6850,111,273,34,2,2,1,25,1541.745,0
9,0,13,0,8873,168,68,38,4,1,1,45,396.025,0
5,0,32,4,7260,120,285,46,2,2,1,25,1614.6,0
0,0,32,0,650,27,6,18,3,1,2,30,51.08,0
0,0,29,0,6943,111,362,35,2,1,1,25,1946.43,0
15,0,43,1,4855,85,23,24,3,1,1,30,289.6,0
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1
