9,0,37,1,11710,157,13,47,4,1,1,45,329.175,0
16,0,39,1,15980,189,166,35,2,1,1,25,1474.605,0
16,0,40,2,4080,88,39,30,3,1,1,30,322.72,0
22,0,29,2,16015,235,0,78,2,1,1,25,731.25,0
9,0,27,0,455,22,8,7,2,1,1,25,57.465,0
19,0,30,2,15365,227,0,80,2,1,1,25,701.64,0
0,0,35,0,0,0,0,0,3,1,2,30,0.0,1
23,0,41,9,10435,99,9,43,5,2,1,55,171.51,0
0,0,34,0,923,11,23,17,4,1,2,45,80.85,1
5,0,39,0,15260,178,153,32,2,1,1,25,1383.21,0
0,0,38,0,1793,48,0,18,1,1,1,15,101.255,0
9,0,40,2,3400,33,490,10,3,1,1,30,2097.32,0
26,0,25,3,6958,157,107,50,2,2,1,25,801.675,0
1,0,12,0,7917,154,41,38,4,1,1,45,304.275,0
6,0,30,3,7010,112,263,29,2,2,1,25,1503.99,0
0,0,35,0,12758,152,0,42,3,1,1,30,516.4,0
0,0,26,1,6400,100,249,25,2,2,1,25,1413.0,0
8,0,19,1,2405,37,36,14,2,1,1,25,271.89,0
2,0,41,0,133,8,8,3,3,1,2,30,37.64,1
14,0,39,1,15790,188,157,32,2,1,1,25,1425.51,0
24,0,35,9,10560,91,7,39,5,1,1,55,170.265,0
20,0,28,1,15655,226,0,74,2,1,1,25,714.645,0
9,0,39,0,2550,39,260,16,3,1,1,30,1143.56,0
3,0,39,1,2690,22,465,10,3,1,1,30,1968.48,0
11,0,27,1,930,28,7,2,2,1,1,25,74.61,0
12,0,37,0,2643,61,368,27,3,1,1,30,1580.16,0
24,1,37,0,1035,49,26,21,3,1,2,30,147.36,1
4,0,27,1,1315,36,193,11,2,2,1,25,929.295,0
11,0,38,1,3085,59,182,25,2,1,1,25,960.48,0
2,0,38,1,2905,26,474,5,3,1,1,30,2013.24,0
14,0,29,1,760,28,15,9,3,1,1,30,91.52,0
5,0,41,0,623,11,14,6,3,1,2,30,81.36,0
7,0,40,1,3550,78,35,30,3,1,1,30,285.12,0
11,0,39,0,2158,56,345,11,3,1,1,30,1468.56,0
7,0,39,0,900,14,7,6,2,1,2,25,72.63,0
2,0,29,0,1963,32,19,28,3,1,2,30,155.8,1
3,0,34,0,3410,73,20,24,2,1,1,25,246.735,0
13,0,40,1,5773,102,34,28,2,1,1,25,417.375,0
0,0,33,0,795,12,0,7,2,1,2,25,36.315,0
2,0,38,0,5318,85,0,15,2,1,1,25,243.135,0
0,0,30,0,6365,85,0,16,4,1,1,45,161.25,0
7,1,9,3,2088,29,21,22,3,1,1,30,168.68,1
8,0,40,0,13478,165,7,31,3,1,1,30,573.72,0
1,0,41,0,2055,39,286,17,3,1,1,30,1227.76,0
0,0,19,0,750,20,171,3,2,2,1,25,804.15,0
2,0,35,1,7803,131,398,56,2,1,1,25,2148.03,0
13,0,43,0,2230,60,60,28,4,1,2,45,207.25,0
9,0,35,0,6223,95,6,13,2,1,1,25,311.31,0
4,1,33,0,2685,35,2,14,2,1,2,25,131.4,1
10,0,25,0,995,29,24,20,2,1,2,25,154.08,0
0,0,40,0,485,10,16,10,2,1,2,25,94.275,0
0,0,38,0,750,16,4,14,2,1,2,25,52.47,0
5,0,38,0,955,17,15,8,3,1,2,30,98.88,0
5,1,11,1,1193,15,7,2,3,1,1,30,76.32,1
4,1,32,0,2570,29,0,10,2,1,2,25,116.955,1
0,0,12,1,2488,36,19,15,3,1,1,30,176.96,0
9,0,23,1,1520,36,33,26,2,1,1,25,218.52,0
7,0,25,1,1693,37,26,65,5,1,1,55,64.95,0
10,0,38,0,4198,66,1,35,1,1,1,15,240.02,0
6,0,33,0,4370,65,0,16,2,1,1,25,199.575,0
5,0,30,2,6885,114,261,29,2,2,1,25,1489.455,0
