8.6,0.24,0.4,3.7,0.035,24.0,104.0,0.98965,3.41,0.38,12.2,9
8.1,0.24,0.47,4.1,0.035,27.0,107.0,0.99026,3.39,0.47,11.9,9
4.2,1.013,0.33,16.2,0.044,3.5,82.7,0.99516,2.96,0.45,9.6,3
8.3,0.312,0.58,11.01,0.058,3.0,41.0,0.98713,2.88,0.69,9.5,8
5.0,0.235,0.27,11.75,0.03,34.0,118.0,0.9954,3.07,0.5,9.4,6
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7
9.1,0.29,0.49,4.7,0.035,24.0,134.0,0.98965,3.2,0.44,11.5,9
9.91,0.352,0.41,1.5,0.028,63.5,206.3,0.99354,3.48,0.48,10.827876346,5
6.4,0.22,0.49,7.5,0.054,42.0,151.0,0.9948,3.27,0.52,10.1,6
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,5
7.85,0.08,0.2,13.25,0.04,47.6,231.6,0.99915,2.97,0.22,8.6,7
6.7,0.32,0.32,1.7,0.031,31.0,114.0,0.98946,3.12,0.35,12.5,6
8.3,0.131,0.1,4.05,0.025,30.6,173.0,0.99059,2.84,0.53,10.92387105,7
8.6,0.24,0.49,6.8,0.035,42.0,139.0,0.98965,3.32,0.48,12.7,9
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7
6.6,0.27,0.41,1.3,0.052,16.0,142.0,0.9951,3.42,0.47,10.0,6
7.7,0.17,0.52,5.9,0.017,21.0,84.0,0.9929,3.14,0.4,11.9,7
7.9,0.684,0.51,1.34,0.107,14.9,43.2,0.99421,3.04,0.5,8.4,4
6.3,0.32,0.26,12.0,0.049,63.0,170.0,0.9961,3.14,0.55,9.9,6
4.7,0.411,0.37,6.31,0.051,3.0,328.3,0.99364,3.28,0.28,8.66,3
10.08,0.239,0.49,1.43,0.028,25.3,220.9,0.987898,3.2,0.71,12.023522975,5
8.2,0.26,0.45,8.1,0.029,24.0,117.0,0.98965,3.38,0.46,10.4,9
7.95,0.152,0.18,5.76,0.021,39.7,178.5,1.0021,2.84,0.22,9.06234784,7
7.5,0.29,0.42,4.4,0.035,24.0,85.0,0.98965,3.41,0.39,10.8,9
