47.0,39.0,1.0,5.0,26.0,82.0,70.0, imL
75.0,47.0,1.0,1.0,12.0,49.0,84.0, imL
71.0,57.0,1.0,5.0,50.0,59.0,1.0, omL
67.0,81.0,48.0,5.0,54.0,49.0,23.0, pp
65.0,51.0,48.0,5.0,66.0,54.0,33.0, om
7.0,82.0,48.0,5.0,26.0,33.0,21.0, pp
72.0,57.0,1.0,5.0,37.0,55.0,7.0, omL
63.0,25.0,48.0,5.0,59.0,84.0,73.0, imU
81.0,53.0,48.0,5.0,57.0,87.0,88.0, imU
77.0,57.0,1.0,5.0,37.0,54.0,1.0, omL
73.0,88.0,48.0,5.0,66.0,59.0,5.0, om
0.0,51.0,48.0,5.0,35.0,67.0,44.0, im
7.0,39.0,1.0,5.0,51.0,50.0,84.0, imL
46.0,53.0,48.0,5.0,5.0,73.0,64.0, imU
65.0,47.0,48.0,5.0,59.0,3.0,4.0, cp
72.0,42.0,48.0,5.0,65.0,77.0,79.0, imU
77.0,51.0,48.0,5.0,53.0,76.0,36.0, imS
72.0,46.0,1.0,5.0,41.0,57.0,29.0, omL
43.0,39.0,1.0,1.0,47.0,47.0,84.0, imL
7.0,39.0,1.0,5.0,51.0,82.0,45.0, imL
70.0,51.0,48.0,5.0,53.0,52.0,35.0, imS
85.0,50.0,48.0,5.0,53.0,76.0,46.0, imS
64.0,58.0,48.0,5.0,51.0,88.0,65.0, imU
70.0,51.0,1.0,5.0,45.0,59.0,17.0, omL
39.0,48.0,1.0,1.0,51.0,69.0,38.0, imL
71.0,57.0,1.0,5.0,49.0,57.0,6.0, omL
77.0,81.0,48.0,5.0,53.0,59.0,12.0, om
34.0,46.0,48.0,5.0,52.0,35.0,44.0, cp
85.0,49.0,48.0,5.0,53.0,58.0,35.0, imS
78.0,71.0,48.0,5.0,88.0,59.0,17.0, om
80.0,40.0,48.0,5.0,60.0,79.0,62.0, imU
54.0,57.0,48.0,5.0,56.0,81.0,83.0, im
59.0,62.0,48.0,5.0,37.0,83.0,87.0, im
46.0,6.0,48.0,5.0,48.0,63.0,7.0, imU
7.0,4.0,48.0,5.0,56.0,86.0,83.0, im
73.0,49.0,1.0,5.0,37.0,58.0,7.0, omL
61.0,36.0,48.0,5.0,5.0,81.0,73.0, imU
85.0,52.0,48.0,5.0,53.0,57.0,35.0, imS
69.0,53.0,48.0,5.0,54.0,66.0,35.0, imS
61.0,45.0,48.0,5.0,48.0,35.0,41.0, cp
73.0,57.0,1.0,5.0,55.0,56.0,1.0, omL
68.0,55.0,48.0,5.0,38.0,33.0,2.0, pp
7.0,39.0,1.0,5.0,35.0,82.0,84.0, imL
89.0,74.0,48.0,5.0,71.0,78.0,37.0, im
57.0,4.0,48.0,5.0,56.0,67.0,95.0, im
62.0,42.0,48.0,5.0,58.0,79.0,81.0, imU
89.0,67.0,48.0,5.0,24.0,94.0,93.0, im
53.0,42.0,48.0,5.0,16.0,29.0,39.0, cp
87.0,47.0,48.0,5.0,67.0,64.0,12.0, imU
72.0,50.0,1.0,5.0,56.0,55.0,1.0, omL
73.0,50.0,1.0,5.0,37.0,59.0,1.0, omL
73.0,57.0,1.0,5.0,52.0,58.0,12.0, omL
41.0,51.0,48.0,5.0,58.0,2.0,31.0, cp
71.0,86.0,48.0,5.0,4.0,54.0,32.0, pp
26.0,39.0,1.0,5.0,51.0,74.0,84.0, imL
79.0,41.0,48.0,5.0,66.0,81.0,83.0, imU
46.0,61.0,48.0,5.0,48.0,86.0,87.0, im
41.0,39.0,1.0,1.0,46.0,82.0,84.0, imL
73.0,66.0,48.0,5.0,44.0,4.0,53.0, pp
66.0,46.0,1.0,5.0,37.0,55.0,5.0, omL
83.0,70.0,48.0,5.0,56.0,91.0,80.0, im
88.0,67.0,48.0,5.0,39.0,52.0,83.0, im
7.0,40.0,1.0,1.0,4.0,82.0,48.0, imL
66.0,56.0,1.0,5.0,56.0,58.0,1.0, omL
19.0,45.0,1.0,5.0,49.0,82.0,73.0, imL
60.0,29.0,48.0,5.0,5.0,80.0,7.0, imU
62.0,65.0,48.0,5.0,5.0,77.0,54.0, imU
69.0,39.0,48.0,5.0,57.0,76.0,79.0, im
63.0,53.0,48.0,5.0,53.0,57.0,79.0, imS
76.0,65.0,48.0,5.0,47.0,44.0,11.0, pp
78.0,51.0,48.0,5.0,53.0,69.0,35.0, imS
68.0,78.0,48.0,5.0,70.0,59.0,13.0, om
85.0,52.0,48.0,5.0,53.0,70.0,43.0, imS
72.0,56.0,1.0,5.0,52.0,59.0,30.0, omL
71.0,52.0,48.0,5.0,53.0,71.0,35.0, imS
44.0,51.0,48.0,5.0,47.0,26.0,36.0, cp
81.0,41.0,48.0,5.0,59.0,81.0,71.0, imU
66.0,81.0,1.0,5.0,53.0,36.0,36.0, om
61.0,51.0,1.0,5.0,49.0,77.0,34.0, im
66.0,49.0,1.0,5.0,54.0,56.0,36.0, omL
44.0,35.0,48.0,5.0,55.0,55.0,61.0, cp
77.0,52.0,48.0,5.0,53.0,53.0,35.0, imS
43.0,32.0,48.0,5.0,33.0,45.0,52.0, cp
76.0,52.0,48.0,5.0,54.0,72.0,65.0, imS
66.0,56.0,1.0,5.0,37.0,58.0,1.0, omL
55.0,47.0,48.0,5.0,57.0,78.0,8.0, im
76.0,72.0,48.0,5.0,57.0,51.0,36.0, om
73.0,54.0,48.0,5.0,76.0,59.0,6.0, om
63.0,51.0,48.0,5.0,54.0,52.0,70.0, imS
66.0,52.0,1.0,5.0,55.0,59.0,3.0, omL
75.0,46.0,1.0,1.0,4.0,67.0,44.0, imL
24.0,52.0,1.0,5.0,70.0,84.0,73.0, im
18.0,39.0,1.0,5.0,20.0,82.0,3.0, imL
86.0,58.0,48.0,5.0,42.0,91.0,73.0, imU
75.0,88.0,48.0,5.0,67.0,47.0,31.0, om
66.0,54.0,1.0,5.0,38.0,56.0,1.0, omL
77.0,55.0,48.0,5.0,70.0,23.0,31.0, om
78.0,88.0,48.0,5.0,88.0,48.0,40.0, om
63.0,51.0,48.0,5.0,53.0,63.0,51.0, imS
7.0,53.0,48.0,5.0,7.0,86.0,87.0, imU
79.0,51.0,48.0,5.0,53.0,62.0,69.0, imS
53.0,44.0,48.0,5.0,53.0,60.0,61.0, imU
25.0,50.0,48.0,5.0,25.0,24.0,2.0, pp
85.0,53.0,48.0,5.0,53.0,52.0,35.0, imS
76.0,60.0,48.0,5.0,37.0,35.0,2.0, pp
73.0,62.0,48.0,5.0,3.0,84.0,54.0, pp
75.0,49.0,48.0,5.0,53.0,59.0,67.0, imS
52.0,36.0,48.0,5.0,41.0,28.0,38.0, cp
51.0,18.0,48.0,5.0,48.0,39.0,2.0, pp
56.0,44.0,48.0,5.0,54.0,78.0,72.0, imU
2.0,44.0,48.0,5.0,46.0,51.0,57.0, cp
73.0,53.0,48.0,5.0,53.0,52.0,35.0, imS
32.0,33.0,48.0,5.0,6.0,6.0,2.0, cp
78.0,68.0,48.0,5.0,83.0,4.0,29.0, om
