,,,,,,,,,,,,,,,,SIRA
67548.0,1071.834,369.8283631,232.8346137,1.588373641,0.776939885,68736.0,293.2657238,0.719713598,0.98271648,0.738868752,0.792977914,0.005475045,0.001335401,0.628813972,0.998791537,
,,,,,,,,,,,,,,,,DERMASON
38613.0,712.049,252.2318701,195.6011238,1.289521579,0.631370412,38925.0,221.7286597,0.766587254,0.991984586,0.957025803,0.879066787,0.006532304,0.002406211,0.772758417,0.996488654,
,,,,,,,,,,,,,,,,SEKER
31757.0,655.887,240.6649408,168.4837496,1.42841634,0.714068338,32129.0,201.0827397,0.731054328,0.988421675,0.927665247,0.835529841,0.007578327,0.002278248,0.698110115,0.997191895,
35734.0,700.162,249.4697994,182.9150412,1.363856125,0.679996702,36085.0,213.3024657,0.766495066,0.990272967,0.915997786,0.855023198,0.006981301,0.002301589,0.731064669,0.997067027,
35534.0,684.316,231.1054635,196.0370157,1.178886868,0.529583495,35921.0,212.7047108,0.777617297,0.989226358,0.953543639,0.920379413,0.006503784,0.002878813,0.847098263,0.998633019,
,,,,,,,,,,,,,,,,CALI
,,,,,,,,,,,,,,,,DERMASON
,,,,,,,,,,,,,,,,SIRA
29274.0,623.343,225.4950511,165.4245989,1.363128897,0.679574675,29595.0,193.0616856,0.746024465,0.989153573,0.94675533,0.856168171,0.007702912,0.002553119,0.733023937,0.999206112,
51777.0,915.659,368.0685743,179.4390997,2.051217236,0.873114386,52587.0,256.7577144,0.687353972,0.984596954,0.776031251,0.697581191,0.007108727,0.001038366,0.486619518,0.998162343,
63580.0,984.893,395.1800767,206.249654,1.916027828,0.852998669,64343.0,284.5216516,0.787153964,0.988141678,0.823668175,0.719979747,0.006215478,0.001030233,0.518370836,0.993212947,
,,,,,,,,,,,,,,,,SEKER
,,,,,,,,,,,,,,,,SIRA
,,,,,,,,,,,,,,,,HOROZ
,,,,,,,,,,,,,,,,DERMASON
,,,,,,,,,,,,,,,,CALI
43795.0,776.66,288.4664755,194.1309338,1.485937712,0.739664574,44260.0,236.1387852,0.783592772,0.9894939,0.912373196,0.818600445,0.006586745,0.001824477,0.670106688,0.995736799,
,,,,,,,,,,,,,,,,DERMASON
