43209.0,779.043,287.4482162,192.8306998,1.490676622,0.741605454,43717.0,234.5536346,0.768132689,0.988379806,0.894666591,0.815985702,0.006652508,0.001819262,0.665832666,0.99254119,
26625.0,612.307,234.4139087,145.0415273,1.616184779,0.785594941,26972.0,184.1195342,0.778782029,0.987134806,0.892403021,0.785446287,0.008804278,0.002066995,0.61692587,0.9970662,
,,,,,,,,,,,,,,,,HOROZ
,,,,,,,,,,,,,,,,SIRA
28268.0,644.92,251.7619327,144.9893635,1.736416566,0.81752108,28925.0,189.7154065,0.670875261,0.977286085,0.854069585,0.753550803,0.008906252,0.001771434,0.567838812,0.986004721,
,,,,,,,,,,,,,,,,HOROZ
,,,,,,,,,,,,,,,,HOROZ
62148.0,962.323,372.8952211,212.9640779,1.750977088,0.820873748,62732.0,281.2992912,0.774140508,0.990690557,0.843325611,0.754365503,0.006000116,0.001198579,0.569067313,0.996423826,
,,,,,,,,,,,,,,,,HOROZ
31855.0,664.685,251.8856928,161.2512721,1.562069492,0.768227959,32169.0,201.3927648,0.718360996,0.99023905,0.906057411,0.79954031,0.007907258,0.001993274,0.639264707,0.998575895,
,,,,,,,,,,,,,,,,CALI
42701.0,782.092,292.2659628,186.6342953,1.565982084,0.76955801,43179.0,233.1707567,0.807400684,0.988929804,0.877267868,0.797803325,0.006844476,0.001710422,0.636490145,0.996732163,
,,,,,,,,,,,,,,,,SIRA
,,,,,,,,,,,,,,,,SEKER
,,,,,,,,,,,,,,,,BARBUNYA
,,,,,,,,,,,,,,,,BARBUNYA
50654.0,879.938,357.2338985,181.4077434,1.969231809,0.861467781,51251.0,253.95802,0.634857372,0.988351447,0.822090186,0.710901236,0.007052432,0.001111107,0.505380567,0.995211488,
,,,,,,,,,,,,,,,,DERMASON
42688.0,781.306,289.2129122,188.3374171,1.535610484,0.758900319,43254.0,233.1352605,0.781831502,0.986914505,0.878766218,0.806102531,0.00677504,0.001764626,0.64980129,0.997841674,
,,,,,,,,,,,,,,,,BARBUNYA
,,,,,,,,,,,,,,,,SIRA
75852.0,1071.325,416.2127295,235.4639688,1.767628107,0.824590642,77441.0,310.7696349,0.745510836,0.979481153,0.830490027,0.746660572,0.005487169,0.001052013,0.55750201,0.985456223,
,,,,,,,,,,,,,,,,CALI
41267.0,739.795,243.4433928,216.1715351,1.126158413,0.459892611,41734.0,229.2221113,0.774065876,0.988810083,0.947523475,0.941582799,0.005899227,0.002860282,0.886578168,0.998427462,
,,,,,,,,,,,,,,,,HOROZ
185350.0,1641.849,604.6545875,392.9410131,1.538792255,0.760053674,187679.0,485.793114,0.82800243,0.987590514,0.864044338,0.803422523,0.003262231,0.000838437,0.64548775,0.99327155,
,,,,,,,,,,,,,,,,SIRA
86514.0,1148.281,447.0293401,250.3693979,1.785479151,0.828442754,88575.0,331.8931243,0.736414709,0.976731583,0.824517539,0.742441479,0.005167133,0.000968452,0.551219349,0.984190656,
75270.0,1137.956,407.2692514,235.985883,1.725820402,0.815018761,76553.0,309.5750968,0.716215959,0.983240369,0.730433764,0.760123912,0.005410778,0.001114236,0.577788362,0.997158943,
,,,,,,,,,,,,,,,,SIRA
,,,,,,,,,,,,,,,,CALI
40906.0,732.558,257.9461696,202.1525866,1.275997374,0.621138677,41246.0,228.2173017,0.774910965,0.991756776,0.957883841,0.884747783,0.006305827,0.002383416,0.78277864,0.998823488,
55138.0,925.042,385.2023532,183.8776995,2.09488347,0.878711338,55683.0,264.9601518,0.810185729,0.990212453,0.809725786,0.687846659,0.00698615,0.000964682,0.473133026,0.991158556,
31790.0,662.569,246.8040912,164.5567495,1.499811414,0.745281007,32139.0,201.1871893,0.710486322,0.989140919,0.909993242,0.815169588,0.007763576,0.002114625,0.664501457,0.996626869,
96319.0,1252.315,434.9804617,283.4827237,1.534416123,0.758465069,98108.0,350.1958876,0.748730984,0.981764994,0.771782033,0.805084178,0.00451604,0.001170315,0.648160534,0.994547974,
,,,,,,,,,,,,,,,,SEKER
31202.0,644.454,215.6406947,184.4716842,1.168963657,0.517871223,31573.0,199.3178875,0.779192888,0.988249454,0.944079243,0.924305534,0.006911118,0.003111647,0.85434072,0.998693253,
49949.0,823.828,299.1147955,212.9170718,1.404841768,0.702357943,50448.0,252.1845396,0.757560591,0.990108627,0.924833526,0.84310286,0.005988404,0.001866436,0.710822433,0.998593043,
,,,,,,,,,,,,,,,,DERMASON
82638.0,1117.383,451.4290441,235.63571,1.915792152,0.852959381,83632.0,324.3731948,0.804239292,0.988114597,0.831736083,0.718547464,0.00546273,0.000898279,0.516310458,0.989143524,
,,,,,,,,,,,,,,,,HOROZ
63320.0,965.707,378.9902211,215.1549137,1.76147602,0.823231573,64441.0,283.9393033,0.77526783,0.982604243,0.853218005,0.749199551,0.005985316,0.001163207,0.561299967,0.988716431,
,,,,,,,,,,,,,,,,SIRA
,,,,,,,,,,,,,,,,SIRA
43924.0,834.163,345.4243527,162.9959755,2.119220133,0.881667228,44618.0,236.4863078,0.712681724,0.984445739,0.793249673,0.684625464,0.007864137,0.00106572,0.468712026,0.993303962,
37338.0,715.586,260.2910436,183.1664802,1.421062649,0.710498472,37710.0,218.0371944,0.744155456,0.990135243,0.916299068,0.83766691,0.00697121,0.002117256,0.701685853,0.997139557,
53119.0,931.513,385.8848811,176.382532,2.187772659,0.889422562,53819.0,260.0638602,0.656893055,0.986993441,0.769275523,0.673941564,0.007264536,0.000924435,0.454197231,0.993680284,
,,,,,,,,,,,,,,,,DERMASON
,,,,,,,,,,,,,,,,HOROZ
59442.0,975.979,402.8874444,190.1494603,2.118793521,0.881616372,60289.0,275.1070792,0.732468301,0.985951003,0.784191862,0.682838552,0.006777825,0.000908955,0.466268488,0.987926652,
35808.0,739.41,295.8537985,154.9226685,1.909686951,0.851935931,36355.0,213.523211,0.804258473,0.984953927,0.823036867,0.721718673,0.008262226,0.001382766,0.520877843,0.994713621,
84870.0,1160.165,449.8320977,244.3485463,1.84094444,0.839603693,87068.0,328.7245658,0.75512492,0.974755364,0.792363656,0.730771698,0.005300249,0.000932401,0.534027274,0.983114542,
72313.0,1010.401,383.6957949,241.3210635,1.58998054,0.777455043,73001.0,303.433306,0.764189925,0.990575472,0.89009981,0.790817387,0.005306042,0.001280133,0.62539214,0.994361332,
64468.0,1145.488,431.817155,191.1580223,2.258953874,0.896678286,65649.0,286.5016701,0.702265795,0.982010389,0.617409025,0.663479129,0.006698163,0.000800653,0.440204555,0.994401785,
,,,,,,,,,,,,,,,,CALI
35247.0,682.573,234.9905396,191.2353297,1.228802962,0.581144872,35605.0,211.8439856,0.759012016,0.989945232,0.950678806,0.90150006,0.006666966,0.002716258,0.812702358,0.998651065,
39365.0,732.258,274.7656908,182.9285611,1.502038223,0.746164147,39803.0,223.8773653,0.794963448,0.988995804,0.922554156,0.814793741,0.006979949,0.001897679,0.663888841,0.997186415,
80434.0,1189.016,418.6575903,245.5096372,1.705259293,0.810006367,82457.0,320.0183581,0.715477673,0.975466,0.714947469,0.764391631,0.005204983,0.001096132,0.584294565,0.996373737,
43949.0,764.043,277.995372,201.440147,1.380039561,0.689151896,44246.0,236.5535981,0.75064904,0.993287529,0.946069974,0.850926389,0.006325408,0.002045673,0.724075719,0.999253138,
46822.0,814.731,302.5202907,197.9482663,1.528279567,0.756208661,47400.0,244.1631052,0.700697375,0.987805907,0.886403255,0.807096624,0.006461072,0.001691167,0.65140496,0.99552889,
,,,,,,,,,,,,,,,,SIRA
88705.0,1154.664,455.9312731,250.7253446,1.818449083,0.835217883,89829.0,336.0695074,0.76481036,0.987487337,0.83607784,0.737105628,0.00513986,0.000935944,0.543324707,0.988008315,
47209.0,832.896,317.6324832,190.1410298,1.670509955,0.801033442,47820.0,245.170075,0.757513519,0.987222919,0.85517129,0.771867136,0.006728219,0.001473161,0.595778875,0.995254542,
29837.0,638.618,236.8907377,160.7829873,1.473356987,0.734395168,30188.0,194.9093335,0.753269376,0.988372863,0.919353868,0.822781572,0.007939496,0.002244455,0.676969515,0.997417765,
80737.0,1095.419,419.110364,250.4878689,1.673176293,0.801745451,83362.0,320.6205563,0.749563651,0.968510832,0.8455162,0.765002691,0.005191057,0.001096699,0.585229117,0.979191485,
,,,,,,,,,,,,,,,,BOMBAY
,,,,,,,,,,,,,,,,SEKER
,,,,,,,,,,,,,,,,DERMASON
53639.0,871.395,331.5814865,206.8559348,1.602958537,0.781546928,54186.0,261.333687,0.798722378,0.989905142,0.887688123,0.788143179,0.006181724,0.001471329,0.621169671,0.995709227,
,,,,,,,,,,,,,,,,HOROZ
62599.0,989.399,363.7363749,221.0639332,1.645389954,0.794121783,63931.0,282.3181224,0.780614026,0.979165037,0.803589633,0.776161368,0.005810578,0.00130079,0.60242647,0.991226461,
39188.0,713.669,247.4283258,201.7753134,1.226256679,0.578771232,39536.0,223.3734794,0.763958203,0.991197896,0.966872701,0.902780547,0.00631388,0.00258705,0.815012716,0.999414787,
43968.0,763.577,261.8395724,214.330122,1.221664831,0.574427993,44429.0,236.6047259,0.803200526,0.989623894,0.947634576,0.90362478,0.00595523,0.002449237,0.816537742,0.997535443,
34644.0,690.13,238.1640436,185.6528993,1.282845808,0.626381184,35094.0,210.0240719,0.797807664,0.987177295,0.914062897,0.881846263,0.006874612,0.002564481,0.777652832,0.997608676,
78027.0,1183.251,366.68607,273.4072184,1.341171869,0.666375191,79713.0,315.1936896,0.752553456,0.978849121,0.70032723,0.859573666,0.004699477,0.001582565,0.738866888,0.990947485,
,,,,,,,,,,,,,,,,DERMASON
,,,,,,,,,,,,,,,,SEKER
,,,,,,,,,,,,,,,,CALI
