58.0,113.0,9,0.0,0.0,3.4444447,1.2232318,0.7222223,0.38968182,20.851852,16.88889,28.444445,17.222223,-11.888889,22.777779,-10.888889,28.444445,0.4148072,-2.1256926,WINDOW
118.0,180.0,9,0.0,0.0,1.9444447,1.4819913,3.1111114,1.0886629,48.555557,44.11111,59.0,42.555557,-13.333333,31.333334,-18.0,59.0,0.27882218,-1.9960423,PATH
210.0,153.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
105.0,139.0,9,0.0,0.0,0.27777782,0.107407436,0.83333325,0.52222216,6.111111,7.5555553,7.2222223,3.5555556,4.3333335,3.3333333,-7.6666665,7.5555553,0.5326279,-0.96594584,BRICKFACE
45.0,108.0,9,0.0,0.11111111,25.5,12.795401,27.277779,15.930981,49.814816,41.77778,61.11111,46.555557,-24.11111,33.88889,-9.777778,61.11111,0.35897508,-2.3604913,FOLIAGE
181.0,27.0,9,0.0,0.0,0.7222214,0.46296388,0.5,0.25555483,138.07408,132.55556,146.55556,135.11111,-16.555555,25.444445,-8.888889,146.55556,0.09626316,-2.2645319,SKY
196.0,95.0,9,0.0,0.0,1.722222,1.1238165,1.3333335,1.264911,7.6296296,6.7777777,10.777778,5.3333335,-2.5555556,9.444445,-6.888889,10.777778,0.51256585,-1.7492584,WINDOW
140.0,73.0,9,0.0,0.0,1.7222214,0.8277598,0.7777774,1.0036957,46.296295,45.666668,51.11111,42.11111,-1.8888888,14.444445,-12.555555,51.11111,0.1761556,-1.6815889,CEMENT
191.0,119.0,9,0.0,0.0,1.1111107,1.2938615,0.9444459,0.772202,39.851852,36.22222,48.22222,35.11111,-10.888889,25.11111,-14.222222,48.22222,0.27171725,-2.0059998,CEMENT
58.0,109.0,9,0.0,0.0,0.8888889,0.25185165,2.8333333,1.677777,4.296296,1.4444444,8.444445,3.0,-8.555555,12.444445,-3.8888888,8.444445,0.8644824,-2.2837873,FOLIAGE
160.0,41.0,9,0.0,0.0,0.8333333,0.8096638,0.22222225,0.17213258,0.7037037,0.5555556,1.2222222,0.33333334,-0.44444445,1.5555556,-1.1111112,1.2222222,0.537037,-1.8451205,WINDOW
156.0,32.0,9,0.0,0.0,0.77777356,0.16296418,2.6111095,1.0407379,136.2963,129.77779,146.33334,132.77779,-19.555555,30.11111,-10.555555,146.33334,0.113055356,-2.280755,SKY
208.0,65.0,9,0.0,0.0,1.3888874,1.2367799,26.444445,25.537477,56.703705,52.666668,64.44444,53.0,-12.111111,23.222221,-11.111111,64.44444,0.19713038,-1.9708116,CEMENT
21.0,122.0,9,0.0,0.0,0.44444445,0.4036867,0.44444445,0.4036867,0.5555556,0.0,1.2222222,0.44444445,-1.6666666,2.0,-0.33333334,1.2222222,0.5555556,-2.4445627,FOLIAGE
33.0,149.0,9,0.0,0.0,0.5555556,0.25185165,0.72222227,0.15185171,5.4444447,4.111111,8.666667,3.5555556,-4.0,9.666667,-5.6666665,8.666667,0.5783389,-1.9857028,BRICKFACE
184.0,145.0,9,0.0,0.0,0.72222227,0.6116159,0.22222222,0.2721655,0.5555556,0.33333334,1.2222222,0.11111111,-0.6666667,2.0,-1.3333334,1.2222222,0.5277778,-1.9209436,WINDOW
187.0,80.0,9,0.0,0.0,1.3333327,0.7111114,1.3333334,0.7111086,40.51852,37.77778,47.666668,36.11111,-8.222222,21.444445,-13.222222,47.666668,0.24472968,-1.942698,CEMENT
165.0,99.0,9,0.0,0.0,0.88889056,0.47407392,0.7777786,0.47407353,93.40741,79.0,118.0,83.22222,-43.22222,73.77778,-30.555555,118.0,0.33041757,-2.2077565,SKY
23.0,55.0,9,0.0,0.0,2.2222216,3.6740727,1.7777773,0.7851852,23.444445,21.666666,31.11111,17.555555,-5.3333335,23.0,-17.666666,31.11111,0.43507022,-1.7711632,BRICKFACE
237.0,191.0,9,0.0,0.0,1.0,0.31111106,1.5,1.0111109,7.3333335,5.3333335,5.4444447,11.222222,-6.0,-5.6666665,11.666667,11.222222,0.5358197,2.1224225,GRASS
151.0,163.0,9,0.0,0.0,2.0555556,2.2851863,18.166666,41.988934,40.0,34.555557,48.0,37.444443,-16.333334,24.0,-7.6666665,48.11111,0.2638465,-2.5174901,PATH
