198.0,183.0,9,0.0,0.0,1.0555547,1.1816497,3.3888881,1.5974506,54.037037,48.88889,66.55556,46.666668,-15.444445,37.555557,-22.11111,66.55556,0.2986217,-1.9749589,PATH
52.0,102.0,9,0.0,0.0,0.72222227,0.50740725,0.8333333,0.5666668,2.8888888,0.6666667,6.3333335,1.6666666,-6.6666665,10.333333,-3.6666667,6.3333335,0.89973545,-2.2617195,FOLIAGE
120.0,74.0,9,0.0,0.0,0.3333346,0.08888922,0.50000125,0.07777796,101.85185,89.111115,123.22222,93.22222,-38.22222,64.111115,-25.88889,123.22222,0.2767844,-2.2205532,SKY
223.0,62.0,9,0.0,0.0,0.3333334,0.29814243,0.44444442,0.50184846,6.4444447,4.111111,11.444445,3.7777777,-7.0,15.0,-8.0,11.444445,0.6703704,-2.0487173,WINDOW
44.0,79.0,9,0.0,0.0,0.44444403,0.34426486,0.7777786,0.4036864,107.74074,93.888885,126.55556,102.77778,-41.555557,56.444443,-14.888889,126.55556,0.2580791,-2.3779652,SKY
57.0,89.0,9,0.0,0.0,1.7222222,1.3066783,6.1666665,4.7034264,17.0,13.0,24.555555,13.444445,-12.0,22.666666,-10.666667,24.555555,0.47748852,-2.1297464,WINDOW
80.0,95.0,9,0.0,0.0,1.2222223,1.0074079,0.944444,0.5518514,21.407408,21.333334,26.666666,16.222223,-0.22222222,15.777778,-15.555555,26.666666,0.39043593,-1.5673273,BRICKFACE
87.0,196.0,9,0.11111111,0.0,1.3333321,0.8692278,2.222222,1.6688869,61.592594,55.0,75.66667,54.11111,-19.777779,42.22222,-22.444445,75.66667,0.28752622,-2.0487363,PATH
219.0,176.0,9,0.0,0.11111111,2.1111119,1.857917,5.111111,2.8414931,60.296295,53.333332,75.66667,51.88889,-20.88889,46.11111,-25.222221,75.66667,0.31446242,-2.0306482,PATH
231.0,124.0,9,0.0,0.0,3.4444447,14.962965,1.8333334,6.4333353,3.0,1.4444444,5.888889,1.6666666,-4.6666665,8.666667,-4.0,5.888889,0.895369,-2.118937,FOLIAGE
122.0,11.0,9,0.0,0.0,1.0,0.31111577,2.8888905,5.051852,143.44444,136.88889,150.88889,142.55556,-19.666666,22.333334,-2.6666667,150.88889,0.09277301,-2.5216477,SKY
5.0,210.0,9,0.0,0.11111111,2.1666672,1.6699982,4.444444,2.613356,51.296295,45.444443,64.333336,44.11111,-17.555555,39.11111,-21.555555,64.333336,0.3175664,-2.0208955,PATH
107.0,21.0,9,0.0,0.0,0.66666156,0.51639783,1.1666666,0.4082483,126.77778,115.77778,141.88889,122.666664,-33.0,45.333332,-12.333333,141.88889,0.18402189,-2.3703718,SKY
190.0,105.0,9,0.0,0.0,1.8888893,2.2962983,2.166666,1.6777797,45.74074,41.22222,56.333332,39.666668,-13.555555,31.777779,-18.222221,56.333332,0.29599184,-1.9960818,CEMENT
88.0,180.0,9,0.0,0.0,1.4999994,0.93689823,3.833332,2.888675,50.407406,45.22222,62.333332,43.666668,-15.555555,35.77778,-20.222221,62.333332,0.3009182,-2.0087192,PATH
152.0,18.0,9,0.0,0.0,0.7777774,0.4554219,0.55555725,0.2721644,112.111115,97.22222,130.44444,108.666664,-44.666668,55.0,-10.333333,130.44444,0.2546684,-2.45498,SKY
252.0,137.0,9,0.0,0.0,0.88888884,0.544331,0.6111111,0.71232533,0.7407407,0.33333334,1.7777778,0.11111111,-1.2222222,3.1111112,-1.8888888,1.7777778,0.75,-2.0076063,WINDOW
34.0,137.0,9,0.0,0.0,0.5000002,0.16666673,1.111111,0.47407418,5.851852,7.7777777,6.4444447,3.3333333,5.7777777,1.7777778,-7.5555553,7.7777777,0.57363313,-0.74427164,BRICKFACE
14.0,146.0,9,0.11111111,0.0,0.888889,0.4740738,1.1111112,0.7407407,10.592592,8.0,15.666667,8.111112,-7.7777777,15.222222,-7.4444447,15.666667,0.48786426,-2.1089108,CEMENT
103.0,64.0,9,0.0,0.0,0.6666667,0.6992054,1.3333308,0.91893595,108.77778,96.333336,126.22222,103.77778,-37.333332,52.333332,-15.0,126.22222,0.2367968,-2.3554425,SKY
208.0,34.0,9,0.0,0.0,1.7222224,1.7309811,0.4444445,0.50184834,14.444445,10.777778,21.0,11.555555,-11.0,19.666666,-8.666667,21.0,0.479958,-2.1623826,WINDOW
