170,176,4282,0.807,0.621,0.991,145.38,401,639,172,3
6,28,168,4.667,0.327,0.589,2.12,55,99,26,1
9,29,261,3.222,0.23,0.613,1.3,60,160,46,1
18,5,70,0.922,0.764,1.0,113.39,7,150,10,4
1,2,275,0.731,0.495,0.619,8.74,28,7,1,4
11,272,2992,24.727,0.283,0.703,1.97,847,2103,431,1
28,117,868,0.733,0.634,0.747,31.93,1393,29550,6,3
140,547,83739,0.733,0.899,0.812,3.63,401,639,1393,3
1,65,2520,5.435,0.057,0.871,59.25,79,7,13,2
4,100,8,0.125,0.107,0.189,2.17,7,448,1,5
107,48,51632,0.733,0.497,0.717,3.63,401,639,836,3
1,91,173,413.737,0.815,0.991,240.81,7,913,1,2
9,510,4590,56.667,0.075,0.288,1.44,346,1323,241,1
2,63,362,323.334,0.876,1.0,58.72,3002,159,4,2
4,118,130,0.125,0.08,0.535,1.07,991,1224,148,5
4,71,10591,2.13,0.191,0.41,1.07,7,1612,1,5
54,150,87234,1.305,0.595,0.929,56.33,2351,8289,1003,3
2,96,1690,0.027,0.955,0.886,27.03,7,252,10,2
43,213,26184,0.733,0.624,0.622,31.53,15528,1131,6,3
1,123,203,318.389,0.061,0.948,13.33,27,37,3,2
1,256,335,70.713,0.797,0.745,68.56,7,196,3,2
8,162,1296,20.25,0.204,0.412,3.12,265,534,85,1
1,51,286,164.44,0.88,0.997,1.02,191,10,1,2
10,65,6174,3.796,0.396,0.623,1.07,7,383,1,5
28,121,868,0.733,0.61,0.64,12.65,401,2016,1888,3
121,178,868,0.733,0.597,0.499,41.93,401,9979,468,3
4,95,7776,1.228,0.065,0.63,1.07,7,8,1,5
1,113,1916,465.743,0.489,0.543,1.02,81,162,1,2
126,31,65557,0.733,0.579,0.945,18.46,401,7747,6,3
7,100,700,14.286,0.283,0.987,1.68,198,691,118,1
1,2,285,0.994,0.983,1.0,24.89,7,169,1,4
51,3,7,0.725,0.958,1.0,1.67,7,2058,1,4
1,75,368,28.81,0.872,1.0,70.74,354,235,13,2
4,32,8,0.554,0.174,0.546,1.07,7,1462,1,5
4,102,429,1.318,0.052,0.171,8.4,7,1258,1,5
8,8,64,1.0,0.438,0.813,4.67,28,52,6,1
1,2,125,0.336,1.0,0.428,141.0,7,113,8,4
8,14,112,1.75,0.482,0.759,3.38,54,85,16,1
1,103,421,60.741,0.801,0.318,8.99,7,167,35,2
1,28,9195,22.046,0.872,1.0,65.95,112,433,1,2
25,186,4650,7.44,0.485,0.942,7.39,2253,4379,305,1
7,3,6326,9.48,0.396,0.208,8.48,7,8,1,5
92,119,868,0.733,0.444,0.861,38.33,401,3339,6,3
7,43,301,6.143,0.545,0.973,2.56,164,293,64,1
8,4,32,0.5,0.375,1.0,2.4,12,32,5,1
11,6,42,0.43,0.955,0.962,141.0,7,126,3,4
1,553,284,68.12,0.899,1.0,9.53,26,59,7,2
1,133,426,148.064,0.865,0.977,1.02,7,336,1,2
4,75,2371,4.511,0.167,0.668,1.86,170,732,1,5
9,1,8,0.125,0.072,0.401,1.07,7,1837,66,5
2,125,244,6.862,0.176,1.0,40.92,741,261,7,2
10,6,8,0.508,0.186,0.547,7.87,7,2137,1,5
28,144,5210,0.733,0.476,0.991,37.34,401,1433,133,3
91,1,8,5.787,0.199,0.079,1.76,317,1330,781,5
7,7,49,1.0,0.327,0.898,2.29,16,44,7,1
4,335,8,0.71,0.16,0.244,1.07,655,1324,1,5
1,345,196,131.271,0.946,0.681,90.96,7,233,1,2
6,27,162,4.5,0.241,0.988,1.11,39,160,35,1
4,75,8,1.611,0.339,0.659,4.15,740,8,1,5
10,1,7,0.496,0.928,0.818,11.24,7,79,2,4
2,81,222,68.69,0.783,1.0,18.29,139,102,5,2
1,40,30,49.591,0.836,1.0,5.85,39,590,1,2
1,2,7,0.5,1.0,0.926,47.31,7,152,9,4
110,107,7887,0.795,0.218,0.461,3.7,839,8,1,5
77,141,868,1.114,0.731,0.758,26.82,12375,10337,6,3
2,7,270,15.116,0.841,0.522,49.42,7,338,1,2
37,325,19911,0.783,0.546,0.688,10.51,24519,23483,6,3
6,25,150,4.167,0.313,1.0,1.38,47,150,34,1
2,41,188,176.423,0.188,0.164,1.02,200,7,5,2
28,524,25217,0.766,0.419,0.861,3.63,401,2197,882,3
7,34,238,4.857,0.273,0.584,1.55,65,139,42,1
7,19,133,2.714,0.346,1.0,1.44,46,133,32,1
4,1,8,2.375,0.24,0.538,1.07,7,1193,1,5
29,3,341,0.007,1.0,0.999,36.95,47,127,1,4
127,149,13546,1.24,0.423,0.578,3.63,3494,639,509,3
57,231,868,0.733,0.373,0.649,40.19,401,3921,6,3
28,547,7779,1.011,0.563,0.991,32.71,20737,6218,591,3
12,1,7,1.046,1.0,1.0,16.11,7,95,1,4
9,65,8,0.125,0.155,0.577,1.07,381,278,1,5
1,2,259,0.991,0.622,0.269,7.02,44,192,7,4
1,121,279,132.699,0.355,0.098,1.02,92,7,4,2
28,448,868,1.625,0.338,0.955,3.63,401,3012,592,3
10,49,490,4.9,0.551,0.943,3.07,270,462,88,1
9,42,378,4.667,0.452,0.942,2.85,171,356,60,1
13,408,5304,31.385,0.281,0.677,2.58,1492,3591,579,1
4,384,8,1.626,0.367,0.394,3.71,7,1949,1,5
4,14,8,1.557,0.098,0.276,9.6,7,1681,1,5
28,527,43574,0.733,0.606,0.951,148.87,401,639,6,3
11,84,924,7.636,0.279,0.679,2.35,258,627,110,1
4,1,33763,2.779,0.119,0.373,4.96,7,1471,1,5
5,78,1638,191.302,0.729,1.0,385.21,7,312,78,2
1,1,2066,25.193,0.733,1.0,62.96,617,101,11,2
2,286,56,52.521,0.971,0.308,39.19,7,7,1,2
137,219,25003,0.735,0.47,0.991,36.89,3133,639,6,3
66,1,8,0.518,0.162,0.111,5.55,7,21,1,5
5,5,25,1.0,0.4,0.52,10.0,10,13,1,1
19,107,1316,0.125,0.317,0.724,6.86,695,2102,1,5
3,84,153,47.633,0.517,0.183,66.8,878,130,11,2
4,138,8,2.044,0.137,0.062,3.52,7,8,1,5
1,3,190,0.999,0.291,0.934,48.94,11,83,1,4
11,185,2035,16.818,0.487,0.883,4.5,991,1796,220,1
28,178,42140,1.102,0.899,0.474,41.39,401,19519,401,3
