1,46,7,84.275,0.245,1.0,1.02,244,314,7,2
1,29,334,27.349,0.503,0.506,23.11,16,7,5,2
28,292,15410,1.221,0.434,0.574,38.85,401,22999,2333,3
58,88,19275,2.637,0.431,0.912,68.48,401,10719,6,3
8,52,416,6.5,0.325,0.877,1.75,135,365,77,1
4,1,8,8.096,0.196,0.842,1.07,7,2626,121,5
82,168,23875,1.124,0.604,0.838,51.56,2321,16205,1629,3
17,110,1870,6.471,0.175,0.603,1.46,328,1128,224,1
3,538,41,12.003,0.269,1.0,32.55,7,275,21,2
4,6,8,1.38,0.158,0.348,4.78,298,1026,92,5
4,524,2096,131.0,0.542,0.603,40.57,1136,1264,28,2
42,401,13425,0.733,0.338,0.641,24.01,401,9961,21,3
24,1,362,0.685,0.978,1.0,17.27,7,142,1,4
45,381,868,1.26,0.535,0.828,3.63,401,639,6,3
1,1,276,0.336,0.972,0.998,141.0,7,57,8,4
1,553,1969,62.174,0.105,0.44,64.18,185,7,4,2
37,20,8,0.472,0.214,0.062,2.89,81,1682,1,5
187,190,32465,0.743,0.899,0.814,3.63,1958,7950,31,3
1,553,478,35.142,0.344,0.971,51.9,7,236,1,2
1,93,44,73.359,0.84,1.0,6.08,196,7,1,2
38,340,16942,1.19,0.557,0.816,12.19,10376,25140,654,3
1,125,7,70.316,0.112,0.915,19.51,144,154,9,2
187,189,6546,1.289,0.5,0.962,3.63,510,40609,2045,3
6,96,576,16.0,0.234,0.668,2.01,135,385,67,1
1,2,7,0.051,1.0,0.09,136.88,7,53,1,4
8,47,376,5.875,0.34,0.753,2.0,128,283,64,1
4,40,31790,2.118,0.098,0.257,1.07,7,1512,1,5
28,156,868,1.811,0.338,0.614,50.82,401,16379,6,3
28,222,56162,0.733,0.899,0.46,25.37,401,23184,1326,3
14,3,7,1.069,0.26,0.705,3.54,73,28,5,4
10,282,2820,28.2,0.191,0.701,1.43,540,1977,378,1
4,86,501,0.125,0.129,0.221,10.32,667,1193,1,5
1,121,282,206.167,0.514,1.0,67.11,577,205,13,2
4,122,8,0.125,0.102,0.337,6.78,7,8,1,5
134,491,1826,1.135,0.533,0.749,3.63,401,9612,619,3
1,1,521,0.007,0.072,0.984,27.88,27,162,2,4
9,75,675,8.333,0.373,0.913,2.23,252,616,113,1
1,1,358,0.007,0.941,0.957,19.68,7,112,5,4
28,205,868,0.733,0.549,0.631,65.1,11894,10193,1010,3
4,39,8,1.162,0.158,0.638,1.07,571,1399,1,5
1,83,243,47.223,0.792,0.85,58.56,3999,129,8,2
69,127,87234,0.733,0.444,0.67,110.15,401,19974,1865,3
7,30,210,4.286,0.271,0.871,1.33,57,183,43,1
1,9,196,0.36,0.98,0.967,27.06,70,92,5,4
6,3,480,0.89,1.0,1.0,131.93,31,530,6,4
1,3,317,0.818,0.978,1.0,1.67,13,115,2,4
4,92,8,2.007,0.145,0.137,27.48,7,1044,1238,5
11,75,825,6.818,0.27,0.679,2.08,223,560,107,1
28,107,8842,0.733,0.568,0.345,28.37,401,3707,961,3
119,31,8620,0.733,0.471,0.808,16.94,401,34992,745,3
114,189,10532,1.074,0.899,0.93,35.76,401,4137,464,3
6,39,234,6.5,0.303,0.739,1.58,71,173,45,1
1,67,395,57.586,0.816,1.0,67.52,7,154,6,2
1,188,129,54.101,0.978,0.985,1.02,803,459,1,2
103,547,868,0.733,0.593,0.895,40.19,1994,639,2333,3
158,55,868,0.733,0.631,0.98,4.64,401,2654,6,3
16,9,8,0.931,0.232,0.092,4.49,7,2052,64,5
1,2,204,0.493,0.966,1.0,17.11,50,390,6,4
4,115,1237,12.167,0.134,0.062,4.52,7,1089,244,5
28,89,14433,0.733,0.372,0.909,42.49,401,639,34,3
12,67,804,5.583,0.376,0.751,2.99,302,604,101,1
4,37,8,6.768,0.133,0.498,6.89,488,718,966,5
24,1,130,0.983,0.947,1.0,9.62,7,150,1,4
1,3,7,0.855,0.932,0.939,59.41,53,25,40,4
10,35,350,3.5,0.091,0.157,2.67,32,55,12,1
7,21,147,3.0,0.259,0.837,1.46,38,123,26,1
4,1,8,2.842,0.052,0.066,5.12,353,1210,155,5
12,1,7381,0.125,0.126,0.494,5.4,7,2339,1,5
187,545,87234,0.733,0.598,0.799,18.51,401,46116,6,3
10,100,1000,10.0,0.41,0.846,2.81,410,846,146,1
4,128,8,4.07,0.208,0.566,10.15,7,1439,1446,5
39,28,8,0.647,0.112,0.582,2.82,690,1871,455,5
24,77,9786,0.125,0.216,0.385,4.3,7,1403,1,5
7,6,42,0.857,0.357,1.0,1.67,15,42,9,1
14,201,2814,14.357,0.373,0.641,4.84,1050,1804,217,1
1,57,316,4.891,0.957,0.839,61.81,7,157,1,2
2,71,245,55.036,0.867,0.556,9.59,731,113,1,2
110,113,31522,0.733,0.426,0.703,14.0,401,1905,676,3
4,101,416,1.872,0.118,0.062,7.3,694,644,46,5
2,43,7,138.785,1.0,0.145,68.11,7,72,44,2
4,1,8,12.167,0.104,0.265,5.4,7,362,1,5
