Male,Yes,0,Graduate,No,150,5005.0,152.0,360.0,1.0,Urban,N
Male,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,N
Male,No,1,Graduate,,3667,0.0,113.0,180.0,1.0,Urban,Y
Female,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y
Male,No,,Graduate,No,6214,1744.0,510.0,360.0,1.0,Urban,N
Male,Yes,0,Graduate,No,14683,2100.0,304.0,360.0,1.0,Rural,N
Male,Yes,2,Not Graduate,No,1116,41667.0,206.0,360.0,1.0,Urban,N
Male,Yes,0,Not Graduate,No,3583,1092.0,146.0,180.0,1.0,Semiurban,N
Female,No,0,Graduate,No,10408,0.0,259.0,360.0,1.0,Urban,Y
Male,No,0,Graduate,No,2971,2791.0,144.0,360.0,1.0,Semiurban,Y
Female,No,2,Graduate,No,1351,3359.0,205.0,180.0,0.0,Urban,N
Female,No,2,Graduate,No,2242,7027.0,233.0,360.0,0.0,Urban,N
Male,Yes,1,Not Graduate,No,2492,2375.0,,360.0,1.0,Rural,Y
Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y
Male,No,0,Graduate,No,4000,2500.0,140.0,360.0,1.0,Rural,Y
Male,Yes,0,Graduate,No,4934,1399.0,126.0,360.0,0.0,Urban,N
Male,No,1,Graduate,No,422,730.0,60.0,360.0,1.0,Semiurban,N
Male,Yes,1,Not Graduate,No,2600,2500.0,90.0,360.0,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,,2894,2792.0,155.0,360.0,1.0,Rural,Y
Male,No,,Graduate,No,150,41667.0,,360.0,1.0,Semiurban,N
Male,No,0,Graduate,No,8750,4167.0,308.0,360.0,1.0,Rural,N
Male,Yes,0,Graduate,No,2958,2900.0,131.0,360.0,1.0,Semiurban,Y
Male,No,0,Graduate,No,6277,0.0,118.0,360.0,0.0,Rural,N
Male,Yes,0,Not Graduate,Yes,2814,6304.0,152.0,360.0,1.0,Urban,N
Female,No,0,Graduate,No,2400,1863.0,104.0,360.0,0.0,Urban,N
Female,,,Graduate,No,10047,0.0,,240.0,1.0,Semiurban,Y
Male,No,,Not Graduate,No,150,2736.0,68.0,180.0,0.0,Semiurban,N
Male,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N
Male,No,0,Graduate,No,150,4844.0,562.0,360.0,1.0,Urban,N
Male,No,1,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,Y
,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,,Semiurban,Y
Male,Yes,1,Graduate,No,33846,0.0,260.0,360.0,1.0,Semiurban,N
Female,Yes,0,Graduate,No,2484,2302.0,137.0,360.0,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,3075,2416.0,139.0,360.0,1.0,Rural,Y
Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N
