14,120.0,g,f,3,t,t,1.75,v,w,g,u,25.085,48.25,b,+
0,550.0,g,f,0,f,f,0.21,bb,i,g,u,5.0,39.92,b,-
0,120.0,g,t,0,f,f,0.415,h,i,g,u,4.085,16.33,b,-
0,380.0,g,t,0,f,f,0.04,v,q,g,u,0.165,19.5,a,-
0,400.0,s,t,0,f,f,3.5,v,m,g,u,3.29,40.58,b,-
40,160.0,g,t,0,f,f,0.04,v,k,g,u,3.0,17.25,b,-
0,144.0,g,f,0,f,f,0.085,v,i,g,u,0.79,22.67,a,-
0,0.0,g,f,2,t,t,1.625,h,q,g,u,4.625,33.08,a,+
1,160.0,g,t,8,t,t,1.085,v,d,p,y,3.0,21.0,b,+
0,0.0,g,f,2,t,t,1.625,h,q,g,u,4.625,33.08,a,+
0,300.0,g,t,0,f,t,3.0,v,d,g,u,3.5,,a,-
7059,0.0,g,f,7,t,t,0.625,v,cc,g,u,3.5,25.17,b,+
7,200.0,g,t,2,t,f,0.585,bb,c,g,u,10.915,19.33,b,-
5,300.0,g,t,7,t,t,11.5,h,q,g,u,7.0,37.75,b,-
0,288.0,s,f,0,f,t,0.25,v,m,g,u,0.5,39.83,b,-
2045,0.0,g,f,1,t,f,3.641,v,c,g,u,1.247,33.99,b,+
15108,260.0,g,f,3,t,t,0.25,v,m,g,u,0.375,25.5,b,+
0,22.0,g,t,7,t,t,20.0,z,e,g,u,11.0,65.42,b,+
0,0.0,g,f,2,t,t,1.625,h,q,g,u,4.625,33.08,a,+
68,460.0,g,t,1,t,f,2.0,v,m,g,u,4.75,29.58,b,-
1097,108.0,g,t,5,t,t,1.29,v,m,g,u,6.0,39.08,b,+
5777,160.0,g,t,5,t,t,1.0,v,c,p,y,1.75,26.67,b,+
8702,0.0,s,f,0,t,t,0.92,,x,p,u,7.635,13.75,a,+
2,309.0,g,t,0,f,f,0.29,v,w,p,y,0.42,36.17,b,-
0,140.0,g,t,0,f,t,0.835,h,k,p,y,10.0,19.67,b,-
11177,440.0,g,f,0,f,t,0.04,v,cc,g,u,0.54,32.33,a,+
0,267.0,p,f,0,f,t,1.852,v,c,g,u,4.06,40.97,a,+
0,200.0,s,f,0,f,f,3.0,v,w,p,y,2.5,34.83,b,-
0,195.0,g,t,7,t,t,8.5,bb,i,p,y,4.04,34.5,b,+
0,0.0,g,f,0,f,t,2.585,h,c,p,y,2.54,22.67,b,+
0,320.0,g,f,0,f,t,0.0,ff,ff,p,y,1.585,33.92,a,-
245,120.0,g,f,10,t,t,3.17,v,q,g,u,5.875,23.25,a,+
0,320.0,s,t,0,f,t,0.5,v,m,g,u,0.75,23.0,b,-
27,62.0,s,t,0,f,f,0.0,ff,ff,g,u,0.165,53.33,a,-
0,0.0,g,f,3,t,t,1.0,v,c,g,u,6.0,25.17,b,+
0,280.0,s,f,0,f,t,0.835,v,w,g,u,3.5,28.42,a,+
150,312.0,g,t,3,t,t,4.25,h,c,g,u,0.75,27.0,b,+
15990,56.0,g,f,0,f,t,11.202,,q,g,,9.608,36.65,b,+
3376,0.0,g,f,14,t,t,0.0,z,e,g,u,15.0,68.67,a,+
8000,432.0,g,t,1,t,t,3.25,h,c,p,y,0.165,32.25,b,+
0,0.0,g,t,0,f,t,1.0,v,k,g,u,6.0,38.25,a,+
1820,94.0,g,f,0,t,f,3.495,v,e,gg,,25.085,14.33,,+
0,260.0,g,f,0,f,f,1.0,dd,e,p,y,0.5,20.83,a,-
0,178.0,g,t,0,f,f,0.0,bb,i,g,u,14.585,26.67,b,-
0,160.0,g,t,0,f,f,1.5,v,c,p,y,0.29,25.67,b,-
0,160.0,g,f,0,f,f,0.125,v,k,p,y,10.125,38.25,b,-
25,160.0,g,f,0,f,f,4.5,ff,ff,g,u,2.75,23.5,b,-
100,140.0,g,f,0,f,f,0.04,h,i,p,y,4.125,21.08,b,-
375,120.0,g,f,0,f,t,0.125,v,aa,p,y,10.415,18.42,b,-
150,465.0,g,f,0,f,f,5.5,v,w,g,u,5.835,47.17,b,-
1249,0.0,g,f,11,t,t,0.0,bb,i,g,u,10.0,51.33,b,+
0,180.0,g,f,0,f,f,0.75,v,k,g,u,2.335,22.08,b,-
5,80.0,g,t,1,t,f,1.75,v,c,g,u,0.54,17.92,a,-
0,160.0,g,t,0,f,f,1.5,v,c,p,y,0.29,25.67,b,-
12263,112.0,g,f,0,t,t,2.236,dd,cc,g,u,21.172,70.63,b,+
0,228.0,g,t,0,f,t,0.125,v,q,g,u,5.5,37.75,a,+
100000,522.0,g,f,0,f,t,3.706,,cc,g,y,25.085,39.24,a,+
0,240.0,g,f,0,f,t,3.0,h,c,p,y,4.415,18.83,a,+
8851,0.0,g,f,5,t,t,5.0,ff,ff,g,u,11.5,55.92,b,+
3,100.0,g,t,1,t,f,2.25,v,w,g,u,1.5,27.83,b,-
