1,320.0,g,t,2,t,f,1.0,v,aa,g,u,0.165,16.0,a,-
18,120.0,g,f,0,f,f,1.0,v,c,g,u,0.375,15.75,a,-
0,231.0,g,t,0,f,f,1.5,v,k,g,u,0.75,35.58,b,-
10561,21.0,g,t,0,f,t,11.0,v,q,g,u,16.5,60.58,a,+
150,100.0,g,f,1,t,t,2.25,v,c,g,u,1.835,20.42,b,+
0,231.0,g,t,0,f,f,1.5,v,k,g,u,0.75,35.58,b,-
100,108.0,g,f,0,f,f,0.04,v,aa,g,u,4.085,42.75,b,-
0,160.0,g,f,0,f,f,0.165,v,c,g,u,7.0,22.67,a,-
300,160.0,g,t,0,f,t,0.835,v,w,p,y,11.625,23.33,b,+
300,30.0,g,t,11,t,t,14.415,ff,ff,g,u,9.415,54.58,b,+
0,0.0,s,f,0,f,f,0.0,ff,ff,g,u,6.0,69.5,a,-
4000,640.0,g,t,0,f,f,0.5,bb,i,g,u,2.25,26.92,b,-
960,100.0,g,f,0,f,t,0.0,j,j,g,u,4.0,46.0,a,+
3,129.0,g,t,12,t,f,0.085,h,q,g,u,10.665,30.58,a,-
100,108.0,g,f,0,f,f,0.04,v,aa,g,u,4.085,42.75,b,-
0,80.0,g,f,0,f,t,0.0,ff,ff,g,u,1.25,24.92,a,-
2197,252.0,g,t,0,f,t,1.0,bb,i,g,u,0.335,57.08,a,-
9,400.0,g,t,1,t,f,1.585,v,i,g,u,0.75,22.67,b,-
10561,21.0,g,t,0,f,t,11.0,v,q,g,u,16.5,60.58,a,+
0,280.0,s,t,0,f,f,0.5,v,c,g,u,1.0,23.42,b,-
2279,290.0,g,t,3,t,t,5.0,v,x,g,u,4.0,,b,+
50,454.0,g,f,0,f,f,3.5,v,q,g,u,4.25,36.5,b,-
50,454.0,g,f,0,f,f,3.5,v,q,g,u,4.25,36.5,b,-
0,280.0,s,t,0,f,f,0.5,v,c,g,u,1.0,23.42,b,-
0,200.0,g,t,4,t,t,1.25,v,m,g,u,12.25,56.75,b,+
742,56.0,g,f,9,t,t,3.5,v,i,g,u,11.5,23.08,b,+
1704,519.0,g,t,2,t,t,13.875,v,x,g,u,3.0,47.42,a,+
