37,Private,139609,Some-college,7,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,2,55,Greece,>50K
55,Private,170944,Doctorate,16,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,4109,1,24,United-States,>50K
19,Federal-gov,234151,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Private,39606,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
33,Private,171139,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,2,40,United-States,>50K
40,Private,168071,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
33,Private,28249,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
33,,207668,Bachelors,13,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K
25,Self-emp-not-inc,121285,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
55,Self-emp-inc,150917,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K
31,Private,190027,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K
29,Private,201938,Assoc-voc,16,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,14897,1926,55,United-States,>50K
39,Private,138501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,188935,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K
22,Private,97508,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K
31,Self-emp-inc,209855,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7465,0,44,United-States,>50K
26,Private,99238,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
23,Private,184589,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,21,United-States,<=50K
47,Private,213140,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
