1.51719,14.75,0.0,2.0,73.02,0.0,8.53,1.59,0.08,7
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,7
1.51969,15.16,1.67,1.63,72.74,0.0,11.05,0.0,0.0,6
1.52247,14.86,2.2,2.06,70.26,0.76,9.76,0.0,0.0,7
1.51557,14.07,1.16,1.65,73.52,0.0,9.13,0.0,0.0,6
1.52172,13.51,3.86,0.88,71.79,0.23,9.54,0.0,0.11,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,7
1.51778,12.66,3.34,1.42,72.68,0.61,8.32,0.0,0.0,3
1.51507,13.8,0.0,1.79,72.2,1.39,12.5,0.11,0.0,5
1.52365,14.63,1.01,2.88,72.27,1.0,8.47,2.26,0.02,7
1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0.0,0.0,2
1.52365,14.02,0.0,1.73,73.04,0.92,8.78,2.36,0.0,7
1.51848,13.64,3.87,1.27,71.96,0.54,8.32,0.0,0.32,2
1.51889,14.54,0.0,2.2,72.79,2.12,8.23,1.86,0.0,7
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0.0,7
1.51969,15.81,2.08,2.09,73.36,0.0,11.14,0.0,0.0,6
1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0.0,0.14,2
1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0.0,0.0,2
1.52365,13.33,0.0,2.88,73.71,0.25,7.91,2.88,0.01,7
1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,3
1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0.0,0.14,2
1.52365,14.46,0.13,1.72,73.03,2.27,8.29,1.18,0.01,7
1.51618,13.53,3.55,1.54,72.99,0.39,7.78,0.0,0.0,1
1.51514,14.85,0.0,2.42,73.72,0.0,8.39,0.56,0.0,7
1.51454,13.12,1.77,2.13,72.8,1.42,12.5,0.0,0.0,5
1.51836,13.71,1.27,3.5,72.31,0.13,12.42,0.0,0.0,5
1.52204,14.09,1.91,2.62,72.85,0.2,8.69,2.6,0.01,7
1.51784,14.18,3.34,1.76,73.01,0.0,8.32,0.01,0.0,3
1.51541,14.5,2.24,0.93,72.97,0.0,10.84,0.0,0.0,6
1.51667,15.06,0.0,1.75,73.48,0.0,9.98,0.0,0.0,6
1.52204,14.09,1.91,2.62,72.85,0.2,8.69,2.6,0.01,7
1.51687,13.42,1.45,2.03,72.03,4.3,11.65,0.2,0.0,5
1.51511,13.54,0.59,2.42,72.67,0.82,9.45,0.05,0.0,5
1.51403,17.38,1.44,1.17,73.0,0.0,6.65,0.0,0.0,6
1.51989,13.05,0.0,2.23,72.03,1.04,10.33,0.1,0.0,5
1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0.0,0.16,1
1.51728,12.32,1.2,2.42,69.89,1.74,8.09,0.28,0.0,5
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,7
1.51353,14.64,0.13,2.02,73.02,0.16,9.6,1.27,0.09,7
1.51367,12.73,3.91,1.27,72.04,0.63,8.42,0.0,0.05,1
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0.0,0.0,2
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0.0,0.0,7
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,2
1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0.0,0.0,2
1.51802,15.09,0.0,1.95,72.34,0.18,9.57,2.04,0.0,7
1.51977,13.81,3.58,1.32,71.72,0.12,8.67,0.69,0.0,1
1.51367,12.73,3.91,1.27,72.04,0.63,8.42,0.0,0.05,1
1.51755,12.79,3.54,1.28,72.22,0.07,9.2,0.0,0.23,3
1.51651,14.38,0.0,1.94,73.61,0.0,8.48,1.57,0.0,7
1.5161,13.33,3.53,1.34,72.67,0.56,8.33,0.0,0.0,3
1.51831,14.82,0.71,1.76,73.18,0.0,10.99,0.0,0.0,6
1.51657,12.57,3.39,1.76,72.85,0.51,8.8,0.0,0.32,3
1.51316,13.83,2.68,1.86,71.19,0.41,9.24,0.0,0.0,5
1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0.0,0.0,2
1.51913,14.84,0.62,1.64,72.99,0.0,11.22,0.0,0.0,6
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0.0,0.0,2
1.52276,11.96,0.64,1.44,70.11,0.79,12.12,0.35,0.0,5
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0.0,0.0,2
1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0.0,0.0,2
1.51941,12.5,3.57,1.76,73.01,0.0,8.32,0.0,0.09,3
1.51969,14.1,0.0,2.09,74.4,0.0,9.65,0.0,0.0,6
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0.0,0.15,2
1.51316,13.83,2.68,1.86,71.19,0.41,9.24,0.0,0.0,5
1.52174,12.09,0.01,1.47,71.48,5.4,10.4,0.23,0.0,5
1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0.0,0.1,1
1.51905,14.0,2.39,1.56,72.37,0.0,9.57,0.0,0.0,6
1.51613,13.88,1.78,1.79,73.1,0.0,8.67,0.76,0.0,7
1.51763,14.73,0.91,1.56,73.1,0.0,10.18,0.0,0.0,6
1.52369,13.86,2.68,3.27,70.79,1.06,11.46,0.0,0.01,5
1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0.0,0.0,1
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0.0,0.03,1
1.5161,12.25,3.4,1.54,72.02,0.61,9.47,0.0,0.0,3
1.51941,12.5,3.57,1.76,73.01,0.0,8.32,0.0,0.09,3
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,7
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0.0,0.0,2
1.53125,10.73,0.0,2.1,69.81,0.58,13.3,3.15,0.28,2
1.5161,12.6,3.39,1.65,72.47,0.0,8.65,0.0,0.14,3
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0.0,0.3,1
1.5161,12.58,3.38,1.76,71.82,0.4,8.32,0.0,0.37,3
1.51387,14.13,0.45,1.77,72.93,0.0,9.11,0.0,0.0,6
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0.0,0.0,2
1.52365,13.33,0.0,2.88,73.71,0.25,7.91,2.88,0.01,7
1.51758,12.77,3.55,1.69,73.02,0.62,9.12,0.0,0.0,1
1.51721,14.85,0.0,1.66,73.96,0.0,9.85,0.0,0.0,6
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,7
1.51969,14.51,0.28,1.55,72.86,0.0,10.62,0.0,0.0,6
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0.0,0.0,2
1.51316,13.55,0.0,2.3,72.58,0.13,10.47,0.36,0.06,5
1.51889,14.54,0.0,2.2,72.79,2.12,8.23,1.86,0.0,7
1.51541,14.5,2.24,0.93,72.97,0.0,10.84,0.0,0.0,6
1.52363,14.66,0.0,2.88,73.51,0.15,5.59,1.07,0.01,7
1.51784,13.08,3.49,1.28,72.86,0.6,8.49,0.0,0.0,1
1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0.0,0.0,3
1.52127,14.32,3.9,0.83,71.5,0.0,9.49,0.0,0.0,3
1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0.0,0.07,1
1.51627,13.0,3.58,1.54,72.83,0.61,8.04,0.0,0.0,2
1.52174,12.09,0.01,1.47,71.48,5.4,10.4,0.23,0.0,5
1.51763,14.73,0.91,1.56,73.1,0.0,10.18,0.0,0.0,6
1.5178,14.63,0.0,1.93,73.06,0.0,10.16,0.0,0.0,6
1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0.0,0.0,1
1.51316,13.35,0.0,3.42,72.94,0.13,12.5,0.37,0.01,5
1.52032,13.75,3.39,1.39,71.56,0.4,8.47,0.0,0.12,3
1.51969,15.06,1.82,1.87,72.83,0.0,7.22,0.0,0.0,6
1.51805,13.53,3.55,1.76,72.57,0.44,8.54,0.0,0.37,3
1.52294,12.55,2.61,1.71,69.89,5.12,7.63,0.14,0.0,5
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,1
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0.0,0.0,2
1.51806,13.0,3.8,1.08,73.07,0.56,8.38,0.0,0.12,2
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0.0,0.0,2
1.51831,14.98,2.38,0.34,72.69,0.0,11.22,0.0,0.0,6
1.51316,12.32,2.43,2.05,71.52,1.21,8.84,0.28,0.0,5
1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0.0,0.0,2
1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0.0,0.24,1
1.51782,14.76,0.0,1.03,72.37,0.0,9.84,0.0,0.0,6
1.51969,14.14,0.0,2.06,73.43,0.0,10.66,0.0,0.0,6
1.52024,12.23,0.0,1.94,71.31,2.5,10.71,0.12,0.01,5
1.51556,13.87,0.0,2.54,73.23,0.14,9.41,0.81,0.01,7
1.52177,13.75,1.01,1.36,72.19,0.33,11.14,0.0,0.0,2
1.51367,12.73,3.91,1.27,72.04,0.63,8.42,0.0,0.05,1
1.51755,13.0,3.6,1.36,72.99,0.57,8.4,0.0,0.11,1
1.51447,13.0,2.64,1.85,72.84,0.37,12.5,0.33,0.0,5
1.51727,14.7,0.0,2.34,73.28,0.0,8.95,0.66,0.0,7
1.52079,13.57,2.11,2.3,72.5,0.44,8.66,0.3,0.01,7
1.51969,15.16,1.67,1.63,72.74,0.0,11.05,0.0,0.0,6
1.52225,13.28,1.92,1.4,69.89,0.13,9.89,0.43,0.0,5
1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0.0,0.0,3
1.51969,13.85,2.0,1.53,72.48,0.0,11.22,0.0,0.0,6
1.51316,13.32,0.66,2.32,72.22,0.57,12.12,0.16,0.0,5
1.52363,14.66,0.0,2.88,73.51,0.15,5.59,1.07,0.01,7
1.51721,14.85,0.0,1.66,73.96,0.0,9.85,0.0,0.0,6
1.52369,13.44,0.0,1.58,72.22,0.32,12.24,0.0,0.0,5
1.51663,13.19,3.34,1.76,73.01,0.44,8.9,0.0,0.0,3
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,5
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0.0,0.0,3
1.51969,14.28,0.0,1.88,75.41,0.0,11.22,0.0,0.0,6
1.51969,13.85,2.0,1.53,72.48,0.0,11.22,0.0,0.0,6
1.51387,14.13,0.45,1.77,72.93,0.0,9.11,0.0,0.0,6
1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0.0,0.0,2
1.52111,13.7,3.57,0.67,73.01,0.08,8.8,0.01,0.12,3
1.51824,13.73,1.93,2.03,69.89,6.21,10.97,0.22,0.0,5
1.52369,12.88,0.0,1.4,70.52,0.65,9.19,0.59,0.07,5
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0.0,0.0,2
1.52079,13.57,2.11,2.3,72.5,0.44,8.66,0.3,0.01,7
1.51989,13.05,0.0,2.23,72.03,1.04,10.33,0.1,0.0,5
1.51981,12.06,0.42,1.94,69.89,0.13,5.87,0.49,0.0,5
1.51806,13.0,3.8,1.08,73.07,0.56,8.38,0.0,0.12,2
1.5161,12.6,3.39,1.65,72.47,0.0,8.65,0.0,0.14,3
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0.0,0.18,2
1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0.0,0.0,3
1.51721,14.85,0.0,1.66,73.96,0.0,9.85,0.0,0.0,6
1.51797,12.74,3.48,1.35,72.96,0.64,8.68,0.0,0.0,1
1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0.0,0.0,2
1.51736,12.78,3.62,1.29,72.79,0.59,8.7,0.0,0.0,1
1.51619,17.38,1.81,2.09,74.09,0.0,7.93,0.0,0.0,6
1.51316,13.71,1.51,3.5,70.79,6.21,10.82,0.15,0.0,5
1.52365,13.98,0.0,2.84,73.5,0.15,9.53,1.79,0.0,7
1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0.0,0.0,3
1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0.0,0.0,2
1.51545,14.14,0.0,2.68,73.39,0.08,9.07,0.61,0.05,7
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0.0,0.15,2
1.51851,13.2,3.63,1.07,72.83,0.57,8.41,0.09,0.17,2
1.52365,13.71,0.0,2.88,73.15,0.31,9.76,0.0,0.0,7
1.51815,15.23,0.0,1.84,73.66,0.73,9.23,2.22,0.02,7
1.51761,13.89,3.6,1.36,72.73,0.48,7.83,0.0,0.0,1
1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0.0,0.0,3
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,5
1.52037,14.13,3.55,1.76,72.98,0.02,9.2,0.0,0.1,3
1.51316,13.83,2.68,1.86,71.19,0.41,9.24,0.0,0.0,5
1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0.0,0.24,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.52365,13.98,0.0,2.84,73.5,0.15,9.53,1.79,0.0,7
1.51792,14.86,0.43,1.29,73.33,0.0,8.61,0.0,0.0,6
1.51731,15.71,0.0,1.67,72.37,0.0,11.11,0.0,0.0,6
1.51969,15.38,0.6,1.92,73.48,0.0,10.46,0.0,0.0,6
1.52365,14.46,0.13,1.72,73.03,2.27,8.29,1.18,0.01,7
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,1
1.52043,13.38,0.0,1.4,72.25,0.33,12.5,0.0,0.0,5
1.51961,14.69,0.87,1.52,73.63,0.0,8.39,0.0,0.0,6
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,5
1.51663,13.19,3.34,1.76,73.01,0.44,8.9,0.0,0.0,3
1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0.0,0.17,3
1.523,13.4,2.36,1.92,72.31,0.64,12.5,0.17,0.0,5
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0.0,0.0,2
1.51824,13.73,1.93,2.03,69.89,6.21,10.97,0.22,0.0,5
1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0.0,0.14,1
1.51967,14.56,0.0,1.8,73.33,0.37,8.32,1.68,0.02,7
1.51969,14.62,0.0,1.58,73.58,0.0,11.22,0.0,0.0,6
1.51673,13.3,3.64,1.53,72.53,0.65,8.03,0.0,0.29,2
1.51969,14.48,0.56,1.03,73.08,0.0,7.92,0.0,0.0,6
1.52204,14.09,1.91,2.62,72.85,0.2,8.69,2.6,0.01,7
1.51902,15.4,0.0,2.33,73.01,1.25,8.41,0.0,0.02,7
