1.51782,13.39,2.03,1.91,72.63,0.4,9.57,0.1,0.01,5
1.51683,14.56,0.0,1.98,73.29,0.0,8.52,1.57,0.07,7
1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0.0,0.07,1
1.51603,13.63,0.0,2.7,73.15,0.12,9.7,1.62,0.01,7
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0.0,0.0,2
1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0.0,0.0,2
1.5161,12.58,3.38,1.76,71.82,0.4,8.32,0.0,0.37,3
1.51792,12.46,0.0,2.01,71.76,4.92,11.5,0.0,0.0,5
1.51773,13.03,0.28,2.88,73.31,1.97,9.64,1.62,0.0,7
1.52065,14.36,0.0,2.02,73.42,0.0,8.44,1.64,0.0,7
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0.0,0.28,2
1.51299,14.4,1.74,1.54,74.55,0.0,7.59,0.0,0.0,6
1.5161,12.16,3.34,1.66,73.01,0.0,8.9,0.0,0.05,3
1.5152,12.95,3.72,1.53,72.56,0.58,9.26,0.0,0.03,1
1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0.0,0.16,1
1.51831,14.98,2.38,0.34,72.69,0.0,11.22,0.0,0.0,6
1.51617,14.95,0.0,2.27,73.3,0.0,8.71,0.67,0.0,7
1.51969,14.48,0.56,1.03,73.08,0.0,7.92,0.0,0.0,6
1.51772,12.64,3.49,1.61,72.78,0.36,9.01,0.0,0.0,3
1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0.0,0.07,1
1.51675,14.69,0.0,2.88,73.24,0.24,9.48,0.0,0.01,7
1.5185,14.36,0.04,0.9,74.98,0.0,8.32,0.0,0.0,6
1.51841,13.58,1.95,2.37,73.13,0.13,8.41,1.06,0.0,7
1.5161,12.16,3.34,1.66,73.01,0.0,8.9,0.0,0.05,3
1.5161,12.61,3.34,1.76,72.66,0.61,8.85,0.0,0.0,3
1.51734,13.17,3.44,1.02,71.53,0.32,8.5,0.0,0.12,3
1.51533,13.22,2.65,3.5,71.23,0.13,10.67,0.45,0.0,5
1.51845,12.88,3.34,1.76,72.97,0.42,9.13,0.0,0.12,3
1.51677,13.65,1.67,2.32,73.05,0.03,9.37,1.25,0.02,7
1.5204,12.95,2.59,2.05,71.61,2.19,9.06,0.03,0.0,5
1.51969,17.38,0.7,0.92,72.37,0.0,8.98,0.0,0.0,6
1.51909,12.68,3.67,1.76,73.01,0.0,8.93,0.0,0.21,3
1.51698,17.38,0.4,0.94,72.37,0.0,8.89,0.0,0.0,6
1.51473,13.07,0.0,1.82,72.28,0.13,7.08,0.53,0.0,5
1.52369,12.88,0.0,1.4,70.52,0.65,9.19,0.59,0.07,5
1.51687,13.42,1.45,2.03,72.03,4.3,11.65,0.2,0.0,5
1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0.0,0.0,2
1.51806,13.0,3.8,1.08,73.07,0.56,8.38,0.0,0.12,2
1.51509,13.42,2.07,2.5,70.65,6.21,12.5,0.0,0.0,5
1.51115,14.56,0.06,1.31,72.49,0.0,10.91,0.0,0.0,6
1.51779,13.64,3.65,0.65,73.0,0.06,8.93,0.0,0.0,3
1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0.0,0.0,3
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0.0,0.0,2
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,1
1.51909,12.34,3.34,1.33,72.2,0.45,8.34,0.0,0.13,3
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0.0,0.0,1
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0.0,0.03,1
1.51316,12.32,2.43,2.05,71.52,1.21,8.84,0.28,0.0,5
1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0.0,0.0,2
1.51321,13.0,0.0,3.02,70.7,6.21,6.93,0.0,0.0,5
1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0.0,0.0,1
1.52081,13.78,2.28,1.43,71.99,0.49,9.85,0.0,0.17,2
1.52614,13.7,0.0,1.36,71.24,0.19,13.44,0.0,0.1,2
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,5
1.51645,14.94,0.0,1.87,73.11,0.0,8.67,1.38,0.0,7
1.52211,13.06,3.56,1.18,72.57,0.46,9.29,0.0,0.08,3
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0.0,0.1,2
1.52172,13.51,3.86,0.88,71.79,0.23,9.54,0.0,0.11,1
1.51836,12.97,0.28,1.64,72.34,4.87,7.7,0.0,0.0,5
1.51921,14.76,0.0,1.91,73.75,1.8,5.66,1.08,0.02,7
1.52069,12.98,3.34,1.54,73.01,0.12,9.42,0.0,0.08,3
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0.0,0.03,1
1.5161,13.1,3.34,1.76,72.41,0.48,9.22,0.01,0.26,3
1.51663,12.93,3.54,1.62,72.96,0.64,8.03,0.0,0.21,2
1.5179,14.31,0.57,1.19,72.63,0.0,8.72,0.0,0.0,6
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0.0,0.15,2
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0.0,0.0,2
1.51969,14.34,1.2,2.01,72.37,0.0,10.42,0.0,0.0,6
1.51667,15.06,0.0,1.75,73.48,0.0,9.98,0.0,0.0,6
1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0.0,0.0,1
1.51574,14.86,3.67,1.74,71.87,0.16,7.36,0.0,0.12,2
1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0.0,5
1.51969,14.1,0.0,2.09,74.4,0.0,9.65,0.0,0.0,6
1.51913,14.84,0.62,1.64,72.99,0.0,11.22,0.0,0.0,6
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0.0,0.0,5
1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0.0,1
1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0.0,0.14,1
