100000,2,2,1,31,0,0,0,0,0,0,75818,76887,78178,79858,74785,54849,2745,2939,3500,3000,1989,1987,0
20000,1,2,1,56,0,0,0,0,0,0,20180,19798,53069,17025,18372,19696,1500,1300,2513,2000,2000,1000,0
50000,1,3,2,29,1,-1,-1,-1,-1,-1,0,1899,832,0,1662,4537,1899,832,0,1662,4537,2943,0
370000,1,1,2,52,0,0,0,0,0,0,242132,130404,65225,41922,37565,28830,5600,3000,2000,3000,500,4019,0
80000,2,1,2,34,-1,-1,-1,2,0,0,34827,27881,16801,12532,12059,1242,27881,12532,1,0,0,717,0
220000,2,2,2,47,-2,-2,-2,-1,-1,-1,1526,1122,-11,12597,44375,0,1122,0,12608,44375,0,0,0
100000,2,1,2,29,1,2,2,2,0,-1,6266,2366,7042,780,390,390,0,5000,0,0,390,1320,0
340000,2,1,2,35,-2,-2,-2,-2,-2,-2,732,1604,-1294,12797,890,2313,1618,27,20072,903,2313,156590,0
390000,2,1,2,30,0,0,0,0,0,0,7650,8500,4090,8342,7611,8018,3031,2010,6500,2000,1000,1000,0
180000,2,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,2,2,1,34,0,0,0,2,0,0,11340,11367,10982,10243,10826,11699,3200,3000,1000,1000,1000,2000,0
131400,2,4,2,47,0,-2,-2,-2,0,2,7494,24980,203,32417,-2430,47053,1928,1364,3065,637,0,16270,1
360000,1,1,1,34,-1,-1,-1,-1,-1,-1,6878,49190,38497,14342,17098,4546,49190,38610,14350,17098,4546,6229,0
10000,1,3,3,45,-1,2,-2,-1,-1,2,4800,11551,24902,40102,-9023,-6478,0,0,1812,692,933,2872,1
192849,2,1,2,34,3,2,2,0,0,0,3785,7944,166842,13509,7904,78320,2588,6175,4742,0,489,116,1
190000,2,2,1,33,-2,-2,-2,-2,-2,-1,-2650,-2650,-2650,-5036,-5036,93493,0,1941,0,0,98529,3188,1
34361,2,1,1,22,0,2,2,2,0,-2,136775,62344,362247,2508,-6512,22273,938,0,3067,1328,1240,0,1
29834,2,1,0,32,0,2,2,2,-2,-2,71570,68899,4741,-13109,14666,-3481,0,444,4870,3175,55,0,1
80000,2,2,2,29,0,0,0,0,0,0,70810,72231,73953,69366,57435,39322,3200,3501,2500,2000,2000,1000,0
10000,2,3,2,40,0,0,-2,0,-2,0,8819,14414,11449,661,26437,-9713,1632,1664,770,3619,843,0,1
25967,1,2,2,21,2,0,4,0,1,2,-3427,1656,2799,67099,34712,9462,1752,608,3421,1408,0,0,1
120000,1,2,1,48,-1,-1,-1,-1,-1,-1,13544,2671,14940,41990,1493,36186,3000,15928,43000,1493,36200,27277,0
49340,2,2,1,50,0,-2,0,-2,-2,0,23085,-248,-983,27945,45028,9341,242,0,2528,2456,2858,2414,1
160000,1,3,1,51,0,0,0,-2,-1,-1,4042,4338,-1801,-5513,743,1012,1000,0,0,6256,1050,1000,1
10000,1,1,2,41,0,-2,3,-2,0,-2,212039,3115,7722,179262,-642,-6903,18428,1771,1379,6647,5604,0,1
10000,1,1,2,35,0,2,-1,0,-1,-1,9428,133359,20147,21705,-6862,-2255,53745,1429,12418,215,820,1232,1
10000,1,2,2,35,0,0,0,0,-2,2,21506,58970,-6903,5469,-12363,17323,0,17849,3354,6014,810,0,1
20000,1,2,1,55,0,0,0,0,0,0,15793,16823,17848,27843,19352,19938,1300,1302,1320,1137,1000,510,0
220000,2,2,2,29,2,0,0,0,0,0,28992,36106,33494,29518,29569,28587,8000,3000,3000,6000,5000,1136,0
300000,2,2,1,27,1,2,0,0,0,0,311987,305417,296009,92553,94259,96868,0,12500,3200,3000,3000,3000,0
240000,2,2,1,40,-1,-1,-1,-1,-1,-1,3204,4888,0,1197,46834,0,4888,0,1197,46834,0,5252,1
260000,2,3,2,40,0,-1,-1,-2,-2,-2,260,3000,0,0,0,0,3000,0,0,0,0,0,0
220000,2,2,2,28,-1,-1,-2,-2,-2,-2,3700,0,0,0,0,0,0,0,0,0,0,0,1
50970,2,2,2,39,-1,0,0,0,2,2,-6029,4972,21606,6735,144011,-9280,0,1074,5027,1562,10861,2276,1
10000,2,3,2,44,1,-2,2,0,0,-2,125860,9306,139270,52437,104033,1783,2210,0,4150,832,3710,1276,1
20000,2,3,2,31,-2,-2,-1,0,0,-1,-885,-885,18354,19064,19422,4390,20,21431,2300,558,4403,0,0
460000,2,2,1,40,0,0,0,0,0,0,133102,126956,126758,121857,122830,90219,5015,5032,4407,4040,3001,3109,0
